Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
"May 18, 2022 09:30 AM",128.03,128.27,126.11,126.21,4211130,126.21,,,,,15min
"May 18, 2022 09:45 AM",126.21,126.85,126.07,126.29,1691866,126.29,126.21,0.08,0.0,0.06,15min
"May 18, 2022 10:00 AM",126.29,126.3,125.26,125.61,1902456,125.61,126.29,-0.68,-0.01,-0.54,15min
"May 18, 2022 10:15 AM",125.62,125.77,125.15,125.16,1326802,125.16,125.61,-0.44,-0.0,-0.35,15min
"May 18, 2022 10:30 AM",125.16,125.22,124.65,124.76,2317819,124.76,125.16,-0.4,-0.0,-0.32,15min
"May 18, 2022 10:45 AM",124.76,124.84,124.11,124.11,1301814,124.11,124.76,-0.64,-0.01,-0.52,15min
"May 18, 2022 11:00 AM",124.12,124.14,123.6,123.63,1069846,123.63,124.11,-0.48,-0.0,-0.39,15min
"May 18, 2022 11:15 AM",123.63,123.89,123.15,123.43,1380325,123.43,123.63,-0.2,-0.0,-0.16,15min
"May 18, 2022 11:30 AM",123.42,123.8,123.12,123.13,1088778,123.13,123.43,-0.31,-0.0,-0.25,15min
"May 18, 2022 11:45 AM",123.13,123.14,122.0,122.34,1380672,122.34,123.13,-0.79,-0.01,-0.64,15min
"May 18, 2022 12:00 PM",122.33,122.38,121.53,121.9,1081974,121.9,122.34,-0.44,-0.0,-0.36,15min
"May 18, 2022 12:15 PM",121.89,122.64,121.81,122.62,1075547,122.62,121.9,0.73,0.01,0.6,15min
"May 18, 2022 12:30 PM",122.63,123.23,122.38,123.17,1169023,123.17,122.62,0.55,0.0,0.44,15min
"May 18, 2022 12:45 PM",123.17,123.54,123.15,123.51,823809,123.51,123.17,0.34,0.0,0.28,15min
"May 18, 2022 01:00 PM",123.51,123.54,122.48,122.72,798869,122.72,123.51,-0.78,-0.01,-0.63,15min
"May 18, 2022 01:15 PM",122.7,123.12,122.31,123.06,739773,123.06,122.72,0.34,0.0,0.27,15min
"May 18, 2022 01:30 PM",123.07,123.62,122.85,123.39,642217,123.39,123.06,0.33,0.0,0.27,15min
"May 18, 2022 01:45 PM",123.4,123.41,122.55,122.82,695012,122.82,123.39,-0.57,-0.0,-0.46,15min
"May 18, 2022 02:00 PM",122.82,122.93,122.58,122.69,531978,122.69,122.82,-0.13,-0.0,-0.11,15min
"May 18, 2022 02:15 PM",122.69,123.2,122.62,123.1,530406,123.1,122.69,0.41,0.0,0.33,15min
"May 18, 2022 02:30 PM",123.08,123.24,122.04,122.21,858971,122.21,123.1,-0.89,-0.01,-0.72,15min
"May 18, 2022 02:45 PM",122.21,122.3,121.76,121.82,911609,121.82,122.21,-0.39,-0.0,-0.32,15min
"May 18, 2022 03:00 PM",121.83,122.05,121.75,121.93,871944,121.93,121.82,0.11,0.0,0.09,15min
"May 18, 2022 03:15 PM",121.94,122.34,121.54,121.57,1123646,121.57,121.93,-0.36,-0.0,-0.29,15min
"May 18, 2022 03:30 PM",121.57,122.35,121.54,122.18,1516987,122.18,121.57,0.6,0.0,0.49,15min
"May 18, 2022 03:45 PM",122.16,122.49,122.0,122.42,2292871,122.42,122.18,0.24,0.0,0.2,15min
"May 18, 2022 04:00 PM",122.43,122.43,122.43,122.43,0,122.43,122.42,0.01,0.0,0.01,15min
