Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
"June 01, 2022 09:30 AM",63.42,63.68,63.01,63.02,1458301,63.02,,,,,15min
"June 01, 2022 09:45 AM",63.03,63.17,62.78,63.04,862182,63.04,63.02,0.02,0.0,0.03,15min
"June 01, 2022 10:00 AM",63.05,63.08,62.6,62.62,641249,62.62,63.04,-0.42,-0.01,-0.66,15min
"June 01, 2022 10:15 AM",62.6,62.64,62.4,62.4,621642,62.4,62.62,-0.22,-0.0,-0.36,15min
"June 01, 2022 10:30 AM",62.41,62.58,62.18,62.2,549103,62.2,62.4,-0.2,-0.0,-0.32,15min
"June 01, 2022 10:45 AM",62.21,62.28,62.13,62.27,459867,62.27,62.2,0.07,0.0,0.11,15min
"June 01, 2022 11:00 AM",62.27,62.32,62.16,62.25,480094,62.25,62.27,-0.02,-0.0,-0.03,15min
"June 01, 2022 11:15 AM",62.25,62.43,62.24,62.42,428211,62.42,62.25,0.17,0.0,0.27,15min
"June 01, 2022 11:30 AM",62.42,62.71,62.38,62.65,532920,62.65,62.42,0.23,0.0,0.36,15min
"June 01, 2022 11:45 AM",62.64,62.7,62.55,62.64,374936,62.64,62.65,-0.01,-0.0,-0.01,15min
"June 01, 2022 12:00 PM",62.65,62.96,62.65,62.87,469450,62.87,62.64,0.23,0.0,0.37,15min
"June 01, 2022 12:15 PM",62.87,62.9,62.62,62.62,487834,62.62,62.87,-0.25,-0.0,-0.4,15min
"June 01, 2022 12:30 PM",62.61,62.7,62.54,62.62,255314,62.62,62.62,0.0,0.0,0.0,15min
"June 01, 2022 12:45 PM",62.62,62.62,62.34,62.56,378263,62.56,62.62,-0.06,-0.0,-0.1,15min
"June 01, 2022 01:00 PM",62.56,62.63,62.5,62.51,262554,62.51,62.56,-0.05,-0.0,-0.08,15min
"June 01, 2022 01:15 PM",62.52,62.67,62.51,62.59,315435,62.59,62.51,0.08,0.0,0.12,15min
"June 01, 2022 01:30 PM",62.58,62.74,62.58,62.69,277250,62.69,62.59,0.1,0.0,0.17,15min
"June 01, 2022 01:45 PM",62.7,62.74,62.6,62.67,280787,62.67,62.69,-0.03,-0.0,-0.04,15min
"June 01, 2022 02:00 PM",62.66,62.79,62.65,62.72,296094,62.72,62.67,0.06,0.0,0.09,15min
"June 01, 2022 02:15 PM",62.73,62.94,62.7,62.85,298204,62.85,62.72,0.12,0.0,0.2,15min
"June 01, 2022 02:30 PM",62.85,62.95,62.83,62.92,283663,62.92,62.85,0.08,0.0,0.12,15min
"June 01, 2022 02:45 PM",62.92,62.94,62.83,62.85,272701,62.85,62.92,-0.07,-0.0,-0.11,15min
"June 01, 2022 03:00 PM",62.85,63.0,62.83,62.98,252667,62.98,62.85,0.12,0.0,0.2,15min
"June 01, 2022 03:15 PM",62.97,63.1,62.95,63.1,353169,63.1,62.98,0.12,0.0,0.2,15min
"June 01, 2022 03:30 PM",63.1,63.34,63.08,63.26,724712,63.26,63.1,0.16,0.0,0.25,15min
"June 01, 2022 03:45 PM",63.26,63.36,63.01,63.06,1344016,63.06,63.26,-0.2,-0.0,-0.32,15min
"June 01, 2022 04:00 PM",63.07,63.07,63.07,63.07,0,63.07,63.06,0.01,0.0,0.02,15min
