ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-09-13,6.279618320641745,-13.836749742214973,15.204669335408221,6.279618320641745,6.279618320641745,-5.563469852765307,-5.563469852765307,-5.563469852765307,-2.393419405500405,-2.393419405500405,-2.393419405500405,-3.1700504472649023,-3.1700504472649023,-3.1700504472649023,0.0,0.0,0.0,0.7161484678764385
2019-09-16,6.562946029533352,-13.267871542820487,16.50979155028002,6.562946029533352,6.562946029533352,-5.448287936835291,-5.448287936835291,-5.448287936835291,-2.3617973410394915,-2.3617973410394915,-2.3617973410394915,-3.0864905957957998,-3.0864905957957998,-3.0864905957957998,0.0,0.0,0.0,1.1146580926980612
2019-09-17,6.6573885991638875,-12.841702367571942,17.472074880919816,6.6573885991638875,6.6573885991638875,-5.427576303551165,-5.427576303551165,-5.427576303551165,-2.2860404136196757,-2.2860404136196757,-2.2860404136196757,-3.141535889931489,-3.141535889931489,-3.141535889931489,0.0,0.0,0.0,1.2298122956127227
2019-09-18,6.751831168794423,-13.94539100861521,17.248998313564403,6.751831168794423,6.751831168794423,-5.5249417981371085,-5.5249417981371085,-5.5249417981371085,-2.2942483459485863,-2.2942483459485863,-2.2942483459485863,-3.2306934521885227,-3.2306934521885227,-3.2306934521885227,0.0,0.0,0.0,1.2268893706573145
2019-09-19,6.846273738424959,-13.65361830249694,16.93493608242438,6.846273738424959,6.846273738424959,-5.667850348622499,-5.667850348622499,-5.667850348622499,-2.3204566446781003,-2.3204566446781003,-2.3204566446781003,-3.347393703944399,-3.347393703944399,-3.347393703944399,0.0,0.0,0.0,1.1784233898024592
2019-09-20,6.940716308055494,-13.867137055196212,15.939218503566003,6.940716308055494,6.940716308055494,-5.877253496850214,-5.877253496850214,-5.877253496850214,-2.393419405494657,-2.393419405494657,-2.393419405494657,-3.483834091355557,-3.483834091355557,-3.483834091355557,0.0,0.0,0.0,1.0634628112052802
2019-09-23,7.224044016947101,-12.826417355583555,16.914103977704915,7.224044016947101,7.224044016947101,-6.281274766633072,-6.281274766633072,-6.281274766633072,-2.3617973410452264,-2.3617973410452264,-2.3617973410452264,-3.9194774255878455,-3.9194774255878455,-3.9194774255878455,0.0,0.0,0.0,0.9427692503140284
2019-09-24,7.318486586577635,-13.311522841384102,15.260815291974936,7.318486586577635,7.318486586577635,-6.325813568165938,-6.325813568165938,-6.325813568165938,-2.2860404136251153,-2.2860404136251153,-2.2860404136251153,-4.039773154540823,-4.039773154540823,-4.039773154540823,0.0,0.0,0.0,0.992673018411697
2019-09-25,7.412929156208173,-13.382191343084347,15.84232498877441,7.412929156208173,7.412929156208173,-6.424455324198923,-6.424455324198923,-6.424455324198923,-2.294248345948589,-2.294248345948589,-2.294248345948589,-4.130206978250334,-4.130206978250334,-4.130206978250334,0.0,0.0,0.0,0.9884738320092499
2019-09-26,7.507371725838707,-14.159782208011487,15.49854046826958,7.507371725838707,7.507371725838707,-6.501045020624093,-6.501045020624093,-6.501045020624093,-2.320456644675992,-2.320456644675992,-2.320456644675992,-4.1805883759481,-4.1805883759481,-4.1805883759481,0.0,0.0,0.0,1.0063267052146143
