ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-09-20,48.577198081314926,42.525523619851384,54.192709570172184,48.577198081314926,48.577198081314926,0.00212256688558588,0.00212256688558588,0.00212256688558588,0.0009141981307846705,0.0009141981307846705,0.0009141981307846705,0.0012083687548012094,0.0012083687548012094,0.0012083687548012094,0.0,0.0,0.0,48.579320648200515
2017-09-21,48.59266069804683,43.0741800229856,54.19169296579492,48.59266069804683,48.59266069804683,-0.018988759454038405,-0.018988759454038405,-0.018988759454038405,-0.010795525689512366,-0.010795525689512366,-0.010795525689512366,-0.008193233764526039,-0.008193233764526039,-0.008193233764526039,0.0,0.0,0.0,48.57367193859279
2017-09-22,48.60812331477875,43.01805417967958,54.25087163405528,48.60812331477875,48.60812331477875,-0.028975101234173694,-0.028975101234173694,-0.028975101234173694,-0.010740529486963264,-0.010740529486963264,-0.010740529486963264,-0.01823457174721043,-0.01823457174721043,-0.01823457174721043,0.0,0.0,0.0,48.57914821354458
2017-09-25,48.65451116497444,42.568131119890296,54.23203575132576,48.65451116497444,48.65451116497444,-0.05253700524299696,-0.05253700524299696,-0.05253700524299696,-0.0013814406602582867,-0.0013814406602582867,-0.0013814406602582867,-0.051155564582738684,-0.051155564582738684,-0.051155564582738684,0.0,0.0,0.0,48.60197415973144
2017-09-26,48.66997378170634,42.49088239443595,54.422709435511116,48.66997378170634,48.66997378170634,-0.07528599244180595,-0.07528599244180595,-0.07528599244180595,-0.012643345534899448,-0.012643345534899448,-0.012643345534899448,-0.06264264690690649,-0.06264264690690649,-0.06264264690690649,0.0,0.0,0.0,48.59468778926453
2017-09-27,48.68543639843824,42.57617940475432,54.268696441908524,48.68543639843824,48.68543639843824,-0.07322986982640567,-0.07322986982640567,-0.07322986982640567,0.0009141981307963694,0.0009141981307963694,0.0009141981307963694,-0.07414406795720202,-0.07414406795720202,-0.07414406795720202,0.0,0.0,0.0,48.612206528611836
2017-09-28,48.70089901517017,42.89338205358693,53.997595705746,48.70089901517017,48.70089901517017,-0.09629322198076512,-0.09629322198076512,-0.09629322198076512,-0.010795525689495598,-0.010795525689495598,-0.010795525689495598,-0.08549769629126952,-0.08549769629126952,-0.08549769629126952,0.0,0.0,0.0,48.60460579318941
2017-09-29,48.716361631902046,42.29004375358422,54.12316152186591,48.716361631902046,48.716361631902046,-0.10727366767780565,-0.10727366767780565,-0.10727366767780565,-0.010740529486934217,-0.010740529486934217,-0.010740529486934217,-0.09653313819087142,-0.09653313819087142,-0.09653313819087142,0.0,0.0,0.0,48.609087964224244
2017-10-02,48.76274948209776,42.99108547940525,54.4238942130399,48.76274948209776,48.76274948209776,-0.12734195670540113,-0.12734195670540113,-0.12734195670540113,-0.0013814406602309954,-0.0013814406602309954,-0.0013814406602309954,-0.12596051604517014,-0.12596051604517014,-0.12596051604517014,0.0,0.0,0.0,48.63540752539236
2017-10-03,48.77821209882966,43.458576035945605,54.32783342363042,48.77821209882966,48.77821209882966,-0.14659745569099025,-0.14659745569099025,-0.14659745569099025,-0.01264334553492712,-0.01264334553492712,-0.01264334553492712,-0.13395411015606315,-0.13395411015606315,-0.13395411015606315,0.0,0.0,0.0,48.631614643138676
2017-10-04,48.793674715561565,43.02225552053762,54.031301758959806,48.793674715561565,48.793674715561565,-0.13984412597969584,-0.13984412597969584,-0.13984412597969584,0.000914198130810169,0.000914198130810169,0.000914198130810169,-0.140758324110506,-0.140758324110506,-0.140758324110506,0.0,0.0,0.0,48.65383058958187
2017-10-05,48.80913733229347,42.39137671532539,54.23521206942307,48.80913733229347,48.80913733229347,-0.15701557052440887,-0.15701557052440887,-0.15701557052440887,-0.010795525689521447,-0.010795525689521447,-0.010795525689521447,-0.14622004483488743,-0.14622004483488743,-0.14622004483488743,0.0,0.0,0.0,48.65212176176906
2017-10-06,48.82459994902537,43.28478976925882,54.612457834298105,48.82459994902537,48.82459994902537,-0.16094272883526148,-0.16094272883526148,-0.16094272883526148,-0.010740529486926689,-0.010740529486926689,-0.010740529486926689,-0.1502021993483348,-0.1502021993483348,-0.1502021993483348,0.0,0.0,0.0,48.66365722019011
2017-10-09,48.870987799221076,43.550588870275824,54.55572500921411,48.870987799221076,48.870987799221076,-0.15360076372378914,-0.15360076372378914,-0.15360076372378914,-0.0013814406602461857,-0.0013814406602461857,-0.0013814406602461857,-0.15221932306354297,-0.15221932306354297,-0.15221932306354297,0.0,0.0,0.0,48.71738703549729
2017-10-10,48.88645041595298,43.05429956152808,54.37704520597978,48.88645041595298,48.88645041595298,-0.1620043413774919,-0.1620043413774919,-0.1620043413774919,-0.012643345534927552,-0.012643345534927552,-0.012643345534927552,-0.14936099584256432,-0.14936099584256432,-0.14936099584256432,0.0,0.0,0.0,48.72444607457549
2017-10-11,48.90191303268488,42.64410896797644,54.572871653314095,48.90191303268488,48.90191303268488,-0.14378732989556195,-0.14378732989556195,-0.14378732989556195,0.0009141981307902133,0.0009141981307902133,0.0009141981307902133,-0.14470152802635217,-0.14470152802635217,-0.14470152802635217,0.0,0.0,0.0,48.75812570278932
2017-10-12,48.91737564941678,43.041872833676194,54.61615155345988,48.91737564941678,48.91737564941678,-0.1490641605805757,-0.1490641605805757,-0.1490641605805757,-0.010795525689525985,-0.010795525689525985,-0.010795525689525985,-0.1382686348910497,-0.1382686348910497,-0.1382686348910497,0.0,0.0,0.0,48.768311488836204
2017-10-13,48.932838266148686,43.19711269922016,54.74792218812617,48.932838266148686,48.932838266148686,-0.14086508010242269,-0.14086508010242269,-0.14086508010242269,-0.010740529486953379,-0.010740529486953379,-0.010740529486953379,-0.1301245506154693,-0.1301245506154693,-0.1301245506154693,0.0,0.0,0.0,48.79197318604626
2017-10-16,48.9792261163444,43.502615524580676,54.75915535719199,48.9792261163444,48.9792261163444,-0.09794675864942515,-0.09794675864942515,-0.09794675864942515,-0.00138144066026232,-0.00138144066026232,-0.00138144066026232,-0.09656531798916283,-0.09656531798916283,-0.09656531798916283,0.0,0.0,0.0,48.88127935769497
2017-10-17,48.99468873307627,43.05270462445754,54.76665888454736,48.99468873307627,48.99468873307627,-0.09552519050711075,-0.09552519050711075,-0.09552519050711075,-0.012643345534909776,-0.012643345534909776,-0.012643345534909776,-0.08288184497220097,-0.08288184497220097,-0.08288184497220097,0.0,0.0,0.0,48.89916354256916
2017-10-18,49.010151349808204,43.54861688052973,54.673295406473365,49.010151349808204,49.010151349808204,-0.06738343762429981,-0.06738343762429981,-0.06738343762429981,0.0009141981308019085,0.0009141981308019085,0.0009141981308019085,-0.06829763575510173,-0.06829763575510173,-0.06829763575510173,0.0,0.0,0.0,48.9427679121839
2017-10-19,49.02561396654011,43.212406615237256,54.83606373807146,49.02561396654011,49.02561396654011,-0.06385535365220366,-0.06385535365220366,-0.06385535365220366,-0.010795525689525975,-0.010795525689525975,-0.010795525689525975,-0.053059827962677684,-0.053059827962677684,-0.053059827962677684,0.0,0.0,0.0,48.961758612887905
2017-10-20,49.04107658327201,42.99129696204216,54.875181139670275,49.04107658327201,49.04107658327201,-0.048175968759347924,-0.048175968759347924,-0.048175968759347924,-0.010740529486980073,-0.010740529486980073,-0.010740529486980073,-0.037435439272367844,-0.037435439272367844,-0.037435439272367844,0.0,0.0,0.0,48.99290061451266
