Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2021-10-11,139.52,140.78,139.44,139.53,4349400,138.44,,,,,6mo,0,143.57
2021-10-12,139.34,140.41,139.07,139.38,5263100,138.29,138.44,-0.15,-0.0,-0.11,6mo,1,143.56
2021-10-13,139.5,140.01,138.13,138.37,5979300,137.28,138.29,-1.0,-0.01,-0.72,6mo,2,143.55
2021-10-14,138.5,140.07,138.5,139.87,6594500,138.77,137.28,1.49,0.01,1.08,6mo,3,143.54
2021-10-15,140.62,141.1,139.96,140.55,6912400,139.45,138.77,0.67,0.0,0.49,6mo,4,143.53
2021-10-18,140.0,142.01,139.83,141.68,6629000,140.57,139.45,1.12,0.01,0.8,6mo,5,143.51
2021-10-19,144.63,145.61,143.66,144.69,11148100,143.55,140.57,2.99,0.02,2.12,6mo,6,143.5
2021-10-20,144.89,146.49,144.89,146.0,5817900,144.85,143.55,1.3,0.01,0.91,6mo,7,143.49
2021-10-21,146.58,146.92,145.81,146.81,4651500,145.66,144.85,0.8,0.01,0.55,6mo,8,143.48
2021-10-22,147.1,149.69,147.1,148.34,7065200,147.18,145.66,1.52,0.01,1.04,6mo,9,143.47
2021-10-25,148.78,150.52,148.01,150.06,6429300,148.88,147.18,1.71,0.01,1.16,6mo,10,143.45
2021-10-26,150.0,150.55,148.46,148.75,5806200,147.58,148.88,-1.3,-0.01,-0.87,6mo,11,143.44
2021-10-27,148.96,149.02,147.39,147.53,4855200,146.37,147.58,-1.21,-0.01,-0.82,6mo,12,143.43
2021-10-28,148.34,148.98,147.71,148.45,4199500,147.29,146.37,0.91,0.01,0.62,6mo,13,143.42
2021-10-29,147.91,150.1,147.56,149.42,7340900,148.25,147.29,0.96,0.01,0.65,6mo,14,143.4
2021-11-01,149.98,150.75,149.35,149.79,4183200,148.61,148.25,0.37,0.0,0.25,6mo,15,143.39
2021-11-02,149.97,150.18,149.28,149.72,4546300,148.55,148.61,-0.07,-0.0,-0.05,6mo,16,143.38
2021-11-03,149.6,150.29,149.03,150.18,4736500,149.0,148.55,0.46,0.0,0.31,6mo,17,143.37
2021-11-04,150.18,151.85,149.83,151.28,5049700,150.09,149.0,1.09,0.01,0.73,6mo,18,143.36
2021-11-05,152.0,152.0,149.62,150.23,5027300,149.05,150.09,-1.04,-0.01,-0.69,6mo,19,143.34
2021-11-08,150.22,150.51,148.73,149.27,5124400,148.1,149.05,-0.95,-0.01,-0.64,6mo,20,143.33
2021-11-09,149.52,149.87,148.87,149.79,5000600,148.61,148.1,0.52,0.0,0.35,6mo,21,143.32
2021-11-10,148.73,149.62,147.98,148.44,5601200,147.28,148.61,-1.34,-0.01,-0.9,6mo,22,143.31
2021-11-11,148.77,148.99,148.19,148.5,4534400,147.33,147.28,0.06,0.0,0.04,6mo,23,143.29
2021-11-12,149.0,149.24,147.54,147.76,6104600,146.6,147.33,-0.73,-0.0,-0.5,6mo,24,143.28
