Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2021-10-07,62.2,64.36,62.15,63.97,15010400,63.97,,,,,6mo,0,57.03
2021-10-08,64.25,64.34,63.31,63.68,8098800,63.68,63.97,-0.29,-0.0,-0.45,6mo,1,56.82
2021-10-11,62.99,63.51,62.07,62.1,9020400,62.1,63.68,-1.58,-0.02,-2.48,6mo,2,56.61
2021-10-12,61.68,62.8,60.79,61.45,9952100,61.45,62.1,-0.65,-0.01,-1.05,6mo,3,56.4
2021-10-13,61.96,62.74,61.51,62.2,9423500,62.2,61.45,0.75,0.01,1.22,6mo,4,56.19
2021-10-14,63.01,63.78,62.75,63.17,6807900,63.17,62.2,0.97,0.02,1.56,6mo,5,55.98
2021-10-15,63.24,63.43,62.29,62.77,6693600,62.77,63.17,-0.4,-0.01,-0.63,6mo,6,55.77
2021-10-18,62.69,65.07,62.67,64.84,10359500,64.84,62.77,2.07,0.03,3.3,6mo,7,55.57
2021-10-19,65.14,67.36,64.3,66.11,11486900,66.11,64.84,1.27,0.02,1.96,6mo,8,55.36
2021-10-20,66.36,68.41,65.54,65.8,15938400,65.8,66.11,-0.31,-0.0,-0.47,6mo,9,55.15
2021-10-21,65.67,65.98,64.73,65.4,10918500,65.4,65.8,-0.4,-0.01,-0.61,6mo,10,54.94
2021-10-22,63.81,64.47,62.09,62.24,17636400,62.24,65.4,-3.16,-0.05,-4.83,6mo,11,54.73
2021-10-25,61.52,62.67,60.45,62.11,15874500,62.11,62.24,-0.13,-0.0,-0.21,6mo,12,54.52
2021-10-26,62.66,63.08,60.94,61.43,22676100,61.43,62.11,-0.68,-0.01,-1.09,6mo,13,54.31
2021-10-27,60.05,60.16,54.79,54.81,48107700,54.81,61.43,-6.62,-0.11,-10.78,6mo,14,54.1
2021-10-28,55.08,55.64,53.89,54.29,22508400,54.29,54.81,-0.52,-0.01,-0.95,6mo,15,53.89
2021-10-29,54.01,54.48,53.15,53.54,14832400,53.54,54.29,-0.75,-0.01,-1.38,6mo,16,53.68
2021-11-01,53.56,55.33,53.41,55.11,14747000,55.11,53.54,1.57,0.03,2.93,6mo,17,53.48
2021-11-02,55.04,55.08,53.78,53.99,11571400,53.99,55.11,-1.12,-0.02,-2.03,6mo,18,53.27
2021-11-03,53.68,54.55,53.1,54.53,9774200,54.53,53.99,0.54,0.01,1.0,6mo,19,53.06
2021-11-04,54.58,54.84,53.18,53.68,11284700,53.68,54.53,-0.85,-0.02,-1.56,6mo,20,52.85
2021-11-05,54.11,54.18,52.81,53.15,13273800,53.15,53.68,-0.53,-0.01,-0.99,6mo,21,52.64
2021-11-08,53.45,54.32,53.16,54.08,10565500,54.08,53.15,0.93,0.02,1.75,6mo,22,52.43
2021-11-09,54.11,54.93,53.16,53.7,11230100,53.7,54.08,-0.38,-0.01,-0.7,6mo,23,52.22
2021-11-10,53.25,53.98,51.75,52.33,18858400,52.33,53.7,-1.37,-0.03,-2.55,6mo,24,52.01
2021-11-11,52.59,52.84,51.84,51.98,13972100,51.98,52.33,-0.35,-0.01,-0.67,6mo,25,51.8
2021-11-12,52.3,52.81,51.92,52.25,13287600,52.25,51.98,0.27,0.01,0.52,6mo,26,51.59
2021-11-15,52.41,53.91,52.41,52.95,21965600,52.95,52.25,0.7,0.01,1.34,6mo,27,51.39
2021-11-16,52.86,53.0,51.88,52.11,10743600,52.11,52.95,-0.84,-0.02,-1.59,6mo,28,51.18
2021-11-17,52.03,52.14,50.58,50.61,16968800,50.61,52.11,-1.5,-0.03,-2.88,6mo,29,50.97
2021-11-18,50.65,50.83,48.46,48.6,22373500,48.6,50.61,-2.01,-0.04,-3.97,6mo,30,50.76
2021-11-19,49.12,50.37,48.4,48.4,26162400,48.4,48.6,-0.2,-0.0,-0.41,6mo,31,50.55
2021-11-22,48.51,48.55,46.52,47.31,26620100,47.31,48.4,-1.09,-0.02,-2.25,6mo,32,50.34
