Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
"May 18, 2022 09:30 AM",70.8,70.94,70.39,70.46,401641,70.46,,,,,30min
"May 18, 2022 10:00 AM",70.46,70.68,70.25,70.25,250133,70.25,70.46,-0.21,-0.0,-0.3,30min
"May 18, 2022 10:30 AM",70.24,70.32,70.1,70.25,273071,70.25,70.25,0.0,0.0,0.0,30min
"May 18, 2022 11:00 AM",70.25,70.26,69.73,69.78,270409,69.78,70.25,-0.47,-0.01,-0.67,30min
"May 18, 2022 11:30 AM",69.81,70.04,69.56,69.56,391823,69.56,69.78,-0.22,-0.0,-0.32,30min
"May 18, 2022 12:00 PM",69.54,69.72,69.23,69.25,531634,69.25,69.56,-0.31,-0.0,-0.44,30min
"May 18, 2022 12:30 PM",69.26,69.43,69.2,69.4,482283,69.4,69.25,0.15,0.0,0.22,30min
"May 18, 2022 01:00 PM",69.4,69.42,68.53,68.56,539731,68.56,69.4,-0.85,-0.01,-1.22,30min
"May 18, 2022 01:30 PM",68.54,68.78,68.33,68.37,518489,68.37,68.56,-0.18,-0.0,-0.27,30min
"May 18, 2022 02:00 PM",68.37,68.62,68.26,68.6,461141,68.6,68.37,0.22,0.0,0.33,30min
"May 18, 2022 02:30 PM",68.59,68.62,67.97,67.99,489778,67.99,68.6,-0.61,-0.01,-0.88,30min
"May 18, 2022 03:00 PM",67.99,68.14,67.81,67.86,637385,67.86,67.99,-0.13,-0.0,-0.19,30min
"May 18, 2022 03:30 PM",67.85,68.37,67.85,68.34,1498851,68.34,67.86,0.48,0.01,0.71,30min
"May 18, 2022 04:00 PM",68.3,68.3,68.3,68.3,0,68.3,68.34,-0.04,-0.0,-0.06,30min
