ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1980-03-17,5.417060621348278,-2.944448573488276,15.404980817202997,5.417060621348278,5.417060621348278,0.15585198974618011,0.15585198974618011,0.15585198974618011,0.040949221182438815,0.040949221182438815,0.040949221182438815,0.11490276856374129,0.11490276856374129,0.11490276856374129,0.0,0.0,0.0,5.572912611094458
1980-03-18,5.420814227123759,-3.508338998042417,14.947505724685357,5.420814227123759,5.420814227123759,0.20056220570850702,0.20056220570850702,0.20056220570850702,0.0844809553341438,0.0844809553341438,0.0844809553341438,0.11608125037436319,0.11608125037436319,0.11608125037436319,0.0,0.0,0.0,5.621376432832266
1980-03-19,5.424567832899237,-2.681626443333944,14.200303091109808,5.424567832899237,5.424567832899237,0.18939833383612084,0.18939833383612084,0.18939833383612084,0.0704109978921932,0.0704109978921932,0.0704109978921932,0.11898733594392769,0.11898733594392769,0.11898733594392769,0.0,0.0,0.0,5.613966166735358
1980-03-20,5.428321438674717,-2.5807959497841564,14.960718004946308,5.428321438674717,5.428321438674717,0.23668267699043,0.23668267699043,0.23668267699043,0.11360710718043648,0.11360710718043648,0.11360710718043648,0.1230755698099935,0.1230755698099935,0.1230755698099935,0.0,0.0,0.0,5.665004115665147
1980-03-21,5.432075044450197,-3.633860184525849,14.580702178421179,5.432075044450197,5.432075044450197,0.22045071979094166,0.22045071979094166,0.22045071979094166,0.09262069528890418,0.09262069528890418,0.09262069528890418,0.12783002450203748,0.12783002450203748,0.12783002450203748,0.0,0.0,0.0,5.652525764241139
1980-03-24,5.443335861776636,-3.5310165459007785,14.891658557014873,5.443335861776636,5.443335861776636,0.18261612906162492,0.18261612906162492,0.18261612906162492,0.040949221182481815,0.040949221182481815,0.040949221182481815,0.1416669078791431,0.1416669078791431,0.1416669078791431,0.0,0.0,0.0,5.625951990838261
1980-03-25,5.447089467552116,-2.6556182378061326,14.876968850214558,5.447089467552116,5.447089467552116,0.22946486203760216,0.22946486203760216,0.22946486203760216,0.08448095533418998,0.08448095533418998,0.08448095533418998,0.14498390670341219,0.14498390670341219,0.14498390670341219,0.0,0.0,0.0,5.6765543295897185
1980-03-26,5.450843073327595,-3.221560717552584,14.483573354590098,5.450843073327595,5.450843073327595,0.21767436452951586,0.21767436452951586,0.21767436452951586,0.07041099789219692,0.07041099789219692,0.07041099789219692,0.14726336663731893,0.14726336663731893,0.14726336663731893,0.0,0.0,0.0,5.668517437857111
1980-03-27,5.4545966791030756,-2.918492739670267,14.949365378924279,5.4545966791030756,5.4545966791030756,0.26199812771917524,0.26199812771917524,0.26199812771917524,0.11360710718045418,0.11360710718045418,0.11360710718045418,0.14839102053872108,0.14839102053872108,0.14839102053872108,0.0,0.0,0.0,5.7165948068222505
1980-03-28,5.458350284878555,-3.7366428391924202,14.118002438493788,5.458350284878555,5.458350284878555,0.24095279999183408,0.24095279999183408,0.24095279999183408,0.09262069528883911,0.09262069528883911,0.09262069528883911,0.14833210470299496,0.14833210470299496,0.14833210470299496,0.0,0.0,0.0,5.6993030848703885
1980-03-31,5.469611102204994,-3.1683816205944044,14.708651426234352,5.469611102204994,5.469611102204994,0.18272990771225772,0.18272990771225772,0.18272990771225772,0.040949221182387543,0.040949221182387543,0.040949221182387543,0.14178068652987022,0.14178068652987022,0.14178068652987022,0.0,0.0,0.0,5.652341009917252
1980-04-01,5.473364707980474,-2.881142479788432,14.924216145377024,5.473364707980474,5.473364707980474,0.22250949072611806,0.22250949072611806,0.22250949072611806,0.0844809553341797,0.0844809553341797,0.0844809553341797,0.1380285353919384,0.1380285353919384,0.1380285353919384,0.0,0.0,0.0,5.695874198706592
1980-04-02,5.477118313755954,-3.366733358831455,14.576611486159877,5.477118313755954,5.477118313755954,0.20429845493434176,0.20429845493434176,0.20429845493434176,0.07041099789220065,0.07041099789220065,0.07041099789220065,0.1338874570421411,0.1338874570421411,0.1338874570421411,0.0,0.0,0.0,5.681416768690295
1980-04-03,5.480871919531434,-3.4467972586812623,14.464789265902548,5.480871919531434,5.480871919531434,0.24324547141918368,0.24324547141918368,0.24324547141918368,0.11360710718047189,0.11360710718047189,0.11360710718047189,0.1296383642387118,0.1296383642387118,0.1296383642387118,0.0,0.0,0.0,5.724117390950617
1980-04-07,5.4958863426333515,-3.9828763417184025,14.386354095359538,5.4958863426333515,5.4958863426333515,0.1581831528712317,0.1581831528712317,0.1581831528712317,0.04094922118243055,0.04094922118243055,0.04094922118243055,0.11723393168880115,0.11723393168880115,0.11723393168880115,0.0,0.0,0.0,5.654069495504583
1980-04-08,5.499639948408832,-2.540127255810385,14.531240818064488,5.499639948408832,5.499639948408832,0.20100383052786572,0.20100383052786572,0.20100383052786572,0.08448095533416933,0.08448095533416933,0.08448095533416933,0.11652287519369638,0.11652287519369638,0.11652287519369638,0.0,0.0,0.0,5.700643778936698
1980-04-09,5.503393554184311,-3.0249210196874867,14.072915818135717,5.503393554184311,5.503393554184311,0.1875376464805564,0.1875376464805564,0.1875376464805564,0.07041099789217886,0.07041099789217886,0.07041099789217886,0.11712664858837753,0.11712664858837753,0.11712664858837753,0.0,0.0,0.0,5.690931200664867
