Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
"May 18, 2022 09:30 AM",142.45,143.9,138.3,139.24,522787,139.24,,,,,15min
"May 18, 2022 09:45 AM",139.52,142.58,138.88,139.79,330717,139.79,139.24,0.55,0.0,0.4,15min
"May 18, 2022 10:00 AM",139.76,146.35,139.63,144.49,379527,144.49,139.79,4.69,0.03,3.35,15min
"May 18, 2022 10:15 AM",144.52,145.23,141.88,141.88,224441,141.88,144.49,-2.6,-0.02,-1.8,15min
"May 18, 2022 10:30 AM",141.78,143.35,141.6,142.52,203427,142.52,141.88,0.64,0.0,0.45,15min
"May 18, 2022 10:45 AM",142.4,144.0,141.85,143.8,174663,143.8,142.52,1.28,0.01,0.89,15min
"May 18, 2022 11:00 AM",143.93,144.06,141.69,141.77,180236,141.77,143.8,-2.03,-0.01,-1.41,15min
"May 18, 2022 11:15 AM",141.76,142.29,138.43,138.74,259682,138.74,141.77,-3.03,-0.02,-2.13,15min
"May 18, 2022 11:30 AM",138.73,140.0,137.61,139.97,225242,139.97,138.74,1.23,0.01,0.88,15min
"May 18, 2022 11:45 AM",139.85,139.85,137.75,138.15,148177,138.15,139.97,-1.82,-0.01,-1.3,15min
"May 18, 2022 12:00 PM",138.09,138.27,135.78,136.99,210505,136.99,138.15,-1.16,-0.01,-0.84,15min
"May 18, 2022 12:15 PM",136.94,138.0,136.7,137.29,138758,137.29,136.99,0.3,0.0,0.22,15min
"May 18, 2022 12:30 PM",137.39,137.66,136.67,137.07,130029,137.07,137.29,-0.22,-0.0,-0.16,15min
"May 18, 2022 12:45 PM",136.98,138.46,136.67,138.19,217472,138.19,137.07,1.12,0.01,0.82,15min
"May 18, 2022 01:00 PM",138.1,138.15,134.81,134.81,231577,134.81,138.19,-3.38,-0.02,-2.45,15min
"May 18, 2022 01:15 PM",134.85,136.46,134.1,136.09,239554,136.09,134.81,1.28,0.01,0.95,15min
"May 18, 2022 01:30 PM",136.05,137.04,135.11,135.35,106819,135.35,136.09,-0.74,-0.01,-0.54,15min
"May 18, 2022 01:45 PM",135.27,135.88,134.94,135.87,152505,135.87,135.35,0.51,0.0,0.38,15min
"May 18, 2022 02:00 PM",135.87,136.39,135.48,136.11,177896,136.11,135.87,0.24,0.0,0.18,15min
"May 18, 2022 02:15 PM",136.1,137.5,135.94,137.06,135812,137.06,136.11,0.95,0.01,0.7,15min
"May 18, 2022 02:30 PM",136.93,137.49,136.32,136.71,193669,136.71,137.06,-0.35,-0.0,-0.25,15min
"May 18, 2022 02:45 PM",136.68,137.86,135.85,137.13,219367,137.13,136.71,0.42,0.0,0.3,15min
"May 18, 2022 03:00 PM",137.07,138.37,137.04,138.04,182256,138.04,137.13,0.9,0.01,0.66,15min
"May 18, 2022 03:15 PM",138.1,138.37,136.18,137.04,217283,137.04,138.04,-1.0,-0.01,-0.72,15min
"May 18, 2022 03:30 PM",137.07,139.02,136.91,138.1,274959,138.1,137.04,1.07,0.01,0.78,15min
"May 18, 2022 03:45 PM",138.1,138.39,137.46,137.74,542674,137.74,138.1,-0.36,-0.0,-0.26,15min
"May 18, 2022 04:00 PM",137.76,137.76,137.76,137.76,0,137.76,137.74,0.02,0.0,0.01,15min
