Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2022-04-08 09:30:00,149.09,149.11,147.22,147.7,45907,147.7,,,,,1min,0,145.95
2022-04-08 09:31:00,147.87,148.29,147.13,147.61,6908,147.61,147.7,-0.09,-0.0,-0.06,1min,1,145.96
2022-04-08 09:32:00,147.5,147.61,147.5,147.61,22403,147.61,147.61,-0.0,-0.0,-0.0,1min,2,145.97
2022-04-08 09:33:00,147.09,147.53,146.38,146.59,26673,146.59,147.61,-1.02,-0.01,-0.69,1min,3,145.98
2022-04-08 09:34:00,146.38,146.58,145.69,146.33,24686,146.33,146.59,-0.26,-0.0,-0.17,1min,4,145.99
2022-04-08 09:35:00,146.2,146.88,145.23,145.67,30659,145.67,146.33,-0.66,-0.0,-0.45,1min,5,146.0
2022-04-08 09:36:00,145.01,145.24,144.17,144.93,36825,144.93,145.67,-0.74,-0.01,-0.51,1min,6,146.01
2022-04-08 09:37:00,145.19,145.5,144.62,144.75,14465,144.75,144.93,-0.18,-0.0,-0.13,1min,7,146.01
2022-04-08 09:38:00,144.62,145.5,144.45,145.2,13834,145.2,144.75,0.45,0.0,0.31,1min,8,146.02
2022-04-08 09:39:00,145.37,146.36,145.25,146.17,15483,146.17,145.2,0.97,0.01,0.67,1min,9,146.03
2022-04-08 09:40:00,145.72,146.14,145.1,145.34,12983,145.34,146.17,-0.83,-0.01,-0.57,1min,10,146.04
2022-04-08 09:41:00,145.26,145.3,144.64,144.84,13599,144.84,145.34,-0.5,-0.0,-0.35,1min,11,146.05
2022-04-08 09:42:00,145.11,145.63,144.9,145.42,14273,145.42,144.84,0.58,0.0,0.4,1min,12,146.06
2022-04-08 09:43:00,145.42,145.97,144.83,144.83,10080,144.83,145.42,-0.59,-0.0,-0.41,1min,13,146.07
2022-04-08 09:44:00,144.98,145.15,144.5,144.62,12006,144.62,144.83,-0.21,-0.0,-0.15,1min,14,146.08
2022-04-08 09:45:00,144.83,145.9,144.5,145.73,20643,145.73,144.62,1.11,0.01,0.77,1min,15,146.09
2022-04-08 09:46:00,146.0,146.15,145.47,145.71,5252,145.71,145.73,-0.02,-0.0,-0.01,1min,16,146.1
2022-04-08 09:47:00,145.57,145.57,144.71,145.38,9638,145.38,145.71,-0.34,-0.0,-0.23,1min,17,146.11
2022-04-08 09:48:00,145.71,145.86,145.23,145.86,6747,145.86,145.38,0.49,0.0,0.33,1min,18,146.12
2022-04-08 09:49:00,145.7,145.73,145.3,145.46,5960,145.46,145.86,-0.4,-0.0,-0.27,1min,19,146.13
2022-04-08 09:50:00,145.15,145.15,144.21,144.27,23193,144.27,145.46,-1.19,-0.01,-0.82,1min,20,146.14
2022-04-08 09:51:00,144.22,144.23,143.09,143.09,14647,143.09,144.27,-1.18,-0.01,-0.82,1min,21,146.15
2022-04-08 09:52:00,143.15,143.28,142.66,142.8,15957,142.8,143.09,-0.29,-0.0,-0.2,1min,22,146.16
2022-04-08 09:53:00,142.8,143.5,142.65,143.32,10592,143.32,142.8,0.52,0.0,0.36,1min,23,146.17
2022-04-08 09:54:00,143.14,143.3,142.5,142.7,5281,142.7,143.32,-0.62,-0.0,-0.44,1min,24,146.18
2022-04-08 09:55:00,142.64,143.12,142.55,142.82,6578,142.82,142.7,0.13,0.0,0.09,1min,25,146.19
2022-04-08 09:56:00,142.71,143.3,142.64,142.97,6073,142.97,142.82,0.15,0.0,0.1,1min,26,146.2
2022-04-08 09:57:00,143.27,143.68,142.89,143.48,8907,143.48,142.97,0.51,0.0,0.36,1min,27,146.21
2022-04-08 09:58:00,143.35,143.6,143.11,143.25,4540,143.25,143.48,-0.23,-0.0,-0.16,1min,28,146.22
2022-04-08 09:59:00,143.29,143.47,142.75,143.0,9535,143.0,143.25,-0.25,-0.0,-0.17,1min,29,146.23
2022-04-08 10:00:00,143.0,143.35,142.3,143.0,15526,143.0,143.0,0.0,0.0,0.0,1min,30,146.24
2022-04-08 10:01:00,143.43,143.43,142.52,142.52,4251,142.52,143.0,-0.48,-0.0,-0.34,1min,31,146.25
2022-04-08 10:02:00,142.51,143.27,142.51,143.03,5700,143.03,142.52,0.51,0.0,0.36,1min,32,146.26
2022-04-08 10:03:00,143.02,143.75,143.02,143.37,8382,143.37,143.03,0.34,0.0,0.23,1min,33,146.27
2022-04-08 10:04:00,143.52,143.56,142.94,142.95,11425,142.95,143.37,-0.42,-0.0,-0.29,1min,34,146.28
2022-04-08 10:05:00,142.9,142.98,142.03,142.57,9568,142.57,142.95,-0.38,-0.0,-0.26,1min,35,146.29
2022-04-08 10:06:00,142.55,143.43,142.28,143.41,23779,143.41,142.57,0.84,0.01,0.59,1min,36,146.3
2022-04-08 10:07:00,143.26,143.26,142.04,142.24,23991,142.24,143.41,-1.17,-0.01,-0.82,1min,37,146.31
2022-04-08 10:08:00,142.05,143.56,142.04,143.55,12199,143.55,142.24,1.31,0.01,0.92,1min,38,146.32
2022-04-08 10:09:00,143.32,144.32,143.32,143.6,16559,143.6,143.55,0.04,0.0,0.03,1min,39,146.33
2022-04-08 10:10:00,143.62,143.82,143.39,143.46,10737,143.46,143.6,-0.14,-0.0,-0.1,1min,40,146.34
2022-04-08 10:11:00,143.43,143.99,143.25,143.9,15385,143.9,143.46,0.45,0.0,0.31,1min,41,146.35
2022-04-08 10:12:00,144.09,144.58,144.03,144.18,6192,144.18,143.9,0.27,0.0,0.19,1min,42,146.36
2022-04-08 10:13:00,144.5,144.85,144.0,144.26,11191,144.26,144.18,0.08,0.0,0.06,1min,43,146.37
2022-04-08 10:14:00,144.02,145.08,143.91,145.05,16205,145.05,144.26,0.79,0.01,0.55,1min,44,146.37
2022-04-08 10:15:00,145.12,145.5,144.26,144.62,18553,144.62,145.05,-0.43,-0.0,-0.3,1min,45,146.38
2022-04-08 10:16:00,144.11,144.11,143.25,143.38,8887,143.38,144.62,-1.24,-0.01,-0.86,1min,46,146.39
2022-04-08 10:17:00,143.6,143.76,143.43,143.46,2240,143.46,143.38,0.08,0.0,0.06,1min,47,146.4
2022-04-08 10:18:00,143.48,144.3,142.73,144.21,23732,144.21,143.46,0.75,0.01,0.52,1min,48,146.41
2022-04-08 10:19:00,144.25,145.37,144.25,145.05,9389,145.05,144.21,0.84,0.01,0.58,1min,49,146.42
2022-04-08 10:20:00,145.29,146.5,145.29,146.5,17910,146.5,145.05,1.45,0.01,1.0,1min,50,146.43
2022-04-08 10:21:00,146.26,147.37,146.19,147.27,32036,147.27,146.5,0.77,0.01,0.53,1min,51,146.44
2022-04-08 10:22:00,147.31,147.71,146.65,147.18,14813,147.18,147.27,-0.09,-0.0,-0.06,1min,52,146.45
2022-04-08 10:23:00,147.04,147.35,146.55,146.55,27887,146.55,147.18,-0.63,-0.0,-0.43,1min,53,146.46
2022-04-08 10:24:00,146.7,146.82,146.06,146.23,6050,146.23,146.55,-0.32,-0.0,-0.22,1min,54,146.47
2022-04-08 10:25:00,146.35,146.74,145.97,146.15,17736,146.15,146.23,-0.08,-0.0,-0.05,1min,55,146.48
2022-04-08 10:26:00,146.24,146.67,146.19,146.37,6556,146.37,146.15,0.21,0.0,0.15,1min,56,146.49
2022-04-08 10:27:00,146.55,147.95,146.55,147.84,13816,147.84,146.37,1.47,0.01,1.0,1min,57,146.5
2022-04-08 10:28:00,147.95,148.51,147.62,147.62,16313,147.62,147.84,-0.22,-0.0,-0.15,1min,58,146.51
2022-04-08 10:29:00,148.17,148.49,147.51,148.3,13616,148.3,147.62,0.68,0.0,0.46,1min,59,146.52
2022-04-08 10:30:00,148.3,148.55,148.28,148.35,9413,148.35,148.3,0.05,0.0,0.03,1min,60,146.53
2022-04-08 10:31:00,148.45,148.66,147.89,148.58,15578,148.58,148.35,0.23,0.0,0.15,1min,61,146.54
