ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1987-07-24,2.6626059009982277,-6.449318113540665,11.119192424550688,2.6626059009982277,2.6626059009982277,-0.7585909542262811,-0.7585909542262811,-0.7585909542262811,-0.1898384799764657,-0.1898384799764657,-0.1898384799764657,-0.5687524742498153,-0.5687524742498153,-0.5687524742498153,0.0,0.0,0.0,1.9040149467719467
1987-07-27,2.670194947616945,-7.146529409920054,10.282925850881048,2.670194947616945,2.670194947616945,-0.8629254518614166,-0.8629254518614166,-0.8629254518614166,-0.28268253310750874,-0.28268253310750874,-0.28268253310750874,-0.5802429187539078,-0.5802429187539078,-0.5802429187539078,0.0,0.0,0.0,1.8072694957555284
1987-07-28,2.6727246298231844,-6.7859095667991545,10.400911558486577,2.6727246298231844,2.6727246298231844,-0.8369781013005798,-0.8369781013005798,-0.8369781013005798,-0.25184744081175664,-0.25184744081175664,-0.25184744081175664,-0.5851306604888232,-0.5851306604888232,-0.5851306604888232,0.0,0.0,0.0,1.8357465285226047
1987-07-29,2.6752543120294234,-6.525703014811084,10.016250702399516,2.6752543120294234,2.6752543120294234,-0.8431058985750601,-0.8431058985750601,-0.8431058985750601,-0.2524852419779761,-0.2524852419779761,-0.2524852419779761,-0.590620656597084,-0.590620656597084,-0.590620656597084,0.0,0.0,0.0,1.8321484134543633
1987-07-30,2.6777839942356625,-6.792322537533097,10.237147468388056,2.6777839942356625,2.6777839942356625,-0.795161472375292,-0.795161472375292,-0.795161472375292,-0.19841105549179516,-0.19841105549179516,-0.19841105549179516,-0.5967504168834967,-0.5967504168834967,-0.5967504168834967,0.0,0.0,0.0,1.8826225218603705
1987-07-31,2.6803136764419015,-6.857020709511223,10.96330823402529,2.6803136764419015,2.6803136764419015,-0.7933922122521018,-0.7933922122521018,-0.7933922122521018,-0.18983847997587325,-0.18983847997587325,-0.18983847997587325,-0.6035537322762285,-0.6035537322762285,-0.6035537322762285,0.0,0.0,0.0,1.8869214641897998
1987-08-03,2.687902723060619,-7.365271453409029,9.89851720300851,2.687902723060619,2.687902723060619,-0.9109681666353163,-0.9109681666353163,-0.9109681666353163,-0.2826825331077958,-0.2826825331077958,-0.2826825331077958,-0.6282856335275204,-0.6282856335275204,-0.6282856335275204,0.0,0.0,0.0,1.776934556425303
1987-08-04,2.6904324052668582,-7.247938356888001,10.2388974121103,2.6904324052668582,2.6904324052668582,-0.889887993679305,-0.889887993679305,-0.889887993679305,-0.25184744081175736,-0.25184744081175736,-0.25184744081175736,-0.6380405528675477,-0.6380405528675477,-0.6380405528675477,0.0,0.0,0.0,1.8005444115875533
1987-08-05,2.6929620874730973,-6.932456845716254,10.249801948075559,2.6929620874730973,2.6929620874730973,-0.9010557566798185,-0.9010557566798185,-0.9010557566798185,-0.25248524197801525,-0.25248524197801525,-0.25248524197801525,-0.6485705147018032,-0.6485705147018032,-0.6485705147018032,0.0,0.0,0.0,1.7919063307932788
1987-08-06,2.6954917696793363,-7.298692826003695,10.038779823030257,2.6954917696793363,2.6954917696793363,-0.8582855114935177,-0.8582855114935177,-0.8582855114935177,-0.19841105549161958,-0.19841105549161958,-0.19841105549161958,-0.6598744560018981,-0.6598744560018981,-0.6598744560018981,0.0,0.0,0.0,1.8372062581858186
1987-08-07,2.6980214518855754,-7.38115432854665,10.320556294599902,2.6980214518855754,2.6980214518855754,-0.8617783480988871,-0.8617783480988871,-0.8617783480988871,-0.18983847997587114,-0.18983847997587114,-0.18983847997587114,-0.6719398681230161,-0.6719398681230161,-0.6719398681230161,0.0,0.0,0.0,1.8362431037866882
1987-08-10,2.705610498504293,-6.9987834467276375,9.69689572810735,2.705610498504293,2.705610498504293,-0.9950398230986076,-0.9950398230986076,-0.9950398230986076,-0.2826825331077614,-0.2826825331077614,-0.2826825331077614,-0.712357289990846,-0.712357289990846,-0.712357289990846,0.0,0.0,0.0,1.7105706754056853
1987-08-11,2.708140180710532,-6.651824795816973,10.85633745010479,2.708140180710532,2.708140180710532,-0.9788768349375653,-0.9788768349375653,-0.9788768349375653,-0.25184744081189353,-0.25184744081189353,-0.25184744081189353,-0.7270293941256717,-0.7270293941256717,-0.7270293941256717,0.0,0.0,0.0,1.7292633457729667
1987-08-12,2.710669862916771,-6.976312840315372,10.80307233642175,2.710669862916771,2.710669862916771,-0.9946289103911993,-0.9946289103911993,-0.9946289103911993,-0.2524852419780543,-0.2524852419780543,-0.2524852419780543,-0.742143668413145,-0.742143668413145,-0.742143668413145,0.0,0.0,0.0,1.7160409525255718
1987-08-13,2.71319954512301,-7.518691967000617,10.861069638254232,2.71319954512301,2.71319954512301,-0.9559801237888358,-0.9559801237888358,-0.9559801237888358,-0.198411055491672,-0.198411055491672,-0.198411055491672,-0.7575690682971636,-0.7575690682971636,-0.7575690682971636,0.0,0.0,0.0,1.7572194213341743
1987-08-14,2.715729227329249,-7.21242758756379,10.60529610722915,2.715729227329249,2.715729227329249,-0.9629868377176096,-0.9629868377176096,-0.9629868377176096,-0.18983847997563819,-0.18983847997563819,-0.18983847997563819,-0.7731483577419715,-0.7731483577419715,-0.7731483577419715,0.0,0.0,0.0,1.7527423896116392
