Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2021-10-06,148.0,149.46,147.51,148.8,7610700,148.19,,,,,6mo,0,174.28
2021-10-07,150.3,153.66,150.26,151.85,7958000,151.23,148.19,3.04,0.02,2.05,6mo,1,173.94
2021-10-08,152.22,152.87,150.67,152.48,6333700,151.86,151.23,0.63,0.0,0.41,6mo,2,173.59
2021-10-11,151.99,153.59,150.06,150.28,5551200,149.67,151.86,-2.19,-0.01,-1.44,6mo,3,173.24
2021-10-12,152.42,153.6,151.3,153.35,7408600,152.73,149.67,3.06,0.02,2.04,6mo,4,172.89
2021-10-13,154.32,156.67,153.16,156.3,8456300,155.66,152.73,2.94,0.02,1.92,6mo,5,172.55
2021-10-14,158.18,158.46,156.25,157.14,6024500,156.5,155.66,0.84,0.01,0.54,6mo,6,172.2
2021-10-15,157.8,158.33,156.56,158.01,5532100,157.37,156.5,0.87,0.01,0.55,6mo,7,171.85
2021-10-18,157.31,159.47,155.95,159.43,5765300,158.78,157.37,1.41,0.01,0.9,6mo,8,171.51
2021-10-19,159.68,159.93,156.8,157.82,6198200,157.18,158.78,-1.6,-0.01,-1.01,6mo,9,171.16
2021-10-20,158.5,158.8,157.32,158.45,4487000,157.81,157.18,0.63,0.0,0.4,6mo,10,170.81
2021-10-21,158.45,162.34,158.28,162.18,6121700,161.52,157.81,3.71,0.02,2.35,6mo,11,170.46
2021-10-22,162.28,164.62,162.28,163.48,5323000,162.82,161.52,1.29,0.01,0.8,6mo,12,170.12
2021-10-25,163.23,164.73,162.66,164.22,3878200,163.55,162.82,0.74,0.0,0.45,6mo,13,169.77
2021-10-26,164.82,165.45,163.12,163.79,4711200,163.12,163.55,-0.43,-0.0,-0.26,6mo,14,169.42
2021-10-27,163.65,164.06,161.66,162.35,4163900,161.69,163.12,-1.43,-0.01,-0.88,6mo,15,169.07
2021-10-28,163.01,164.6,162.81,164.46,3762000,163.79,161.69,2.1,0.01,1.3,6mo,16,168.73
2021-10-29,163.06,167.63,163.0,167.29,6740600,166.61,163.79,2.82,0.02,1.72,6mo,17,168.38
2021-11-01,167.8,168.8,165.89,166.33,3610800,165.65,166.61,-0.96,-0.01,-0.57,6mo,18,168.03
2021-11-02,166.76,168.16,166.11,167.83,5038000,167.15,165.65,1.49,0.01,0.9,6mo,19,167.68
2021-11-03,169.0,172.87,168.65,172.5,7176700,171.8,167.15,4.65,0.03,2.78,6mo,20,167.34
2021-11-04,172.21,175.63,172.0,175.44,5460100,174.73,171.8,2.93,0.02,1.7,6mo,21,166.99
2021-11-05,175.73,179.1,175.5,177.51,5892200,176.79,174.73,2.06,0.01,1.18,6mo,22,166.64
2021-11-08,176.35,176.54,170.36,171.85,8301100,171.15,176.79,-5.64,-0.03,-3.19,6mo,23,166.3
2021-11-09,171.25,173.93,170.95,173.82,4343000,173.11,171.15,1.96,0.01,1.15,6mo,24,165.95
2021-11-10,171.23,172.17,167.55,168.26,8185200,167.58,173.11,-5.54,-0.03,-3.2,6mo,25,165.6
2021-11-11,169.6,169.6,166.63,166.97,4994900,166.29,167.58,-1.28,-0.01,-0.77,6mo,26,165.25
2021-11-12,167.5,169.68,167.4,169.09,5126300,168.4,166.29,2.11,0.01,1.27,6mo,27,164.91
2021-11-15,169.7,170.36,168.52,168.85,3856700,168.16,168.4,-0.24,-0.0,-0.14,6mo,28,164.56
2021-11-16,169.25,174.0,169.25,171.83,4401000,171.13,168.16,2.97,0.02,1.76,6mo,29,164.21
2021-11-17,171.6,172.74,170.25,171.74,3940200,171.04,171.13,-0.09,-0.0,-0.05,6mo,30,163.86
2021-11-18,172.33,173.46,170.36,171.35,4044200,170.65,171.04,-0.39,-0.0,-0.23,6mo,31,163.52
2021-11-19,172.15,177.2,170.53,174.88,6145600,174.17,170.65,3.52,0.02,2.06,6mo,32,163.17
2021-11-22,174.98,177.75,174.23,174.24,5906400,173.53,174.17,-0.64,-0.0,-0.37,6mo,33,162.82
2021-11-23,173.05,173.43,170.41,172.15,5302100,171.45,173.53,-2.08,-0.01,-1.2,6mo,34,162.48
2021-11-24,168.49,172.43,167.67,172.03,4637600,171.33,171.45,-0.12,-0.0,-0.07,6mo,35,162.13
2021-11-26,168.06,169.68,167.54,168.02,4751100,167.34,171.33,-3.99,-0.02,-2.33,6mo,36,161.78
2021-11-29,169.83,171.15,169.23,169.87,5448700,169.18,167.34,1.84,0.01,1.1,6mo,37,161.43
2021-11-30,168.79,171.55,167.53,169.24,11033700,168.55,169.18,-0.63,-0.0,-0.37,6mo,38,161.09
2021-12-01,170.89,173.37,166.68,166.7,6618200,166.02,168.55,-2.53,-0.02,-1.5,6mo,39,160.74
2021-12-02,167.28,170.55,167.0,170.0,4398900,169.31,166.02,3.29,0.02,1.98,6mo,40,160.39
2021-12-03,170.62,172.07,166.76,170.24,4878500,169.85,169.31,0.54,0.0,0.32,6mo,41,160.04
2021-12-06,170.83,171.21,168.06,168.91,5636900,168.53,169.85,-1.33,-0.01,-0.78,6mo,42,159.7
2021-12-07,171.11,173.35,170.4,171.29,5898700,170.9,168.53,2.37,0.01,1.41,6mo,43,159.35
2021-12-08,171.22,171.79,169.84,170.25,5614400,169.86,170.9,-1.04,-0.01,-0.61,6mo,44,159.0
2021-12-09,169.29,171.17,167.99,168.1,5171600,167.72,169.86,-2.15,-0.01,-1.26,6mo,45,158.65
2021-12-10,168.5,170.24,167.33,169.06,4791100,168.68,167.72,0.96,0.01,0.57,6mo,46,158.31
2021-12-13,168.81,169.39,165.26,166.84,5972300,166.46,168.68,-2.21,-0.01,-1.31,6mo,47,157.96
2021-12-14,166.29,167.08,164.21,165.4,4872200,165.02,166.46,-1.44,-0.01,-0.86,6mo,48,157.61
2021-12-15,165.0,165.67,161.82,163.9,7144600,163.53,165.02,-1.5,-0.01,-0.91,6mo,49,157.27
2021-12-16,162.7,165.94,162.53,162.72,7138100,162.35,163.53,-1.18,-0.01,-0.72,6mo,50,156.92
2021-12-17,161.63,162.86,160.55,161.36,7705100,160.99,162.35,-1.36,-0.01,-0.84,6mo,51,156.57
2021-12-20,159.34,159.6,155.47,156.98,8411900,156.62,160.99,-4.37,-0.03,-2.71,6mo,52,156.22
2021-12-21,166.69,171.19,164.71,166.63,13862900,166.25,156.62,9.63,0.06,6.15,6mo,53,155.88
2021-12-22,167.24,169.0,164.09,165.44,5811300,165.06,166.25,-1.19,-0.01,-0.71,6mo,54,155.53
2021-12-23,166.25,167.16,165.44,165.67,3876900,165.29,165.06,0.23,0.0,0.14,6mo,55,155.18
2021-12-27,166.52,167.69,165.48,167.58,3769300,167.2,165.29,1.91,0.01,1.15,6mo,56,154.83
2021-12-28,167.8,168.25,166.3,166.42,2658600,166.04,167.2,-1.16,-0.01,-0.69,6mo,57,154.49
2021-12-29,167.07,169.8,166.6,168.78,3830900,168.4,166.04,2.35,0.01,1.42,6mo,58,154.14
2021-12-30,168.31,170.12,167.2,167.49,2666800,167.11,168.4,-1.29,-0.01,-0.76,6mo,59,153.79
2021-12-31,167.56,167.72,166.21,166.67,2752000,166.29,167.11,-0.82,-0.0,-0.49,6mo,60,153.45
2022-01-03,167.53,167.91,163.31,164.67,5670500,164.3,166.29,-2.0,-0.01,-1.2,6mo,61,153.1
2022-01-04,165.88,167.18,165.0,166.39,6064200,166.01,164.3,1.72,0.01,1.04,6mo,62,152.75
2022-01-05,166.49,167.01,162.1,162.25,5021000,161.88,166.01,-4.13,-0.02,-2.49,6mo,63,152.4
2022-01-06,162.09,163.19,159.06,161.04,4144600,160.67,161.88,-1.21,-0.01,-0.75,6mo,64,152.06
2022-01-07,160.77,161.14,156.86,156.97,5108000,156.61,160.67,-4.06,-0.03,-2.53,6mo,65,151.71
2022-01-10,150.52,151.33,148.78,150.44,10439000,150.1,156.61,-6.52,-0.04,-4.16,6mo,66,151.36
2022-01-11,150.48,150.84,147.6,150.3,8175400,149.96,150.1,-0.14,-0.0,-0.09,6mo,67,151.01
2022-01-12,152.13,153.46,150.74,152.21,6351200,151.86,149.96,1.91,0.01,1.27,6mo,68,150.67
