Date,Open,High,Low,Close,Adj Close,Volume
2021-05-19,47.529998779296875,49.83000183105469,47.369998931884766,49.470001220703125,49.470001220703125,16517500
2021-05-20,49.56999969482422,49.95000076293945,48.7599983215332,49.33000183105469,49.33000183105469,18822300
2021-05-21,49.56999969482422,49.95000076293945,48.7599983215332,48.81999969482422,48.81999969482422,20013200
2021-05-24,49.33000183105469,50.400001525878906,48.849998474121094,50.029998779296875,50.029998779296875,16768400
2021-05-25,50.7400016784668,51.59000015258789,50.439998626708984,50.459999084472656,50.459999084472656,16930900
2021-05-26,50.31999969482422,51.36000061035156,49.7599983215332,51.119998931884766,51.119998931884766,16393700
2021-05-27,51.439998626708984,51.689998626708984,48.720001220703125,50.709999084472656,50.709999084472656,51346000
2021-05-28,50.67499923706055,51.7400016784668,50.470001220703125,50.83000183105469,50.83000183105469,14226800
2021-06-01,51.619998931884766,51.65999984741211,49.84000015258789,50.97999954223633,50.97999954223633,16583800
2021-06-02,51.189998626708984,51.40999984741211,50.54999923706055,50.790000915527344,50.790000915527344,13484200
2021-06-03,50.43000030517578,50.5,48.529998779296875,48.70000076293945,48.70000076293945,14712900
2021-06-04,49.560001373291016,50.220001220703125,49.06999969482422,50.18000030517578,50.18000030517578,10409800
2021-06-07,50.4900016784668,51.220001220703125,49.75,50.7599983215332,50.7599983215332,16466200
2021-06-08,50.70000076293945,51.400001525878906,48.65999984741211,49.880001068115234,49.880001068115234,19672700
2021-06-09,50.0,50.16999816894531,49.11000061035156,49.13999938964844,49.13999938964844,12615200
2021-06-10,49.689998626708984,49.89500045776367,48.42499923706055,49.54999923706055,49.54999923706055,14926500
2021-06-11,50.029998779296875,50.36000061035156,49.53499984741211,50.0099983215332,50.0099983215332,12127100
2021-06-14,50.060001373291016,51.4900016784668,49.560001373291016,50.77000045776367,50.77000045776367,15437300
2021-06-15,49.54999923706055,49.95500183105469,49.09000015258789,49.29999923706055,49.29999923706055,20358600
2021-06-16,49.349998474121094,49.65999984741211,48.290000915527344,48.88999938964844,48.88999938964844,18975800
2021-06-17,48.959999084472656,49.834999084472656,48.310001373291016,49.70000076293945,49.70000076293945,18911400
2021-06-18,49.310001373291016,50.38999938964844,48.775001525878906,49.70000076293945,49.70000076293945,20633500
2021-06-21,49.720001220703125,49.86000061035156,47.900001525878906,48.119998931884766,48.119998931884766,30752200
2021-06-22,48.29999923706055,49.34000015258789,47.75,49.04999923706055,49.04999923706055,19472500
2021-06-23,49.060001373291016,50.77000045776367,49.0099983215332,50.5099983215332,50.5099983215332,19843300
2021-06-24,51.29999923706055,51.54999923706055,50.220001220703125,50.81999969482422,50.81999969482422,12403300
2021-06-25,51.18000030517578,51.83000183105469,50.529998779296875,51.72999954223633,51.72999954223633,25727800
2021-06-28,51.75,52.36000061035156,50.3650016784668,51.11000061035156,51.11000061035156,22518000
2021-06-29,51.0,51.29999923706055,50.2400016784668,50.7599983215332,50.7599983215332,14104200
2021-06-30,51.02000045776367,51.130001068115234,49.709999084472656,50.119998931884766,50.119998931884766,18069400
2021-07-01,50.880001068115234,51.599998474121094,50.02000045776367,50.59000015258789,50.59000015258789,17727600
2021-07-02,50.56999969482422,51.82500076293945,50.38999938964844,51.709999084472656,51.709999084472656,13690400
2021-07-06,50.599998474121094,52.029998779296875,50.400001525878906,50.79999923706055,50.79999923706055,21357800
2021-07-07,50.79999923706055,51.029998779296875,48.540000915527344,48.68000030517578,48.68000030517578,24559500
2021-07-08,47.15999984741211,48.209999084472656,46.56999969482422,47.54999923706055,47.54999923706055,24930200
2021-07-09,47.84000015258789,49.25,47.709999084472656,49.06999969482422,49.06999969482422,15401000
