Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
"May 18, 2022 09:30 AM",96.38,97.49,94.0,94.92,511002,94.92,,,,,30min
"May 18, 2022 10:00 AM",94.98,99.84,94.81,96.27,498856,96.27,94.92,1.35,0.01,1.42,30min
"May 18, 2022 10:30 AM",96.26,97.36,95.11,95.84,222730,95.84,96.27,-0.43,-0.0,-0.45,30min
"May 18, 2022 11:00 AM",95.79,96.0,92.68,92.83,219015,92.83,95.84,-3.01,-0.03,-3.14,30min
"May 18, 2022 11:30 AM",92.91,93.99,92.13,92.39,172979,92.39,92.83,-0.44,-0.0,-0.47,30min
"May 18, 2022 12:00 PM",92.25,92.5,91.26,91.3,153752,91.3,92.39,-1.09,-0.01,-1.18,30min
"May 18, 2022 12:30 PM",91.32,92.34,90.8,91.81,138743,91.81,91.3,0.51,0.01,0.56,30min
"May 18, 2022 01:00 PM",91.85,91.9,90.17,91.21,198747,91.21,91.81,-0.6,-0.01,-0.65,30min
"May 18, 2022 01:30 PM",91.35,91.59,90.22,90.43,84685,90.43,91.21,-0.78,-0.01,-0.86,30min
"May 18, 2022 02:00 PM",90.56,91.4,90.2,91.27,179314,91.27,90.43,0.84,0.01,0.93,30min
"May 18, 2022 02:30 PM",91.34,91.59,90.26,90.71,88669,90.71,91.27,-0.56,-0.01,-0.61,30min
"May 18, 2022 03:00 PM",90.62,92.49,90.62,91.69,115129,91.69,90.71,0.97,0.01,1.07,30min
"May 18, 2022 03:30 PM",91.5,93.6,91.3,91.4,267743,91.4,91.69,-0.29,-0.0,-0.31,30min
"May 18, 2022 04:00 PM",91.48,91.48,91.48,91.48,0,91.48,91.4,0.08,0.0,0.09,30min
