Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
"May 18, 2022 09:30 AM",363.06,369.9,360.06,367.97,196887,367.97,,,,,5min
"May 18, 2022 09:35 AM",365.96,369.97,360.96,361.37,120205,361.37,367.97,-6.6,-0.02,-1.79,5min
"May 18, 2022 09:40 AM",361.88,363.34,359.0,361.66,114740,361.66,361.37,0.29,0.0,0.08,5min
"May 18, 2022 09:45 AM",362.0,364.5,359.79,361.55,67951,361.55,361.66,-0.11,-0.0,-0.03,5min
"May 18, 2022 09:50 AM",361.09,367.34,359.41,364.78,103947,364.78,361.55,3.23,0.01,0.89,5min
"May 18, 2022 09:55 AM",364.05,364.13,359.01,360.86,69590,360.86,364.78,-3.92,-0.01,-1.07,5min
"May 18, 2022 10:00 AM",360.8,373.93,360.34,371.77,145580,371.77,360.86,10.91,0.03,3.02,5min
"May 18, 2022 10:05 AM",371.92,379.73,371.92,373.52,214532,373.52,371.77,1.75,0.0,0.47,5min
"May 18, 2022 10:10 AM",373.07,374.99,370.51,372.8,77658,372.8,373.52,-0.72,-0.0,-0.19,5min
"May 18, 2022 10:15 AM",373.21,373.48,369.78,371.22,66287,371.22,372.8,-1.58,-0.0,-0.42,5min
"May 18, 2022 10:20 AM",371.22,373.7,368.18,369.74,64318,369.74,371.22,-1.48,-0.0,-0.4,5min
"May 18, 2022 10:25 AM",370.83,374.99,370.09,370.09,78068,370.09,369.74,0.34,0.0,0.09,5min
"May 18, 2022 10:30 AM",370.0,371.42,369.0,370.13,61071,370.13,370.09,0.04,0.0,0.01,5min
"May 18, 2022 10:35 AM",370.0,373.0,369.36,372.82,87379,372.82,370.13,2.69,0.01,0.73,5min
"May 18, 2022 10:40 AM",372.66,373.99,370.1,372.46,61535,372.46,372.82,-0.36,-0.0,-0.1,5min
"May 18, 2022 10:45 AM",371.82,376.33,370.59,376.33,83247,376.33,372.46,3.87,0.01,1.04,5min
"May 18, 2022 10:50 AM",375.36,377.72,373.46,375.06,59706,375.06,376.33,-1.27,-0.0,-0.34,5min
"May 18, 2022 10:55 AM",375.0,376.46,372.36,375.94,54817,375.94,375.06,0.88,0.0,0.23,5min
"May 18, 2022 11:00 AM",376.41,376.48,372.18,372.43,47202,372.43,375.94,-3.51,-0.01,-0.93,5min
"May 18, 2022 11:05 AM",372.18,373.56,371.49,372.67,42248,372.67,372.43,0.24,0.0,0.06,5min
"May 18, 2022 11:10 AM",372.08,372.6,370.6,371.34,21882,371.34,372.67,-1.32,-0.0,-0.36,5min
"May 18, 2022 11:15 AM",371.48,371.89,369.58,370.62,46300,370.62,371.34,-0.72,-0.0,-0.2,5min
"May 18, 2022 11:20 AM",370.5,370.75,366.74,368.2,81345,368.2,370.62,-2.42,-0.01,-0.65,5min
"May 18, 2022 11:25 AM",368.26,369.0,364.31,364.31,66435,364.31,368.2,-3.89,-0.01,-1.06,5min
"May 18, 2022 11:30 AM",364.84,367.69,362.8,367.0,43007,367.0,364.31,2.69,0.01,0.74,5min
"May 18, 2022 11:35 AM",367.0,368.09,364.11,367.36,48874,367.36,367.0,0.36,0.0,0.1,5min
"May 18, 2022 11:40 AM",367.48,369.35,366.86,367.95,30730,367.95,367.36,0.59,0.0,0.16,5min
"May 18, 2022 11:45 AM",368.43,368.86,366.18,366.25,22783,366.25,367.95,-1.7,-0.0,-0.46,5min
"May 18, 2022 11:50 AM",366.52,368.35,364.06,364.06,33753,364.06,366.25,-2.19,-0.01,-0.6,5min
"May 18, 2022 11:55 AM",364.37,365.9,363.1,365.03,31506,365.03,364.06,0.97,0.0,0.27,5min
"May 18, 2022 12:00 PM",364.55,364.78,363.5,364.07,21078,364.07,365.03,-0.96,-0.0,-0.26,5min
"May 18, 2022 12:05 PM",364.07,364.3,360.32,360.52,41952,360.52,364.07,-3.55,-0.01,-0.97,5min
"May 18, 2022 12:10 PM",360.49,362.84,359.27,362.84,38463,362.84,360.52,2.32,0.01,0.64,5min
"May 18, 2022 12:15 PM",362.63,363.96,362.19,363.96,31781,363.96,362.84,1.12,0.0,0.31,5min
"May 18, 2022 12:20 PM",363.95,364.67,361.98,363.12,71142,363.12,363.96,-0.84,-0.0,-0.23,5min
"May 18, 2022 12:25 PM",363.25,364.77,362.76,364.29,18567,364.29,363.12,1.17,0.0,0.32,5min
"May 18, 2022 12:30 PM",364.09,365.94,363.19,365.94,36706,365.94,364.29,1.65,0.0,0.45,5min
"May 18, 2022 12:35 PM",365.94,367.0,364.62,365.8,27877,365.8,365.94,-0.14,-0.0,-0.04,5min
"May 18, 2022 12:40 PM",365.92,365.92,364.0,364.88,25731,364.88,365.8,-0.92,-0.0,-0.25,5min
"May 18, 2022 12:45 PM",364.27,367.45,363.12,367.45,22525,367.45,364.88,2.58,0.01,0.71,5min
"May 18, 2022 12:50 PM",367.49,368.67,365.83,366.34,36030,366.34,367.45,-1.11,-0.0,-0.3,5min
