ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-06-11,126.12820786011488,109.38526534462368,161.99895131925845,122.88818051341647,129.81020952762444,9.274024380179304,9.274024380179304,9.274024380179304,9.274024380179304,9.274024380179304,9.274024380179304,0.0,0.0,0.0,135.40223224029418
2022-06-12,124.89961218897669,107.75626414282532,160.24981655272077,121.34147636559496,128.90425912388477,9.274024405188296,9.274024405188296,9.274024405188296,9.274024405188296,9.274024405188296,9.274024405188296,0.0,0.0,0.0,134.17363659416498
2022-06-13,123.67101651783867,91.81196312770946,145.80560297762332,119.94885139035812,127.97217013877646,-4.48395153607631,-4.48395153607631,-4.48395153607631,-4.48395153607631,-4.48395153607631,-4.48395153607631,0.0,0.0,0.0,119.18706498176236
2022-06-14,122.44242084670047,94.23386111067418,147.26276836835916,118.54322508321867,127.09344932565442,-3.009549754296991,-3.009549754296991,-3.009549754296991,-3.009549754296991,-3.009549754296991,-3.009549754296991,0.0,0.0,0.0,119.43287109240347
2022-06-15,121.21382517556235,91.10027129572839,144.11032574948425,117.13151061446126,126.20223999137355,-4.061933981031682,-4.061933981031682,-4.061933981031682,-4.061933981031682,-4.061933981031682,-4.061933981031682,0.0,0.0,0.0,117.15189119453066
2022-06-16,119.98522950442415,89.10210155470864,142.72188395548142,115.55706475935422,125.35722986945373,-3.471363085674415,-3.471363085674415,-3.471363085674415,-3.471363085674415,-3.471363085674415,-3.471363085674415,0.0,0.0,0.0,116.51386641874974
2022-06-17,118.75663383328613,89.21673001694508,143.05886298456787,114.11331462133059,124.48196445880178,-3.5212504282877415,-3.5212504282877415,-3.5212504282877415,-3.5212504282877415,-3.5212504282877415,-3.5212504282877415,0.0,0.0,0.0,115.23538340499839
2022-06-18,117.52803816214785,100.66797343897908,154.29879442361755,112.71017589263862,123.69035410824746,9.274024380166846,9.274024380166846,9.274024380166846,9.274024380166846,9.274024380166846,9.274024380166846,0.0,0.0,0.0,126.8020625423147
2022-06-19,116.29944249100983,98.74654122691449,153.3348881670166,111.30512920191221,122.73371736333367,9.274024405222939,9.274024405222939,9.274024405222939,9.274024405222939,9.274024405222939,9.274024405222939,0.0,0.0,0.0,125.57346689623276
2022-06-20,115.07084681987163,83.56328442547861,136.91163613573764,109.67122281384103,121.78055399504935,-4.483951536074662,-4.483951536074662,-4.483951536074662,-4.483951536074662,-4.483951536074662,-4.483951536074662,0.0,0.0,0.0,110.58689528379698
2022-06-21,113.84225114873361,84.87005943863682,138.65558208447516,108.1732185648202,120.90811651934764,-3.0095497542932033,-3.0095497542932033,-3.0095497542932033,-3.0095497542932033,-3.0095497542932033,-3.0095497542932033,0.0,0.0,0.0,110.8327013944404
2022-06-22,112.61365547759532,81.81315944481398,135.2311112416654,106.53090108728237,119.97736038877783,-4.061933981032227,-4.061933981032227,-4.061933981032227,-4.061933981032227,-4.061933981032227,-4.061933981032227,0.0,0.0,0.0,108.55172149656309
2022-06-23,111.3850598064573,79.04615945633726,135.60408422479065,104.7688502843362,119.098016470083,-3.471363085670329,-3.471363085670329,-3.471363085670329,-3.471363085670329,-3.471363085670329,-3.471363085670329,0.0,0.0,0.0,107.91369672078697
2022-06-24,110.1564641353191,78.92511031919928,133.96883572925037,103.25576166796638,118.18690384407775,-3.52125042827759,-3.52125042827759,-3.52125042827759,-3.52125042827759,-3.52125042827759,-3.52125042827759,0.0,0.0,0.0,106.6352137070415
2022-06-25,108.92786846418099,91.92176753837646,145.43189071701462,101.68634885034191,117.28766961564615,9.27402438015005,9.27402438015005,9.27402438015005,9.27402438015005,9.27402438015005,9.27402438015005,0.0,0.0,0.0,118.20189284433104
2022-06-26,107.6992727930428,89.35111360364692,145.2506691355773,100.1936488137899,116.4145321261785,9.27402440520483,9.27402440520483,9.27402440520483,9.27402440520483,9.27402440520483,9.27402440520483,0.0,0.0,0.0,116.97329719824762
