Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
"May 18, 2022 09:30 AM",239.46,240.08,234.41,234.91,391583,234.91,,,,,30min
"May 18, 2022 10:00 AM",234.88,234.88,233.17,233.36,286145,233.36,234.91,-1.55,-0.01,-0.66,30min
"May 18, 2022 10:30 AM",233.29,233.48,232.27,232.96,516846,232.96,233.36,-0.4,-0.0,-0.17,30min
"May 18, 2022 11:00 AM",232.98,233.59,232.7,233.4,189388,233.4,232.96,0.44,0.0,0.19,30min
"May 18, 2022 11:30 AM",233.61,234.59,233.28,233.82,136160,233.82,233.4,0.42,0.0,0.18,30min
"May 18, 2022 12:00 PM",233.71,234.66,233.68,234.34,113910,234.34,233.82,0.52,0.0,0.22,30min
"May 18, 2022 12:30 PM",234.29,234.69,234.16,234.57,97158,234.57,234.34,0.23,0.0,0.1,30min
"May 18, 2022 01:00 PM",234.57,234.57,233.15,233.37,122028,233.37,234.57,-1.2,-0.01,-0.51,30min
"May 18, 2022 01:30 PM",233.37,233.69,232.4,232.48,122782,232.48,233.37,-0.89,-0.0,-0.38,30min
"May 18, 2022 02:00 PM",232.45,232.8,232.26,232.76,112391,232.76,232.48,0.28,0.0,0.12,30min
"May 18, 2022 02:30 PM",232.73,232.76,231.58,231.62,126356,231.62,232.76,-1.14,-0.0,-0.49,30min
"May 18, 2022 03:00 PM",231.65,231.8,230.64,230.71,266467,230.71,231.62,-0.91,-0.0,-0.39,30min
"May 18, 2022 03:30 PM",230.7,231.47,230.37,230.97,881483,230.97,230.71,0.26,0.0,0.11,30min
"May 18, 2022 04:00 PM",231.05,231.05,231.05,231.05,0,231.05,230.97,0.08,0.0,0.03,30min
