Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
"May 18, 2022 09:30 AM",21.93,22.55,21.85,22.39,1135483,22.39,,,,,30min
"May 18, 2022 10:00 AM",22.38,22.67,22.37,22.5,738139,22.5,22.39,0.11,0.0,0.49,30min
"May 18, 2022 10:30 AM",22.49,22.68,22.39,22.67,443153,22.67,22.5,0.17,0.01,0.76,30min
"May 18, 2022 11:00 AM",22.67,22.67,22.03,22.06,357585,22.06,22.67,-0.61,-0.03,-2.71,30min
"May 18, 2022 11:30 AM",22.07,22.14,21.93,22.0,540620,22.0,22.06,-0.05,-0.0,-0.23,30min
"May 18, 2022 12:00 PM",22.0,22.06,21.81,21.88,499990,21.88,22.0,-0.12,-0.01,-0.57,30min
"May 18, 2022 12:30 PM",21.88,22.11,21.78,22.1,673371,22.1,21.88,0.23,0.01,1.03,30min
"May 18, 2022 01:00 PM",22.11,22.11,21.82,22.0,747514,22.0,22.1,-0.11,-0.0,-0.5,30min
"May 18, 2022 01:30 PM",21.99,22.03,21.83,21.91,449474,21.91,22.0,-0.09,-0.0,-0.39,30min
"May 18, 2022 02:00 PM",21.92,22.04,21.84,22.01,402031,22.01,21.91,0.1,0.0,0.46,30min
"May 18, 2022 02:30 PM",22.0,22.23,21.88,22.11,834640,22.11,22.01,0.1,0.0,0.45,30min
"May 18, 2022 03:00 PM",22.11,22.26,22.0,22.05,1045202,22.05,22.11,-0.07,-0.0,-0.29,30min
"May 18, 2022 03:30 PM",22.05,22.23,22.03,22.12,2457279,22.12,22.05,0.08,0.0,0.34,30min
"May 18, 2022 04:00 PM",22.09,22.09,22.09,22.09,0,22.09,22.12,-0.03,-0.0,-0.14,30min
