ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-01-02,36.07438498403709,31.8901582536919,45.3114497532048,36.07438498403709,36.07438498403709,2.412907618041996,2.412907618041996,2.412907618041996,0.21677614246576415,0.21677614246576415,0.21677614246576415,2.196131475576232,2.196131475576232,2.196131475576232,0.0,0.0,0.0,38.48729260207909
2013-01-03,36.11250835913832,30.964257442563998,45.24698791283077,36.11250835913832,36.11250835913832,2.3894654199435994,2.3894654199435994,2.3894654199435994,0.22740122488114486,0.22740122488114486,0.22740122488114486,2.1620641950624546,2.1620641950624546,2.1620641950624546,0.0,0.0,0.0,38.501973779081915
2013-01-04,36.150631734239546,31.199325627259658,45.22905742055812,36.150631734239546,36.150631734239546,2.457249226728961,2.457249226728961,2.457249226728961,0.3338258990586583,0.3338258990586583,0.3338258990586583,2.1234233276703027,2.1234233276703027,2.1234233276703027,0.0,0.0,0.0,38.60788096096851
2013-01-07,36.26500185954324,31.774028731973452,45.43250284703457,36.26500185954324,36.26500185954324,2.263616407418037,2.263616407418037,2.263616407418037,0.2802126351711159,0.2802126351711159,0.2802126351711159,1.9834037722469209,1.9834037722469209,1.9834037722469209,0.0,0.0,0.0,38.528618266961274
2013-01-08,36.30312523464447,31.62155844132855,45.58117737876887,36.30312523464447,36.30312523464447,2.100534622676516,2.100534622676516,2.100534622676516,0.1710589451370181,0.1710589451370181,0.1710589451370181,1.9294756775394972,1.9294756775394972,1.9294756775394972,0.0,0.0,0.0,38.40365985732098
2013-01-09,36.3412486097457,31.56454839598571,45.39835202576266,36.3412486097457,36.3412486097457,2.0889200297239254,2.0889200297239254,2.0889200297239254,0.21677614246576624,0.21677614246576624,0.21677614246576624,1.8721438872581593,1.8721438872581593,1.8721438872581593,0.0,0.0,0.0,38.43016863946962
2013-01-10,36.37937198484693,30.861388361337223,45.13799955006277,36.37937198484693,36.37937198484693,2.03885927641434,2.03885927641434,2.03885927641434,0.2274012248819093,0.2274012248819093,0.2274012248819093,1.8114580515324301,1.8114580515324301,1.8114580515324301,0.0,0.0,0.0,38.41823126126127
2013-01-11,36.417495359948155,31.625284495071494,45.5341017316608,36.417495359948155,36.417495359948155,2.0812541876663997,2.0812541876663997,2.0812541876663997,0.333825899058812,0.333825899058812,0.333825899058812,1.7474282886075876,1.7474282886075876,1.7474282886075876,0.0,0.0,0.0,38.49874954761456
2013-01-14,36.53186548525185,31.6897244886101,45.54039518811648,36.53186548525185,36.53186548525185,1.8153565523099573,1.8153565523099573,1.8153565523099573,0.2802126351696734,0.2802126351696734,0.2802126351696734,1.535143917140284,1.535143917140284,1.535143917140284,0.0,0.0,0.0,38.34722203756181
2013-01-15,36.56998886035308,31.154279770215364,45.13164308083361,36.56998886035308,36.56998886035308,1.6287264691020633,1.6287264691020633,1.6287264691020633,0.17105894513668718,0.17105894513668718,0.17105894513668718,1.457667523965376,1.457667523965376,1.457667523965376,0.0,0.0,0.0,38.19871532945514
2013-01-16,36.60811223545431,31.06595544249192,45.3380261052645,36.60811223545431,36.60811223545431,1.5937215523377168,1.5937215523377168,1.5937215523377168,0.2167761424657683,0.2167761424657683,0.2167761424657683,1.3769454098719487,1.3769454098719487,1.3769454098719487,0.0,0.0,0.0,38.201833787792026
2013-01-17,36.64623561055554,31.501642612499285,45.064561775310445,36.64623561055554,36.64623561055554,1.5205508826211414,1.5205508826211414,1.5205508826211414,0.2274012248818117,0.2274012248818117,0.2274012248818117,1.2931496577393295,1.2931496577393295,1.2931496577393295,0.0,0.0,0.0,38.16678649317669
2013-01-18,36.68435898565677,31.303631790627563,45.27378281108104,36.68435898565677,36.68435898565677,1.540374237262236,1.540374237262236,1.540374237262236,0.3338258990594586,0.3338258990594586,0.3338258990594586,1.2065483382027775,1.2065483382027775,1.2065483382027775,0.0,0.0,0.0,38.224733222919006
2013-01-22,36.836852486061694,30.819341886876302,44.56659379951839,36.836852486061694,36.836852486061694,1.012610826072101,1.012610826072101,1.012610826072101,0.17105894513685269,0.17105894513685269,0.17105894513685269,0.8415518809352482,0.8415518809352482,0.8415518809352482,0.0,0.0,0.0,37.84946331213379
2013-01-23,36.87497586116292,31.30467026056274,44.98221184708114,36.87497586116292,36.87497586116292,0.9659238134727137,0.9659238134727137,0.9659238134727137,0.21677614246576002,0.21677614246576002,0.21677614246576002,0.7491476710069538,0.7491476710069538,0.7491476710069538,0.0,0.0,0.0,37.84089967463564
2013-01-24,36.91309923626415,30.84248926363651,44.98931855753296,36.91309923626415,36.91309923626415,0.8855308671470167,0.8855308671470167,0.8855308671470167,0.22740122488084935,0.22740122488084935,0.22740122488084935,0.6581296422661674,0.6581296422661674,0.6581296422661674,0.0,0.0,0.0,37.79863010341117
2013-01-25,36.95122261136538,30.62451385047401,45.266550373725416,36.95122261136538,36.95122261136538,0.9034521086273811,0.9034521086273811,0.9034521086273811,0.33382589905879934,0.33382589905879934,0.33382589905879934,0.5696262095685818,0.5696262095685818,0.5696262095685818,0.0,0.0,0.0,37.854674719992765
2013-01-28,37.065592736669075,30.542877643308078,44.88180166025477,37.065592736669075,37.065592736669075,0.611942687770883,0.611942687770883,0.611942687770883,0.28021263516972905,0.28021263516972905,0.28021263516972905,0.3317300526011539,0.3317300526011539,0.3317300526011539,0.0,0.0,0.0,37.67753542443996
