Date,Open,High,Low,Close,Adj Close,Volume
2021-05-19,357.3299865722656,361.1499938964844,355.3699951171875,360.9800109863281,359.1299133300781,3577900
2021-05-20,362.94000244140625,369.4100036621094,362.489990234375,367.70001220703125,365.81549072265625,4087500
2021-05-21,369.1400146484375,372.5299987792969,367.4599914550781,367.6000061035156,365.7159729003906,2708700
2021-05-24,370.0799865722656,373.739990234375,369.6400146484375,372.3800048828125,370.4714660644531,2351500
2021-05-25,373.1300048828125,373.75,366.82000732421875,367.2200012207031,365.337890625,3916300
2021-05-26,369.0,369.9100036621094,362.04998779296875,362.6499938964844,360.7913513183594,3101900
2021-05-27,364.54998779296875,366.3999938964844,360.5400085449219,362.0,360.14471435546875,5416300
2021-05-28,363.5,365.4100036621094,360.4200134277344,360.5799865722656,358.73193359375,3624300
2021-06-01,364.4800109863281,365.3999938964844,359.5400085449219,359.7900085449219,357.9460144042969,3119700
2021-06-02,363.5299987792969,371.1700134277344,362.8800048828125,366.8500061035156,364.9698181152344,3531000
2021-06-03,363.3599853515625,366.69000244140625,361.7300109863281,361.82000732421875,359.9656066894531,2605900
2021-06-04,364.30999755859375,366.6300048828125,363.70001220703125,366.0199890136719,364.1440734863281,2295200
2021-06-07,367.79998779296875,371.3500061035156,363.2799987792969,364.0799865722656,362.2140197753906,2133400
2021-06-08,365.0,367.67999267578125,363.2300109863281,365.260009765625,363.3879699707031,3224200
2021-06-09,366.94000244140625,369.32000732421875,363.3299865722656,363.3299865722656,361.46783447265625,2520900
2021-06-10,364.69000244140625,365.6400146484375,361.9599914550781,364.29998779296875,362.4328918457031,2460200
2021-06-11,365.5400085449219,366.8500061035156,363.79998779296875,365.5,363.6267395019531,2708300
2021-06-14,366.0,366.6300048828125,362.1000061035156,366.5199890136719,364.6414794921875,2515300
2021-06-15,367.3399963378906,368.75,362.739990234375,368.1199951171875,366.2333068847656,3562500
2021-06-16,369.3800048828125,369.3800048828125,361.29998779296875,363.82000732421875,361.9553527832031,3081000
2021-06-17,363.5,369.1499938964844,361.2300109863281,367.2900085449219,365.4075622558594,3824900
2021-06-18,362.1199951171875,370.3800048828125,362.0,367.4200134277344,365.5368957519531,5009400
2021-06-21,368.6199951171875,376.45001220703125,366.20001220703125,373.0899963378906,371.1778259277344,3094600
2021-06-22,373.989990234375,378.760009765625,372.0199890136719,378.0400085449219,376.1025085449219,3582700
2021-06-23,378.0,378.7200012207031,374.2900085449219,375.1400146484375,373.2173156738281,2241800
2021-06-24,379.0,380.05999755859375,372.8999938964844,374.75,372.829345703125,2788200
2021-06-25,375.45001220703125,379.6499938964844,373.3299865722656,379.6099853515625,377.6643981933594,3983900
2021-06-28,380.9200134277344,380.9200134277344,365.1199951171875,367.67999267578125,365.7955627441406,4800300
2021-06-29,369.010009765625,371.3900146484375,367.9100036621094,368.0,366.1139221191406,3394300
2021-06-30,367.95001220703125,370.1700134277344,364.2699890136719,365.0899963378906,363.2188415527344,2884900
2021-07-01,366.04998779296875,371.2099914550781,365.6000061035156,370.7099914550781,368.8100280761719,3108500
2021-07-02,372.69000244140625,375.489990234375,372.1499938964844,375.0299987792969,373.10791015625,2786500
2021-07-06,376.6499938964844,378.239990234375,371.5,376.1199951171875,374.19232177734375,2740500
2021-07-07,376.7900085449219,378.1499938964844,372.45001220703125,373.9200134277344,372.00360107421875,3176600
2021-07-08,367.5,370.5899963378906,365.6499938964844,370.19000244140625,368.7265930175781,2809000
2021-07-09,371.8500061035156,373.4800109863281,369.8900146484375,372.94000244140625,371.4657287597656,2404800
