Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
"May 18, 2022 09:30 AM",37.42,38.72,37.36,38.1,4831028,38.1,,,,,30min
"May 18, 2022 10:00 AM",38.1,38.2,37.59,37.76,2197573,37.76,38.1,-0.35,-0.01,-0.92,30min
"May 18, 2022 10:30 AM",37.76,38.07,37.66,37.69,1364682,37.69,37.76,-0.06,-0.0,-0.16,30min
"May 18, 2022 11:00 AM",37.69,37.71,37.18,37.22,1702874,37.22,37.69,-0.48,-0.01,-1.26,30min
"May 18, 2022 11:30 AM",37.23,37.33,37.1,37.13,1621294,37.13,37.22,-0.09,-0.0,-0.23,30min
"May 18, 2022 12:00 PM",37.13,37.29,37.06,37.08,905776,37.08,37.13,-0.05,-0.0,-0.13,30min
"May 18, 2022 12:30 PM",37.09,37.3,37.01,37.29,880066,37.29,37.08,0.21,0.01,0.55,30min
"May 18, 2022 01:00 PM",37.3,37.3,36.87,37.01,1110912,37.01,37.29,-0.28,-0.01,-0.75,30min
"May 18, 2022 01:30 PM",37.01,37.03,36.66,36.73,1099560,36.73,37.01,-0.28,-0.01,-0.76,30min
"May 18, 2022 02:00 PM",36.73,36.87,36.58,36.86,1421547,36.86,36.73,0.13,0.0,0.35,30min
"May 18, 2022 02:30 PM",36.85,36.98,36.71,36.85,949267,36.85,36.86,-0.01,-0.0,-0.02,30min
"May 18, 2022 03:00 PM",36.84,37.03,36.69,36.81,964129,36.81,36.85,-0.04,-0.0,-0.12,30min
"May 18, 2022 03:30 PM",36.81,37.0,36.74,36.86,2733304,36.86,36.81,0.06,0.0,0.15,30min
"May 18, 2022 04:00 PM",36.85,36.85,36.85,36.85,0,36.85,36.86,-0.01,-0.0,-0.03,30min
