Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
2022-01-03 09:30:00,207.33,208.6,206.2,207.85,400164,207.85,,,,,1hr
2022-01-03 10:30:00,207.84,207.84,206.12,206.81,251723,206.81,207.85,-1.04,-0.01,-0.5,1hr
2022-01-03 11:30:00,206.79,207.19,206.0,206.7,146779,206.7,206.81,-0.11,-0.0,-0.06,1hr
2022-01-03 12:30:00,206.66,206.67,206.13,206.28,158886,206.28,206.7,-0.42,-0.0,-0.2,1hr
2022-01-03 13:30:00,206.32,207.06,205.8,206.9,152320,206.9,206.28,0.62,0.0,0.3,1hr
2022-01-03 14:30:00,206.9,207.35,206.5,207.04,171103,207.04,206.9,0.14,0.0,0.07,1hr
2022-01-03 15:30:00,207.04,207.21,206.48,207.02,295014,207.02,207.04,-0.02,-0.0,-0.01,1hr
2022-01-04 09:30:00,208.28,214.96,207.94,214.75,1065630,214.75,207.02,7.73,0.04,3.73,1hr
2022-01-04 10:30:00,214.85,215.77,214.31,214.64,728950,214.64,214.75,-0.11,-0.0,-0.05,1hr
2022-01-04 11:30:00,214.64,215.78,214.36,215.66,399913,215.66,214.64,1.02,0.0,0.48,1hr
2022-01-04 12:30:00,215.6,216.95,215.41,216.72,513796,216.72,215.66,1.06,0.0,0.49,1hr
2022-01-04 13:30:00,216.71,217.86,216.26,217.82,564785,217.82,216.72,1.1,0.01,0.51,1hr
2022-01-04 14:30:00,217.81,218.32,217.13,218.19,517154,218.19,217.82,0.37,0.0,0.17,1hr
2022-01-04 15:30:00,218.24,218.92,217.77,218.09,902143,218.09,218.19,-0.1,-0.0,-0.05,1hr
2022-01-05 09:30:00,218.18,223.16,218.18,222.95,1207421,222.95,218.09,4.86,0.02,2.23,1hr
2022-01-05 10:30:00,222.91,223.36,220.43,220.79,742462,220.79,222.95,-2.15,-0.01,-0.97,1hr
2022-01-05 11:30:00,220.8,222.03,220.34,221.96,556034,221.96,220.79,1.17,0.01,0.53,1hr
2022-01-05 12:30:00,221.97,222.25,220.93,221.32,392080,221.32,221.96,-0.65,-0.0,-0.29,1hr
2022-01-05 13:30:00,221.31,222.08,220.24,220.45,387990,220.45,221.32,-0.87,-0.0,-0.39,1hr
2022-01-05 14:30:00,220.45,220.52,219.27,219.94,578924,219.94,220.45,-0.51,-0.0,-0.23,1hr
2022-01-05 15:30:00,219.9,220.16,219.41,219.71,885039,219.71,219.94,-0.23,-0.0,-0.1,1hr
2022-01-06 09:30:00,221.49,222.71,219.13,219.46,694803,219.46,219.71,-0.25,-0.0,-0.11,1hr
2022-01-06 10:30:00,219.57,220.2,218.06,219.52,473733,219.52,219.46,0.06,0.0,0.03,1hr
2022-01-06 11:30:00,219.61,220.64,219.43,220.58,278747,220.58,219.52,1.06,0.0,0.48,1hr
2022-01-06 12:30:00,220.6,221.05,220.39,220.56,251776,220.56,220.58,-0.02,-0.0,-0.01,1hr
