Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2022-01-10,31.7,32.97,31.01,32.7,12904700,32.7,,,,,3mo,0,30.11
2022-01-11,33.0,34.38,32.6,34.0,8739800,34.0,32.7,1.3,0.04,3.98,3mo,1,30.0
2022-01-12,34.27,35.04,33.42,34.43,9564300,34.43,34.0,0.43,0.01,1.26,3mo,2,29.88
2022-01-13,34.43,34.7,32.89,32.97,6813200,32.97,34.43,-1.46,-0.04,-4.24,3mo,3,29.77
2022-01-14,32.75,33.21,31.68,32.83,7312900,32.83,32.97,-0.14,-0.0,-0.42,3mo,4,29.66
2022-01-18,32.28,32.49,31.5,31.69,7422100,31.69,32.83,-1.14,-0.03,-3.47,3mo,5,29.54
2022-01-19,31.79,32.85,31.53,31.64,6327600,31.64,31.69,-0.05,-0.0,-0.16,3mo,6,29.43
2022-01-20,32.35,33.79,31.88,31.95,8918300,31.95,31.64,0.31,0.01,0.98,3mo,7,29.32
2022-01-21,31.46,31.53,29.19,29.45,16776100,29.45,31.95,-2.5,-0.08,-7.82,3mo,8,29.2
2022-01-24,28.55,31.16,27.75,31.11,18990000,31.11,29.45,1.66,0.06,5.64,3mo,9,29.09
2022-01-25,29.86,30.21,28.37,28.46,17716200,28.46,31.11,-2.65,-0.09,-8.52,3mo,10,28.97
2022-01-26,29.07,29.22,26.5,26.74,20554800,26.74,28.46,-1.72,-0.06,-6.04,3mo,11,28.86
2022-01-27,27.34,27.71,26.56,26.88,11263300,26.88,26.74,0.14,0.01,0.52,3mo,12,28.75
2022-01-28,27.16,27.23,25.97,26.84,21753400,26.84,26.88,-0.04,-0.0,-0.15,3mo,13,28.63
2022-01-31,27.12,29.82,27.12,29.56,14108700,29.56,26.84,2.72,0.1,10.13,3mo,14,28.52
2022-02-01,29.61,30.08,28.54,30.01,9848100,30.01,29.56,0.45,0.02,1.52,3mo,15,28.41
2022-02-02,30.11,30.27,26.97,27.33,19053300,27.33,30.01,-2.68,-0.09,-8.93,3mo,16,28.29
2022-02-03,24.36,26.01,24.01,24.51,32271000,24.51,27.33,-2.82,-0.1,-10.32,3mo,17,28.18
2022-02-04,25.28,27.67,24.27,27.25,46019700,27.25,24.51,2.74,0.11,11.18,3mo,18,28.07
2022-02-07,27.02,28.07,26.22,26.46,22401200,26.46,27.25,-0.79,-0.03,-2.9,3mo,19,27.95
2022-02-08,25.98,26.93,25.7,26.68,13565900,26.68,26.46,0.22,0.01,0.83,3mo,20,27.84
2022-02-09,27.31,27.36,25.86,26.8,22994900,26.8,26.68,0.12,0.0,0.45,3mo,21,27.73
