ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-09-29,10.203428629456893,4.005195015622747,14.90963074060578,10.203428629456893,10.203428629456893,-0.6553367560623676,-0.6553367560623676,-0.6553367560623676,0.0392565137179616,0.0392565137179616,0.0392565137179616,-0.6945932697803293,-0.6945932697803293,-0.6945932697803293,0.0,0.0,0.0,9.548091873394524
2017-10-02,10.201315651249818,4.080909931484449,14.971292462469599,10.201315651249818,10.201315651249818,-0.6580333495574618,-0.6580333495574618,-0.6580333495574618,0.0004426161811628724,0.0004426161811628724,0.0004426161811628724,-0.6584759657386247,-0.6584759657386247,-0.6584759657386247,0.0,0.0,0.0,9.543282301692356
2017-10-03,10.200611325180795,4.169461704490002,14.576985286980346,10.200611325180795,10.200611325180795,-0.5899571249704416,-0.5899571249704416,-0.5899571249704416,0.06388187211984968,0.06388187211984968,0.06388187211984968,-0.6538389970902914,-0.6538389970902914,-0.6538389970902914,0.0,0.0,0.0,9.610654200210353
2017-10-04,10.19990699911177,4.6667847720405025,14.538484519096025,10.19990699911177,10.19990699911177,-0.5968256235133998,-0.5968256235133998,-0.5968256235133998,0.05593954402528913,0.05593954402528913,0.05593954402528913,-0.652765167538689,-0.652765167538689,-0.652765167538689,0.0,0.0,0.0,9.60308137559837
2017-10-05,10.199202673042747,4.110678081589793,14.70266815730862,10.199202673042747,10.199202673042747,-0.6345095003763356,-0.6345095003763356,-0.6345095003763356,0.020646333823501666,0.020646333823501666,0.020646333823501666,-0.6551558341998371,-0.6551558341998371,-0.6551558341998371,0.0,0.0,0.0,9.564693172666411
2017-10-06,10.198498346973722,4.482902888279379,14.681491705392421,10.198498346973722,10.198498346973722,-0.6216553942539776,-0.6216553942539776,-0.6216553942539776,0.03925651371791307,0.03925651371791307,0.03925651371791307,-0.6609119079718906,-0.6609119079718906,-0.6609119079718906,0.0,0.0,0.0,9.576842952719744
2017-10-09,10.196385368766647,4.345533520957253,14.714403980373152,10.196385368766647,10.196385368766647,-0.6970505748560415,-0.6970505748560415,-0.6970505748560415,0.00044261618141634744,0.00044261618141634744,0.00044261618141634744,-0.6974931910374578,-0.6974931910374578,-0.6974931910374578,0.0,0.0,0.0,9.499334793910606
2017-10-10,10.195681042697624,4.169772452322592,14.733376853628071,10.195681042697624,10.195681042697624,-0.652013903232606,-0.652013903232606,-0.652013903232606,0.0638818721199551,0.0638818721199551,0.0638818721199551,-0.715895775352561,-0.715895775352561,-0.715895775352561,0.0,0.0,0.0,9.543667139465018
2017-10-11,10.1949767166286,4.197259963528061,14.945928404797074,10.1949767166286,10.1949767166286,-0.6813874324231707,-0.6813874324231707,-0.6813874324231707,0.05593954402539295,0.05593954402539295,0.05593954402539295,-0.7373269764485636,-0.7373269764485636,-0.7373269764485636,0.0,0.0,0.0,9.51358928420543
2017-10-12,10.194272390559576,4.37877886070047,14.785858665755717,10.194272390559576,10.194272390559576,-0.7411175709094212,-0.7411175709094212,-0.7411175709094212,0.02064633382349748,0.02064633382349748,0.02064633382349748,-0.7617639047329187,-0.7617639047329187,-0.7617639047329187,0.0,0.0,0.0,9.453154819650154
2017-10-13,10.19356806449055,4.095726444888269,14.62578415983168,10.19356806449055,10.19356806449055,-0.7499388207911936,-0.7499388207911936,-0.7499388207911936,0.03925651371799262,0.03925651371799262,0.03925651371799262,-0.7891953345091862,-0.7891953345091862,-0.7891953345091862,0.0,0.0,0.0,9.443629243699357
2017-10-16,10.191455086283478,4.083299032502041,14.611380661246557,10.191455086283478,10.191455086283478,-0.8889747099828083,-0.8889747099828083,-0.8889747099828083,0.0004426161813974698,0.0004426161813974698,0.0004426161813974698,-0.8894173261642057,-0.8894173261642057,-0.8894173261642057,0.0,0.0,0.0,9.30248037630067
2017-10-17,10.190750760214453,4.335899535093739,14.593845368285741,10.190750760214453,10.190750760214453,-0.864884910685007,-0.864884910685007,-0.864884910685007,0.06388187211979601,0.06388187211979601,0.06388187211979601,-0.928766782804803,-0.928766782804803,-0.928766782804803,0.0,0.0,0.0,9.325865849529446
2017-10-18,10.19004643414543,3.7533986039555822,14.304544353700877,10.19004643414543,10.19004643414543,-0.9150940785619748,-0.9150940785619748,-0.9150940785619748,0.055939544025351826,0.055939544025351826,0.055939544025351826,-0.9710336225873266,-0.9710336225873266,-0.9710336225873266,0.0,0.0,0.0,9.274952355583455
2017-10-19,10.189342108076405,3.8412280291346623,14.351757302456157,10.189342108076405,10.189342108076405,-0.9955000718764611,-0.9955000718764611,-0.9955000718764611,0.02064633382352412,0.02064633382352412,0.02064633382352412,-1.0161464056999852,-1.0161464056999852,-1.0161464056999852,0.0,0.0,0.0,9.193842036199943
2017-10-20,10.18863778200738,4.167694385326377,14.301101502771404,10.18863778200738,10.18863778200738,-1.0247395420838687,-1.0247395420838687,-1.0247395420838687,0.03925651371807217,0.03925651371807217,0.03925651371807217,-1.063996055801941,-1.063996055801941,-1.063996055801941,0.0,0.0,0.0,9.163898239923512
2017-10-23,10.186524803800307,3.254233669452171,14.049698136779721,10.186524803800307,10.186524803800307,-1.2217146863052262,-1.2217146863052262,-1.2217146863052262,0.0004426161815147616,0.0004426161815147616,0.0004426161815147616,-1.222157302486741,-1.222157302486741,-1.222157302486741,0.0,0.0,0.0,8.96481011749508
