Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2022-01-07,217.31,220.2,215.64,216.96,10702100,216.61,,,,,3mo,0,216.92
2022-01-10,213.98,214.2,206.5,211.97,11978600,211.63,216.61,-4.98,-0.02,-2.3,3mo,1,216.91
2022-01-11,211.42,214.95,208.74,214.38,8803100,214.03,211.63,2.41,0.01,1.14,3mo,2,216.9
2022-01-12,214.48,217.58,213.81,215.71,6923300,215.36,214.03,1.33,0.01,0.62,3mo,3,216.88
2022-01-13,216.85,220.48,214.66,215.0,8867700,214.65,215.36,-0.71,-0.0,-0.33,3mo,4,216.87
2022-01-14,214.17,218.25,213.71,214.67,8838100,214.32,214.65,-0.33,-0.0,-0.15,3mo,5,216.86
2022-01-18,215.88,216.91,214.33,215.71,9099300,215.36,214.32,1.04,0.0,0.48,3mo,6,216.85
2022-01-19,213.0,218.23,212.11,214.68,9399800,214.33,215.36,-1.03,-0.0,-0.48,3mo,7,216.83
2022-01-20,214.72,219.6,213.94,214.35,8532700,214.0,214.33,-0.33,-0.0,-0.15,3mo,8,216.82
2022-01-21,215.46,215.6,205.82,205.93,16200200,205.6,214.0,-8.41,-0.04,-3.93,3mo,9,216.81
2022-01-24,202.18,202.72,195.65,201.85,16054000,201.52,205.6,-4.07,-0.02,-1.98,3mo,10,216.79
2022-01-25,199.62,205.38,196.99,202.0,12125500,201.67,201.52,0.15,0.0,0.07,3mo,11,216.78
2022-01-26,204.28,210.86,203.67,205.87,10817600,205.54,201.67,3.86,0.02,1.92,3mo,12,216.77
2022-01-27,209.5,210.96,205.85,206.15,12009800,205.82,205.54,0.28,0.0,0.14,3mo,13,216.76
2022-01-28,220.64,228.12,216.1,228.0,26425300,227.63,205.82,21.81,0.11,10.6,3mo,14,216.74
2022-01-31,225.55,226.38,222.05,226.17,12380600,225.8,227.63,-1.83,-0.01,-0.8,3mo,15,216.73
2022-02-01,226.9,234.61,226.42,232.36,12247200,231.98,225.8,6.18,0.03,2.74,3mo,16,216.72
2022-02-02,231.3,235.85,230.01,235.42,10590500,235.04,231.98,3.06,0.01,1.32,3mo,17,216.71
2022-02-03,233.04,233.49,230.55,231.54,9968000,231.16,235.04,-3.87,-0.02,-1.65,3mo,18,216.69
2022-02-04,228.5,230.22,224.95,228.39,10848100,228.02,231.16,-3.14,-0.01,-1.36,3mo,19,216.68
2022-02-07,228.0,229.92,226.01,227.16,5984500,226.79,228.02,-1.23,-0.01,-0.54,3mo,20,216.67
2022-02-08,226.26,228.5,224.75,227.94,7542000,227.57,226.79,0.78,0.0,0.34,3mo,21,216.65
2022-02-09,230.13,233.15,230.12,230.87,7772800,230.49,227.57,2.93,0.01,1.29,3mo,22,216.64
2022-02-10,228.03,229.95,224.87,225.59,6794600,225.59,230.49,-4.9,-0.02,-2.13,3mo,23,216.63
2022-02-11,227.25,229.1,223.54,224.69,7535200,224.69,225.59,-0.9,-0.0,-0.4,3mo,24,216.62
2022-02-14,223.29,227.26,222.81,225.34,8280800,225.34,224.69,0.65,0.0,0.29,3mo,25,216.6
2022-02-15,227.27,229.29,224.91,227.82,9461700,227.82,225.34,2.48,0.01,1.1,3mo,26,216.59
2022-02-16,227.5,229.88,225.6,228.82,9561300,228.82,227.82,1.0,0.0,0.44,3mo,27,216.58
2022-02-17,228.4,228.81,224.17,224.61,8131200,224.61,228.82,-4.21,-0.02,-1.84,3mo,28,216.57
2022-02-18,224.6,225.74,221.84,222.69,8121200,222.69,224.61,-1.92,-0.01,-0.85,3mo,29,216.55
2022-02-22,221.02,224.34,219.92,221.32,9928800,221.32,222.69,-1.37,-0.01,-0.62,3mo,30,216.54
2022-02-23,222.84,224.28,215.42,215.95,8669900,215.95,221.32,-5.37,-0.02,-2.43,3mo,31,216.53
2022-02-24,203.37,217.86,201.45,217.3,13463400,217.3,215.95,1.35,0.01,0.63,3mo,32,216.51
2022-02-25,217.29,220.68,214.25,219.27,8463600,219.27,217.3,1.97,0.01,0.91,3mo,33,216.5
2022-02-28,216.0,218.65,213.24,216.12,8409400,216.12,219.27,-3.15,-0.01,-1.44,3mo,34,216.49
2022-03-01,214.48,215.15,207.28,208.97,9317800,208.97,216.12,-7.15,-0.03,-3.31,3mo,35,216.48
2022-03-02,206.9,210.54,206.19,208.48,8865700,208.48,208.97,-0.49,-0.0,-0.23,3mo,36,216.46
2022-03-03,210.55,211.5,206.56,207.23,8610000,207.23,208.48,-1.25,-0.01,-0.6,3mo,37,216.45
2022-03-04,205.0,206.37,196.86,200.29,10912300,200.29,207.23,-6.94,-0.03,-3.35,3mo,38,216.44
2022-03-07,199.84,200.18,190.05,190.7,13412400,190.7,200.29,-9.59,-0.05,-4.79,3mo,39,216.42
2022-03-08,190.01,196.42,186.67,191.71,11070900,191.71,190.7,1.01,0.01,0.53,3mo,40,216.41
2022-03-09,196.5,200.5,195.24,199.76,8457600,199.76,191.71,8.05,0.04,4.2,3mo,41,216.4
2022-03-10,196.9,199.94,196.3,197.97,7061600,197.97,199.76,-1.79,-0.01,-0.9,3mo,42,216.39
2022-03-11,200.75,200.84,196.46,196.71,5431600,196.71,197.97,-1.26,-0.01,-0.64,3mo,43,216.37
2022-03-14,198.42,204.43,198.16,200.33,7994700,200.33,196.71,3.62,0.02,1.84,3mo,44,216.36
2022-03-15,202.09,206.41,201.4,206.14,8277700,206.14,200.33,5.81,0.03,2.9,3mo,45,216.35
2022-03-16,210.0,213.67,207.0,211.87,9232300,211.87,206.14,5.73,0.03,2.78,3mo,46,216.34
2022-03-17,209.93,213.54,208.72,213.45,6668500,213.45,211.87,1.58,0.01,0.75,3mo,47,216.32
2022-03-18,211.7,219.26,210.29,219.11,14608100,219.11,213.45,5.66,0.03,2.65,3mo,48,216.31
2022-03-21,216.34,218.06,214.55,217.04,6101500,217.04,219.11,-2.07,-0.01,-0.94,3mo,49,216.3
2022-03-22,217.84,219.57,217.18,218.47,6259900,218.47,217.04,1.43,0.01,0.66,3mo,50,216.28
2022-03-23,215.3,217.29,214.2,214.68,6008000,214.68,218.47,-3.79,-0.02,-1.73,3mo,51,216.27
2022-03-24,214.99,217.66,214.0,217.31,5487000,217.31,214.68,2.63,0.01,1.23,3mo,52,216.26
2022-03-25,218.42,218.93,215.69,218.43,5051400,218.43,217.31,1.12,0.01,0.52,3mo,53,216.25
2022-03-28,218.5,220.98,217.51,220.77,4316800,220.77,218.43,2.34,0.01,1.07,3mo,54,216.23
2022-03-29,224.84,228.81,223.78,228.12,8032500,228.12,220.77,7.35,0.03,3.33,3mo,55,216.22
2022-03-30,225.84,226.16,222.73,223.95,7084000,223.95,228.12,-4.17,-0.02,-1.83,3mo,56,216.21
2022-03-31,223.91,225.92,220.44,221.77,10759500,221.77,223.95,-2.18,-0.01,-0.97,3mo,57,216.19
2022-04-01,223.08,226.63,222.23,226.36,6558900,226.36,221.77,4.59,0.02,2.07,3mo,58,216.18
2022-04-04,225.76,229.24,224.96,227.74,8521200,227.74,226.36,1.38,0.01,0.61,3mo,59,216.17
2022-04-05,226.83,228.99,225.31,226.09,4658000,226.09,227.74,-1.65,-0.01,-0.72,3mo,60,216.16
2022-04-06,222.78,222.87,218.62,219.01,7428400,219.01,226.09,-7.08,-0.03,-3.13,3mo,61,216.14
