,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
187,2014-09-17,24.840314739951037,19.637856524105075,36.3489579944712,24.840314739951037,24.840314739951037,3.1379858071678535,3.1379858071678535,3.1379858071678535,0.619033982833666,0.619033982833666,0.619033982833666,2.5189518243341875,2.5189518243341875,2.5189518243341875,0.0,0.0,0.0,27.97830054711889
188,2014-09-18,24.851540007754124,19.100167690942484,35.5382172246357,24.851540007754124,24.851540007754124,2.966881235634647,2.966881235634647,2.966881235634647,0.562292268309971,0.562292268309971,0.562292268309971,2.4045889673246754,2.4045889673246754,2.4045889673246754,0.0,0.0,0.0,27.81842124338877
189,2014-09-19,24.862765275557212,18.681944427513816,36.50033548550393,24.862765275557212,24.862765275557212,2.927697136841488,2.927697136841488,2.927697136841488,0.6427043268650271,0.6427043268650271,0.6427043268650271,2.2849928099764614,2.2849928099764614,2.2849928099764614,0.0,0.0,0.0,27.7904624123987
190,2014-09-22,24.89644107896648,19.39604471033789,35.89665021050829,24.89644107896648,24.89644107896648,2.4621664267981167,2.4621664267981167,2.4621664267981167,0.5494574238210347,0.5494574238210347,0.5494574238210347,1.9127090029770826,1.9127090029770826,1.9127090029770826,0.0,0.0,0.0,27.358607505764596
191,2014-09-23,24.907666346769567,18.719882821281566,35.33952233411452,24.907666346769567,24.907666346769567,2.4084964743303345,2.4084964743303345,2.4084964743303345,0.6187259806926438,0.6187259806926438,0.6187259806926438,1.7897704936376906,1.7897704936376906,1.7897704936376906,0.0,0.0,0.0,27.3161628210999
192,2014-09-24,24.918891614572654,18.705708241321044,35.64449250658275,24.918891614572654,24.918891614572654,2.289000234400116,2.289000234400116,2.289000234400116,0.6190339828334824,0.6190339828334824,0.6190339828334824,1.6699662515666334,1.6699662515666334,1.6699662515666334,0.0,0.0,0.0,27.20789184897277
193,2014-09-25,24.930116882375742,18.527651294154598,35.65433783520508,24.930116882375742,24.930116882375742,2.116901212948861,2.116901212948861,2.116901212948861,0.5622922683105331,0.5622922683105331,0.5622922683105331,1.554608944638328,1.554608944638328,1.554608944638328,0.0,0.0,0.0,27.047018095324603
194,2014-09-26,24.941342150178826,18.828323453187508,36.20095791923502,24.941342150178826,24.941342150178826,2.08753743890145,2.08753743890145,2.08753743890145,0.642704326866609,0.642704326866609,0.642704326866609,1.4448331120348414,1.4448331120348414,1.4448331120348414,0.0,0.0,0.0,27.028879589080276
195,2014-09-29,24.975017953588093,18.64814495228148,35.638837909453976,24.975017953588093,24.975017953588093,1.7068411716077032,1.7068411716077032,1.7068411716077032,0.5494574238208769,0.5494574238208769,0.5494574238208769,1.157383747786826,1.157383747786826,1.157383747786826,0.0,0.0,0.0,26.681859125195796
196,2014-09-30,24.98624322139118,18.437264469135762,34.97227327680225,24.98624322139118,24.98624322139118,1.69601936444488,1.69601936444488,1.69601936444488,0.6187259806909737,0.6187259806909737,0.6187259806909737,1.0772933837539063,1.0772933837539063,1.0772933837539063,0.0,0.0,0.0,26.68226258583606
197,2014-10-01,24.997468489194272,18.09203324087906,35.536075359523196,24.997468489194272,24.997468489194272,1.6244715412573711,1.6244715412573711,1.6244715412573711,0.6190339828333736,0.6190339828333736,0.6190339828333736,1.0054375584239976,1.0054375584239976,1.0054375584239976,0.0,0.0,0.0,26.621940030451643
198,2014-10-02,25.00869375699736,17.388167152781147,35.59442308979973,25.00869375699736,25.00869375699736,1.5040405607291232,1.5040405607291232,1.5040405607291232,0.5622922683099784,0.5622922683099784,0.5622922683099784,0.9417482924191447,0.9417482924191447,0.9417482924191447,0.0,0.0,0.0,26.512734317726483
199,2014-10-03,25.019919024800448,17.907633036652378,35.172715183295516,25.019919024800448,25.019919024800448,1.5286876323669285,1.5286876323669285,1.5286876323669285,0.642704326865192,0.642704326865192,0.642704326865192,0.8859833055017365,0.8859833055017365,0.8859833055017365,0.0,0.0,0.0,26.548606657167376
200,2014-10-06,25.05359482820971,18.003968931909377,34.93974948614877,25.05359482820971,25.05359482820971,1.311084089993248,1.311084089993248,1.311084089993248,0.5494574238192453,0.5494574238192453,0.5494574238192453,0.7616266661740029,0.7616266661740029,0.7616266661740029,0.0,0.0,0.0,26.36467891820296
201,2014-10-07,25.0648200960128,18.462289949476236,35.077378219956124,25.0648200960128,25.0648200960128,1.3511189197133284,1.3511189197133284,1.3511189197133284,0.6187259806924501,0.6187259806924501,0.6187259806924501,0.7323929390208782,0.7323929390208782,0.7323929390208782,0.0,0.0,0.0,26.415939015726128
202,2014-10-08,25.076045363815886,17.453032417641968,35.08424586424779,25.076045363815886,25.076045363815886,1.3270694395461744,1.3270694395461744,1.3270694395461744,0.6190339828333927,0.6190339828333927,0.6190339828333927,0.7080354567127816,0.7080354567127816,0.7080354567127816,0.0,0.0,0.0,26.40311480336206
203,2014-10-09,25.087270631618974,18.476521509800943,34.70046227947442,25.087270631618974,25.087270631618974,1.2500534186932057,1.2500534186932057,1.2500534186932057,0.5622922683094232,0.5622922683094232,0.5622922683094232,0.6877611503837824,0.6877611503837824,0.6877611503837824,0.0,0.0,0.0,26.33732405031218
204,2014-10-10,25.098495899674365,18.138090146207322,34.58353578123304,25.098495899674365,25.098495899674365,1.3134840889551906,1.3134840889551906,1.3134840889551906,0.6427043268652156,0.6427043268652156,0.6427043268652156,0.670779762089975,0.670779762089975,0.670779762089975,0.0,0.0,0.0,26.411979988629554
205,2014-10-13,25.13217170384054,18.160888386712866,34.535304124743035,25.13217170384054,25.13217170384054,1.1817124979735325,1.1817124979735325,1.1817124979735325,0.549457423820781,0.549457423820781,0.549457423820781,0.6322550741527517,0.6322550741527517,0.6322550741527517,0.0,0.0,0.0,26.313884201814073
206,2014-10-14,25.143396971895935,17.805077130612855,35.32732110210575,25.143396971895935,25.143396971895935,1.2401714232705663,1.2401714232705663,1.2401714232705663,0.6187259806918322,0.6187259806918322,0.6187259806918322,0.6214454425787342,0.6214454425787342,0.6214454425787342,0.0,0.0,0.0,26.383568395166503
207,2014-10-15,25.154622239951326,17.764905915081346,35.04063794684816,25.154622239951326,25.154622239951326,1.2298603355042077,1.2298603355042077,1.2298603355042077,0.6190339828334116,0.6190339828334116,0.6190339828334116,0.6108263526707961,0.6108263526707961,0.6108263526707961,0.0,0.0,0.0,26.384482575455532
208,2014-10-16,25.16584750800672,17.95398240001967,34.667216191293186,25.16584750800672,25.16584750800672,1.1623567549195064,1.1623567549195064,1.1623567549195064,0.5622922683092982,0.5622922683092982,0.5622922683092982,0.6000644866102081,0.6000644866102081,0.6000644866102081,0.0,0.0,0.0,26.328204262926228
209,2014-10-17,25.17707277606211,18.42669230990741,34.87679134137752,25.17707277606211,25.17707277606211,1.2316474491557494,1.2316474491557494,1.2316474491557494,0.6427043268653571,0.6427043268653571,0.6427043268653571,0.5889431222903923,0.5889431222903923,0.5889431222903923,0.0,0.0,0.0,26.40872022521786
210,2014-10-20,25.210748580228287,18.35232347326764,34.70417084408538,25.210748580228287,25.210748580228287,1.1024378056287247,1.1024378056287247,1.1024378056287247,0.5494574238223168,0.5494574238223168,0.5494574238223168,0.5529803818064082,0.5529803818064082,0.5529803818064082,0.0,0.0,0.0,26.313186385857012
211,2014-10-21,25.22197384828368,17.969699564401626,34.94484174960395,25.22197384828368,25.22197384828368,1.1592336307704518,1.1592336307704518,1.1592336307704518,0.618725980691214,0.618725980691214,0.618725980691214,0.5405076500792378,0.5405076500792378,0.5405076500792378,0.0,0.0,0.0,26.381207479054133
212,2014-10-22,25.23319911633907,17.428380761652296,34.88109813352391,25.23319911633907,25.23319911633907,1.1472398065176606,1.1472398065176606,1.1472398065176606,0.6190339828334304,0.6190339828334304,0.6190339828334304,0.5282058236842302,0.5282058236842302,0.5282058236842302,0.0,0.0,0.0,26.38043892285673
213,2014-10-23,25.244424384394463,18.244484639790976,35.0750532645725,25.244424384394463,25.244424384394463,1.078715263384114,1.078715263384114,1.078715263384114,0.5622922683094306,0.5622922683094306,0.5622922683094306,0.5164229950746834,0.5164229950746834,0.5164229950746834,0.0,0.0,0.0,26.32313964777858
214,2014-10-24,25.255649652449858,18.339674936274736,35.24494976293181,25.255649652449858,25.255649652449858,1.148251057913572,1.148251057913572,1.148251057913572,0.6427043268653805,0.6427043268653805,0.6427043268653805,0.5055467310481918,0.5055467310481918,0.5055467310481918,0.0,0.0,0.0,26.40390071036343
215,2014-10-27,25.28932545661603,17.747357123886157,35.017859210147186,25.28932545661603,25.28932545661603,1.0318234605228376,1.0318234605228376,1.0318234605228376,0.5494574238221591,0.5494574238221591,0.5494574238221591,0.4823660367006786,0.4823660367006786,0.4823660367006786,0.0,0.0,0.0,26.321148917138867
216,2014-10-28,25.300550724671425,17.61263982028331,35.11880633758622,25.300550724671425,25.300550724671425,1.0977390858996945,1.0977390858996945,1.0977390858996945,0.6187259806916385,0.6187259806916385,0.6187259806916385,0.479013105208056,0.479013105208056,0.479013105208056,0.0,0.0,0.0,26.398289810571118
217,2014-10-29,25.31177599272682,18.167619793787246,35.34403301272317,25.31177599272682,25.31177599272682,1.0973626061076416,1.0973626061076416,1.0973626061076416,0.6190339828333218,0.6190339828333218,0.6190339828333218,0.47832862327431996,0.47832862327431996,0.47832862327431996,0.0,0.0,0.0,26.40913859883446
218,2014-10-30,25.32300126078221,18.071217204559133,34.55617787470753,25.32300126078221,25.32300126078221,1.0427745870266263,1.0427745870266263,1.0427745870266263,0.5622922683093055,0.5622922683093055,0.5622922683093055,0.480482318717321,0.480482318717321,0.480482318717321,0.0,0.0,0.0,26.365775847808838
219,2014-10-31,25.334226528837604,18.100248146501038,34.60125382974244,25.334226528837604,25.334226528837604,1.1282461868079776,1.1282461868079776,1.1282461868079776,0.6427043268639633,0.6427043268639633,0.6427043268639633,0.4855418599440143,0.4855418599440143,0.4855418599440143,0.0,0.0,0.0,26.462472715645582
220,2014-11-03,25.36790233300378,17.80873201251758,34.99880872729443,25.36790233300378,25.36790233300378,1.066533090339126,1.066533090339126,1.066533090339126,0.5494574238222205,0.5494574238222205,0.5494574238222205,0.5170756665169054,0.5170756665169054,0.5170756665169054,0.0,0.0,0.0,26.434435423342904
221,2014-11-04,25.37912760105917,18.22557830503151,35.39273648877049,25.37912760105917,25.37912760105917,1.1507800126702603,1.1507800126702603,1.1507800126702603,0.6187259806920726,0.6187259806920726,0.6187259806920726,0.5320540319781877,0.5320540319781877,0.5320540319781877,0.0,0.0,0.0,26.52990761372943
222,2014-11-05,25.390352869114565,18.359661210011893,35.289225281459224,25.390352869114565,25.390352869114565,1.1674950731866494,1.1674950731866494,1.1674950731866494,0.619033982833618,0.619033982833618,0.619033982833618,0.5484610903530313,0.5484610903530313,0.5484610903530313,0.0,0.0,0.0,26.557847942301215
223,2014-11-06,25.401578137169952,18.0489493780112,35.19389785386964,25.401578137169952,25.401578137169952,1.1279303948772184,1.1279303948772184,1.1279303948772184,0.5622922683091802,0.5622922683091802,0.5622922683091802,0.5656381265680381,0.5656381265680381,0.5656381265680381,0.0,0.0,0.0,26.52950853204717
224,2014-11-07,25.412803405225347,18.015650028922515,35.016761385717736,25.412803405225347,25.412803405225347,1.2255290300611714,1.2255290300611714,1.2255290300611714,0.6427043268625462,0.6427043268625462,0.6427043268625462,0.5828247031986254,0.5828247031986254,0.5828247031986254,0.0,0.0,0.0,26.638332435286518
225,2014-11-10,25.446479209391523,18.595210118120807,34.85850727687069,25.446479209391523,25.446479209391523,1.175129236372098,1.175129236372098,1.175129236372098,0.5494574238220631,0.5494574238220631,0.5494574238220631,0.6256718125500349,0.6256718125500349,0.6256718125500349,0.0,0.0,0.0,26.62160844576362
226,2014-11-11,25.457704477446914,18.086236761509497,35.476815343766525,25.457704477446914,25.457704477446914,1.2526118604731067,1.2526118604731067,1.2526118604731067,0.6187259806914545,0.6187259806914545,0.6187259806914545,0.6338858797816522,0.6338858797816522,0.6338858797816522,0.0,0.0,0.0,26.71031633792002
227,2014-11-12,25.468929745502308,18.03668166901526,35.30022086836171,25.468929745502308,25.468929745502308,1.2564814138387224,1.2564814138387224,1.2564814138387224,0.6190339828334345,0.6190339828334345,0.6190339828334345,0.6374474310052879,0.6374474310052879,0.6374474310052879,0.0,0.0,0.0,26.72541115934103
228,2014-11-13,25.4801550135577,18.38906721263444,35.295755087005816,25.4801550135577,25.4801550135577,1.1977100841751007,1.1977100841751007,1.1977100841751007,0.5622922683086253,0.5622922683086253,0.5622922683086253,0.6354178158664755,0.6354178158664755,0.6354178158664755,0.0,0.0,0.0,26.6778650977328
229,2014-11-14,25.491380281613093,18.731153731905085,35.649125230259564,25.491380281613093,25.491380281613093,1.2696211025562476,1.2696211025562476,1.2696211025562476,0.6427043268641282,0.6427043268641282,0.6427043268641282,0.6269167756921193,0.6269167756921193,0.6269167756921193,0.0,0.0,0.0,26.76100138416934
230,2014-11-17,25.52505608577927,18.1823346491097,35.35104971824784,25.52505608577927,25.52505608577927,1.1046395817760735,1.1046395817760735,1.1046395817760735,0.5494574238219057,0.5494574238219057,0.5494574238219057,0.5551821579541679,0.5551821579541679,0.5551821579541679,0.0,0.0,0.0,26.629695667555342
231,2014-11-18,25.53628135383466,18.90009050737687,35.104989928432616,25.53628135383466,25.53628135383466,1.1327412479873296,1.1327412479873296,1.1327412479873296,0.6187259806908364,0.6187259806908364,0.6187259806908364,0.5140152672964934,0.5140152672964934,0.5140152672964934,0.0,0.0,0.0,26.66902260182199
232,2014-11-19,25.54750662189005,18.556844329547634,35.57425769475368,25.54750662189005,25.54750662189005,1.082708632486723,1.082708632486723,1.082708632486723,0.6190339828335282,0.6190339828335282,0.6190339828335282,0.46367464965319466,0.46367464965319466,0.46367464965319466,0.0,0.0,0.0,26.630215254376775
233,2014-11-20,25.558731889945445,17.8203780596668,34.953628642566166,25.558731889945445,25.558731889945445,0.9663798137410701,0.9663798137410701,0.9663798137410701,0.5622922683091874,0.5622922683091874,0.5622922683091874,0.40408754543188274,0.40408754543188274,0.40408754543188274,0.0,0.0,0.0,26.525111703686516
234,2014-11-21,25.569957158000836,18.368452230204067,34.49415691330396,25.569957158000836,25.569957158000836,0.9780670922435579,0.9780670922435579,0.9780670922435579,0.6427043268641518,0.6427043268641518,0.6427043268641518,0.33536276537940607,0.33536276537940607,0.33536276537940607,0.0,0.0,0.0,26.548024250244396
235,2014-11-24,25.603632962167016,17.423061702133058,34.434810989390975,25.603632962167016,25.603632962167016,0.6276463681848865,0.6276463681848865,0.6276463681848865,0.5494574238219672,0.5494574238219672,0.5494574238219672,0.07818894436291941,0.07818894436291941,0.07818894436291941,0.0,0.0,0.0,26.231279330351903
236,2014-11-25,25.614858230222403,17.429400534944588,35.09913443183349,25.614858230222403,25.614858230222403,0.5963398137985755,0.5963398137985755,0.5963398137985755,0.6187259806912608,0.6187259806912608,0.6187259806912608,-0.022386166892685407,-0.022386166892685407,-0.022386166892685407,0.0,0.0,0.0,26.21119804402098
237,2014-11-26,25.626083498277797,18.17092798626103,34.2732635772144,25.626083498277797,25.626083498277797,0.49011812570850405,0.49011812570850405,0.49011812570850405,0.619033982833547,0.619033982833547,0.619033982833547,-0.12891585712504314,-0.12891585712504314,-0.12891585712504314,0.0,0.0,0.0,26.116201623986303
238,2014-11-28,25.648534034388582,17.005952783729086,34.08995202046981,25.648534034388582,25.648534034388582,0.2873026887657859,0.2873026887657859,0.2873026887657859,0.6427043268641754,0.6427043268641754,0.6427043268641754,-0.35540163809838954,-0.35540163809838954,-0.35540163809838954,0.0,0.0,0.0,25.935836723154367
239,2014-12-01,25.68220983855476,16.360404234468874,34.33197857391992,25.68220983855476,25.68220983855476,-0.16046373998345928,-0.16046373998345928,-0.16046373998345928,0.5494574238218095,0.5494574238218095,0.5494574238218095,-0.7099211638052687,-0.7099211638052687,-0.7099211638052687,0.0,0.0,0.0,25.5217460985713
240,2014-12-02,25.693435106610153,17.69886582217529,34.28199446139407,25.693435106610153,25.693435106610153,-0.20805506745299665,-0.20805506745299665,-0.20805506745299665,0.6187259806916948,0.6187259806916948,0.6187259806916948,-0.8267810481446916,-0.8267810481446916,-0.8267810481446916,0.0,0.0,0.0,25.485380039157157
241,2014-12-03,25.704660374665544,16.904943855571236,34.115063057813416,25.704660374665544,25.704660374665544,-0.321795504543413,-0.321795504543413,-0.321795504543413,0.6190339828335659,0.6190339828335659,0.6190339828335659,-0.9408294873769789,-0.9408294873769789,-0.9408294873769789,0.0,0.0,0.0,25.38286487012213
242,2014-12-04,25.715885642720938,17.328367310964133,33.90207536952705,25.715885642720938,25.715885642720938,-0.48857180483565543,-0.48857180483565543,-0.48857180483565543,0.5622922683096243,0.5622922683096243,0.5622922683096243,-1.0508640731452799,-1.0508640731452799,-1.0508640731452799,0.0,0.0,0.0,25.227313837885283
243,2014-12-05,25.727110910776325,16.54500495684394,33.02423885413233,25.727110910776325,25.727110910776325,-0.5130779602353337,-0.5130779602353337,-0.5130779602353337,0.642704326864317,0.642704326864317,0.642704326864317,-1.1557822870996506,-1.1557822870996506,-1.1557822870996506,0.0,0.0,0.0,25.214032950540993
244,2014-12-08,25.7607867149425,16.125646579965107,33.07797619958928,25.7607867149425,25.7607867149425,-0.8813627437834965,-0.8813627437834965,-0.8813627437834965,0.5494574238233453,0.5494574238233453,0.5494574238233453,-1.4308201676068417,-1.4308201676068417,-1.4308201676068417,0.0,0.0,0.0,24.879423971159003
245,2014-12-09,25.772011982997896,16.762157710244093,33.21598976427762,25.772011982997896,25.772011982997896,-0.8883345425485586,-0.8883345425485586,-0.8883345425485586,0.618725980691067,0.618725980691067,0.618725980691067,-1.5070605232396257,-1.5070605232396257,-1.5070605232396257,0.0,0.0,0.0,24.883677440449336
246,2014-12-10,25.783237251053286,16.201706230000998,32.90260918051568,25.783237251053286,25.783237251053286,-0.9559000165812034,-0.9559000165812034,-0.9559000165812034,0.6190339828334573,0.6190339828334573,0.6190339828334573,-1.574933999414661,-1.574933999414661,-1.574933999414661,0.0,0.0,0.0,24.827337234472083
247,2014-12-11,25.79446251910868,16.312704323338288,32.91176934477631,25.79446251910868,25.79446251910868,-1.0720483527036608,-1.0720483527036608,-1.0720483527036608,0.5622922683097566,0.5622922683097566,0.5622922683097566,-1.6343406210134175,-1.6343406210134175,-1.6343406210134175,0.0,0.0,0.0,24.72241416640502
248,2014-12-12,25.805687787164075,16.060611656685612,33.056350018450516,25.805687787164075,25.805687787164075,-1.0426706251561768,-1.0426706251561768,-1.0426706251561768,0.6427043268643404,0.6427043268643404,0.6427043268643404,-1.685374952020517,-1.685374952020517,-1.685374952020517,0.0,0.0,0.0,24.7630171620079
249,2014-12-15,25.839363591330248,16.37518157039148,32.4553199640577,25.839363591330248,25.839363591330248,-1.2425130664198487,-1.2425130664198487,-1.2425130664198487,0.5494574238248809,0.5494574238248809,0.5494574238248809,-1.7919704902447295,-1.7919704902447295,-1.7919704902447295,0.0,0.0,0.0,24.596850524910398
250,2014-12-16,25.850588859385642,16.152964820195702,32.92362715491754,25.850588859385642,25.850588859385642,-1.1953540529393158,-1.1953540529393158,-1.1953540529393158,0.6187259806925436,0.6187259806925436,0.6187259806925436,-1.8140800336318594,-1.8140800336318594,-1.8140800336318594,0.0,0.0,0.0,24.655234806446327
251,2014-12-17,25.861814127441033,16.76602650546372,33.38691982845559,25.861814127441033,25.861814127441033,-1.2118398448490644,-1.2118398448490644,-1.2118398448490644,0.6190339828334763,0.6190339828334763,0.6190339828334763,-1.8308738276825405,-1.8308738276825405,-1.8308738276825405,0.0,0.0,0.0,24.64997428259197
252,2014-12-18,25.873039395496424,16.079848619738573,32.71407060148337,25.873039395496424,25.873039395496424,-1.281061979398421,-1.281061979398421,-1.281061979398421,0.5622922683096314,0.5622922683096314,0.5622922683096314,-1.8433542477080525,-1.8433542477080525,-1.8433542477080525,0.0,0.0,0.0,24.591977416098004
253,2014-12-19,25.884264663551818,15.775086641556502,33.35352601003593,25.884264663551818,25.884264663551818,-1.2098923228303775,-1.2098923228303775,-1.2098923228303775,0.6427043268659228,0.6427043268659228,0.6427043268659228,-1.8525966496963002,-1.8525966496963002,-1.8525966496963002,0.0,0.0,0.0,24.67437234072144
254,2014-12-22,25.917940467717994,16.22059041284143,32.417443211610134,25.917940467717994,25.917940467717994,-1.322674035672564,-1.322674035672564,-1.322674035672564,0.5494574238232491,0.5494574238232491,0.5494574238232491,-1.8721314594958132,-1.8721314594958132,-1.8721314594958132,0.0,0.0,0.0,24.59526643204543
255,2014-12-23,25.92916573577339,15.741423265957879,33.25134563411907,25.92916573577339,25.92916573577339,-1.2608844480379984,-1.2608844480379984,-1.2608844480379984,0.6187259806929775,0.6187259806929775,0.6187259806929775,-1.8796104287309756,-1.8796104287309756,-1.8796104287309756,0.0,0.0,0.0,24.66828128773539
256,2014-12-24,25.94039100382878,16.791174072777203,33.637384078224734,25.94039100382878,25.94039100382878,-1.2702636489557813,-1.2702636489557813,-1.2702636489557813,0.6190339828334952,0.6190339828334952,0.6190339828334952,-1.8892976317892765,-1.8892976317892765,-1.8892976317892765,0.0,0.0,0.0,24.670127354873
257,2014-12-26,25.962841539939564,16.529963764798737,33.037461927278486,25.962841539939564,25.962841539939564,-1.2760878901328163,-1.2760878901328163,-1.2760878901328163,0.6427043268675047,0.6427043268675047,0.6427043268675047,-1.918792217000321,-1.918792217000321,-1.918792217000321,0.0,0.0,0.0,24.686753649806747
258,2014-12-29,25.99651734410574,15.816845284715894,33.210826798227565,25.99651734410574,25.99651734410574,-1.4484621703694656,-1.4484621703694656,-1.4484621703694656,0.5494574238230916,0.5494574238230916,0.5494574238230916,-1.997919594192557,-1.997919594192557,-1.997919594192557,0.0,0.0,0.0,24.548055173736273
259,2014-12-30,26.00774261216113,15.879756399905192,32.89767843029686,26.00774261216113,26.00774261216113,-1.4163283472933215,-1.4163283472933215,-1.4163283472933215,0.6187259806913075,0.6187259806913075,0.6187259806913075,-2.035054327984629,-2.035054327984629,-2.035054327984629,0.0,0.0,0.0,24.591414264867808
260,2014-12-31,26.018967880216525,16.697889957714448,32.95166126192982,26.018967880216525,26.018967880216525,-1.4586464747979067,-1.4586464747979067,-1.4586464747979067,0.6190339828335141,0.6190339828335141,0.6190339828335141,-2.0776804576314207,-2.0776804576314207,-2.0776804576314207,0.0,0.0,0.0,24.56032140541862
261,2015-01-02,26.04141841632731,15.582220768752084,32.96552286939833,26.04141841632731,26.04141841632731,-1.5357808962072113,-1.5357808962072113,-1.5357808962072113,0.6427043268660877,0.6427043268660877,0.6427043268660877,-2.1784852230732987,-2.1784852230732987,-2.1784852230732987,0.0,0.0,0.0,24.5056375201201
262,2015-01-05,26.075094220493487,15.807644911384454,32.33128810925407,26.075094220493487,26.075094220493487,-1.8116501818597828,-1.8116501818597828,-1.8116501818597828,0.5494574238214599,0.5494574238214599,0.5494574238214599,-2.361107605681243,-2.361107605681243,-2.361107605681243,0.0,0.0,0.0,24.263444038633704
263,2015-01-06,26.086319488548874,15.469800058276544,32.888522322585345,26.086319488548874,26.086319488548874,-1.8087502088533969,-1.8087502088533969,-1.8087502088533969,0.6187259806927838,0.6187259806927838,0.6187259806927838,-2.427476189546181,-2.427476189546181,-2.427476189546181,0.0,0.0,0.0,24.277569279695477
264,2015-01-07,26.097544756604268,15.200632627850462,32.50126288246582,26.097544756604268,26.097544756604268,-1.8760808708111927,-1.8760808708111927,-1.8760808708111927,0.6190339828334054,0.6190339828334054,0.6190339828334054,-2.495114853644598,-2.495114853644598,-2.495114853644598,0.0,0.0,0.0,24.221463885793074
265,2015-01-08,26.10877002465966,15.52370536109956,32.658760692187364,26.10877002465966,26.10877002465966,-2.000760565584169,-2.000760565584169,-2.000760565584169,0.5622922683102006,0.5622922683102006,0.5622922683102006,-2.56305283389437,-2.56305283389437,-2.56305283389437,0.0,0.0,0.0,24.10800945907549
266,2015-01-09,26.119995292715053,15.876941272994866,32.584234866385096,26.119995292715053,26.119995292715053,-1.9875949762628071,-1.9875949762628071,-1.9875949762628071,0.6427043268661112,0.6427043268661112,0.6427043268661112,-2.6302993031289184,-2.6302993031289184,-2.6302993031289184,0.0,0.0,0.0,24.132400316452248
267,2015-01-12,26.15367109688123,15.758670056384108,32.09098296846144,26.15367109688123,26.15367109688123,-2.2687696322613586,-2.2687696322613586,-2.2687696322613586,0.5494574238198281,0.5494574238198281,0.5494574238198281,-2.8182270560811866,-2.8182270560811866,-2.8182270560811866,0.0,0.0,0.0,23.884901464619873
268,2015-01-13,26.16489636493662,15.979311760285873,32.57275053728866,26.16489636493662,26.16489636493662,-2.254573341696606,-2.254573341696606,-2.254573341696606,0.6187259806921658,0.6187259806921658,0.6187259806921658,-2.873299322388772,-2.873299322388772,-2.873299322388772,0.0,0.0,0.0,23.910323023240014
269,2015-01-14,26.176121632992015,15.221267287045578,32.283584470997646,26.176121632992015,26.176121632992015,-2.3042739256527485,-2.3042739256527485,-2.3042739256527485,0.6190339828336268,0.6190339828336268,0.6190339828336268,-2.923307908486375,-2.923307908486375,-2.923307908486375,0.0,0.0,0.0,23.871847707339267
270,2015-01-15,26.187346901047405,15.459197360150087,32.77422025042209,26.187346901047405,26.187346901047405,-2.4053553720058813,-2.4053553720058813,-2.4053553720058813,0.5622922683100754,0.5622922683100754,0.5622922683100754,-2.9676476403159566,-2.9676476403159566,-2.9676476403159566,0.0,0.0,0.0,23.781991529041523
271,2015-01-16,26.198572169102796,15.144439318645066,32.015709247184475,26.198572169102796,26.198572169102796,-2.363136990627626,-2.363136990627626,-2.363136990627626,0.6427043268632533,0.6427043268632533,0.6427043268632533,-3.005841317490879,-3.005841317490879,-3.005841317490879,0.0,0.0,0.0,23.83543517847517
272,2015-01-20,26.241173911997635,15.266606634961992,32.8650755210934,26.241173911997635,26.241173911997635,-2.4737750658286277,-2.4737750658286277,-2.4737750658286277,0.6187259806925998,0.6187259806925998,0.6187259806925998,-3.0925010465212277,-3.0925010465212277,-3.0925010465212277,0.0,0.0,0.0,23.76739884616901
273,2015-01-21,26.251824347721342,15.322414812150077,32.314660871330865,26.251824347721342,26.251824347721342,-2.478679796750438,-2.478679796750438,-2.478679796750438,0.6190339828334431,0.6190339828334431,0.6190339828334431,-3.097713779583881,-3.097713779583881,-3.097713779583881,0.0,0.0,0.0,23.773144550970905
274,2015-01-22,26.262474783445054,14.96524001362072,32.75285327132897,26.262474783445054,26.262474783445054,-2.5345537522378145,-2.5345537522378145,-2.5345537522378145,0.5622922683084036,0.5622922683084036,0.5622922683084036,-3.0968460205462183,-3.0968460205462183,-3.0968460205462183,0.0,0.0,0.0,23.727921031207238
275,2015-01-23,26.27312521916876,15.434073138813236,32.10338899833393,26.27312521916876,26.27312521916876,-2.4476498713757935,-2.4476498713757935,-2.4476498713757935,0.6427043268662762,0.6427043268662762,0.6427043268662762,-3.09035419824207,-3.09035419824207,-3.09035419824207,0.0,0.0,0.0,23.825475347792967
276,2015-01-26,26.30507652633989,15.372170406397037,32.1608430111781,26.30507652633989,26.30507652633989,-2.4935330613493187,-2.4935330613493187,-2.4935330613493187,0.5494574238212063,0.5494574238212063,0.5494574238212063,-3.0429904851705256,-3.0429904851705256,-3.0429904851705256,0.0,0.0,0.0,23.81154346499057
277,2015-01-27,26.315726962063597,15.911552810782101,32.57758466114292,26.315726962063597,26.315726962063597,-2.40142361360673,-2.40142361360673,-2.40142361360673,0.6187259806909299,0.6187259806909299,0.6187259806909299,-3.02014959429766,-3.02014959429766,-3.02014959429766,0.0,0.0,0.0,23.914303348456865
