Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2021-04-07,39.7,39.85,36.95,37.27,80022800,37.27,,,,,1yr,0,46.21
2021-04-08,37.62,39.18,37.47,38.7,63692000,38.7,37.27,1.43,0.04,3.84,1yr,1,46.12
2021-04-09,38.35,38.36,37.01,38.12,69272700,38.12,38.7,-0.58,-0.01,-1.5,1yr,2,46.03
2021-04-12,37.96,38.0,36.76,37.14,53428100,37.14,38.12,-0.98,-0.03,-2.57,1yr,3,45.95
2021-04-13,37.48,38.66,37.33,38.48,62005700,38.48,37.14,1.34,0.04,3.61,1yr,4,45.86
2021-04-14,39.23,39.33,36.79,37.02,78454000,37.02,38.48,-1.46,-0.04,-3.79,1yr,5,45.77
2021-04-15,37.02,37.06,34.56,35.66,100437400,35.66,37.02,-1.36,-0.04,-3.67,1yr,6,45.68
2021-04-16,34.69,36.54,34.06,36.09,84477400,36.09,35.66,0.43,0.01,1.21,1yr,7,45.6
2021-04-19,36.78,37.54,35.36,36.78,92190700,36.78,36.09,0.69,0.02,1.91,1yr,8,45.51
2021-04-20,37.17,37.82,35.94,36.93,71208600,36.93,36.78,0.15,0.0,0.41,1yr,9,45.42
2021-04-21,36.53,38.96,36.16,38.9,77449200,38.9,36.93,1.97,0.05,5.33,1yr,10,45.34
2021-04-22,38.99,40.45,38.49,39.57,115802700,39.57,38.9,0.67,0.02,1.72,1yr,11,45.25
2021-04-23,40.2,41.2,39.54,41.08,70342400,41.08,39.57,1.51,0.04,3.82,1yr,12,45.16
2021-04-26,41.96,43.22,40.86,42.62,88233500,42.62,41.08,1.54,0.04,3.75,1yr,13,45.07
2021-04-27,43.02,43.13,41.02,41.21,69998800,41.21,42.62,-1.41,-0.03,-3.31,1yr,14,44.99
2021-04-28,40.74,41.95,40.44,41.19,57639600,41.19,41.21,-0.02,-0.0,-0.05,1yr,15,44.9
2021-04-29,41.38,41.49,38.73,38.99,82660700,38.99,41.19,-2.2,-0.05,-5.34,1yr,16,44.81
2021-04-30,37.73,41.22,37.35,39.84,116728700,39.84,38.99,0.85,0.02,2.18,1yr,17,44.73
2021-05-03,40.34,41.45,39.31,39.54,80089600,39.54,39.84,-0.3,-0.01,-0.75,1yr,18,44.64
2021-05-04,38.99,39.32,36.92,37.93,78256800,37.93,39.54,-1.61,-0.04,-4.07,1yr,19,44.55
2021-05-05,38.34,38.7,37.34,37.71,56336200,37.71,37.93,-0.22,-0.01,-0.58,1yr,20,44.46
2021-05-06,37.49,38.04,35.77,36.68,71656000,36.68,37.71,-1.03,-0.03,-2.73,1yr,21,44.38
2021-05-07,37.17,38.04,36.62,36.94,55551700,36.94,36.68,0.26,0.01,0.71,1yr,22,44.29
2021-05-10,36.78,36.79,34.3,34.33,92293900,34.33,36.94,-2.61,-0.07,-7.07,1yr,23,44.2
2021-05-11,32.45,35.46,32.2,34.87,113418900,34.87,34.33,0.54,0.02,1.57,1yr,24,44.12
