Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2021-10-05,225.48,227.38,223.92,224.28,5814000,223.52,,,,,6mo,0,216.51
2021-10-06,222.04,226.62,221.25,226.51,5420900,225.74,223.52,2.22,0.01,0.99,6mo,1,216.49
2021-10-07,228.91,231.16,228.49,230.55,6561900,229.77,225.74,4.03,0.02,1.78,6mo,2,216.48
2021-10-08,231.0,232.73,230.18,230.27,3735200,229.49,229.77,-0.28,-0.0,-0.12,6mo,3,216.46
2021-10-11,230.01,230.32,224.87,225.11,5620200,224.35,229.49,-5.14,-0.02,-2.24,6mo,4,216.44
2021-10-12,225.56,226.22,222.92,224.05,5448200,223.29,224.35,-1.06,-0.0,-0.47,6mo,5,216.43
2021-10-13,223.13,225.86,218.63,222.46,9076000,221.71,223.29,-1.58,-0.01,-0.71,6mo,6,216.41
2021-10-14,224.12,225.65,223.06,225.18,5590500,224.42,221.71,2.71,0.01,1.22,6mo,7,216.39
2021-10-15,227.22,231.09,226.73,230.99,6355100,230.21,224.42,5.79,0.03,2.58,6mo,8,216.37
2021-10-18,230.18,232.76,228.14,230.65,5580200,229.87,230.21,-0.34,-0.0,-0.15,6mo,9,216.36
2021-10-19,231.95,233.64,230.68,233.52,4409700,232.73,229.87,2.86,0.01,1.24,6mo,10,216.34
2021-10-20,233.46,233.8,231.31,231.42,5401800,230.64,232.73,-2.09,-0.01,-0.9,6mo,11,216.32
2021-10-21,230.7,230.83,226.3,230.24,5982200,229.46,230.64,-1.18,-0.01,-0.51,6mo,12,216.31
2021-10-22,230.29,232.82,228.71,231.23,3788000,230.45,229.46,0.99,0.0,0.43,6mo,13,216.29
2021-10-25,233.45,234.86,232.29,233.88,4938700,233.09,230.45,2.64,0.01,1.15,6mo,14,216.27
2021-10-26,235.53,236.96,231.33,231.82,7814500,231.04,233.09,-2.05,-0.01,-0.88,6mo,15,216.26
2021-10-27,224.75,224.75,215.66,215.78,22958100,215.05,231.04,-15.99,-0.07,-6.92,6mo,16,216.24
2021-10-28,219.25,219.99,209.01,209.84,23199400,209.13,215.05,-5.92,-0.03,-2.75,6mo,17,216.22
