Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2021-10-05,173.83,176.24,173.61,174.61,6798200,174.61,,,,,6mo,0,171.04
2021-10-06,173.0,175.71,171.55,175.48,6005200,175.48,174.61,0.87,0.0,0.5,6mo,1,170.74
2021-10-07,177.7,179.63,177.33,177.71,7780000,177.71,175.48,2.23,0.01,1.27,6mo,2,170.44
2021-10-08,177.93,178.6,176.4,176.74,4132200,176.74,177.71,-0.97,-0.01,-0.55,6mo,3,170.15
2021-10-11,176.02,176.52,173.48,173.52,8046300,173.52,176.74,-3.22,-0.02,-1.82,6mo,4,169.85
2021-10-12,173.62,174.49,172.55,173.13,5188400,173.13,173.52,-0.39,-0.0,-0.22,6mo,5,169.56
2021-10-13,173.63,173.7,170.94,172.96,8914700,172.96,173.13,-0.17,-0.0,-0.1,6mo,6,169.26
2021-10-14,174.07,176.02,174.0,174.41,7450200,174.41,172.96,1.45,0.01,0.84,6mo,7,168.97
2021-10-15,175.69,178.89,174.1,176.46,13943900,176.46,174.41,2.05,0.01,1.18,6mo,8,168.67
2021-10-18,172.36,173.34,169.8,171.14,20494800,171.14,176.46,-5.32,-0.03,-3.01,6mo,9,168.38
2021-10-19,171.44,171.58,170.18,171.18,9669500,171.18,171.14,0.04,0.0,0.02,6mo,10,168.08
2021-10-20,170.97,171.02,169.88,170.55,9737600,170.55,171.18,-0.63,-0.0,-0.37,6mo,11,167.79
2021-10-21,170.2,172.5,170.1,171.34,7509000,171.34,170.55,0.79,0.0,0.46,6mo,12,167.49
2021-10-22,170.57,170.8,168.6,169.42,7854300,169.42,171.34,-1.92,-0.01,-1.12,6mo,13,167.2
2021-10-25,169.9,172.57,169.03,172.01,9798700,172.01,169.42,2.59,0.02,1.53,6mo,14,166.9
2021-10-26,172.95,173.12,170.71,172.04,5850200,172.04,172.01,0.03,0.0,0.02,6mo,15,166.61
2021-10-27,171.77,172.04,169.43,169.55,7054700,169.55,172.04,-2.49,-0.01,-1.45,6mo,16,166.31
2021-10-28,169.48,170.35,168.6,169.68,7884500,169.68,169.55,0.13,0.0,0.08,6mo,17,166.02
2021-10-29,169.02,170.46,168.15,169.07,7598800,169.07,169.68,-0.61,-0.0,-0.36,6mo,18,165.72
2021-11-01,169.21,171.25,169.09,170.19,8182900,170.19,169.07,1.12,0.01,0.66,6mo,19,165.43
2021-11-02,170.03,170.85,168.98,169.83,6777200,169.83,170.19,-0.36,-0.0,-0.21,6mo,20,165.13
2021-11-03,169.7,170.19,168.37,170.08,6829300,170.08,169.83,0.25,0.0,0.15,6mo,21,164.83
2021-11-04,170.03,170.42,168.67,170.28,7505500,170.28,170.08,0.2,0.0,0.12,6mo,22,164.54
