ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2002-02-13,6.53043390424824,-31.463530016846427,31.6822967080223,6.53043390424824,6.53043390424824,-5.786064767067965,-5.786064767067965,-5.786064767067965,-0.4696325382379189,-0.4696325382379189,-0.4696325382379189,-5.316432228830045,-5.316432228830045,-5.316432228830045,0.0,0.0,0.0,0.744369137180275
2002-02-14,6.5347460735426965,-30.31108114360504,32.587970441143966,6.5347460735426965,6.5347460735426965,-6.283438351169783,-6.283438351169783,-6.283438351169783,-0.7438261756889191,-0.7438261756889191,-0.7438261756889191,-5.5396121754808645,-5.5396121754808645,-5.5396121754808645,0.0,0.0,0.0,0.2513077223729132
2002-02-15,6.5390582428371555,-32.504121087850535,31.09091517526613,6.5390582428371555,6.5390582428371555,-6.3031655452522,-6.3031655452522,-6.3031655452522,-0.5765768365029815,-0.5765768365029815,-0.5765768365029815,-5.726588708749219,-5.726588708749219,-5.726588708749219,0.0,0.0,0.0,0.2358926975849558
2002-02-19,6.556306920014985,-32.00964731742808,30.33920662036964,6.556306920014985,6.556306920014985,-6.792415437082163,-6.792415437082163,-6.792415437082163,-0.7789089905816441,-0.7789089905816441,-0.7789089905816441,-6.013506446500519,-6.013506446500519,-6.013506446500519,0.0,0.0,0.0,-0.23610851706717817
2002-02-20,6.5606190893094425,-31.57628382971671,33.2862695304092,6.5606190893094425,6.5606190893094425,-6.42311165312107,-6.42311165312107,-6.42311165312107,-0.46963253823802464,-0.46963253823802464,-0.46963253823802464,-5.953479114883046,-5.953479114883046,-5.953479114883046,0.0,0.0,0.0,0.1375074361883728
2002-02-21,6.564931258603901,-30.4710234415042,30.803095939780828,6.564931258603901,6.564931258603901,-6.581690528443566,-6.581690528443566,-6.581690528443566,-0.7438261756897405,-0.7438261756897405,-0.7438261756897405,-5.837864352753825,-5.837864352753825,-5.837864352753825,0.0,0.0,0.0,-0.01675926983966569
2002-02-22,6.569243427898358,-30.53751723100114,31.388417867268046,6.569243427898358,6.569243427898358,-6.243764036213151,-6.243764036213151,-6.243764036213151,-0.5765768365012811,-0.5765768365012811,-0.5765768365012811,-5.66718719971187,-5.66718719971187,-5.66718719971187,0.0,0.0,0.0,0.32547939168520656
2002-02-25,6.582179935781729,-32.26248908034203,31.32874314705961,6.582179935781729,6.582179935781729,-5.736627777731286,-5.736627777731286,-5.736627777731286,-0.8900459987582138,-0.8900459987582138,-0.8900459987582138,-4.846581778973072,-4.846581778973072,-4.846581778973072,0.0,0.0,0.0,0.8455521580504435
2002-02-26,6.5864921050761875,-29.969083141898437,33.54210786741226,6.5864921050761875,6.5864921050761875,-5.261470564565001,-5.261470564565001,-5.261470564565001,-0.7789089905827365,-0.7789089905827365,-0.7789089905827365,-4.482561573982265,-4.482561573982265,-4.482561573982265,0.0,0.0,0.0,1.3250215405111865
2002-02-27,6.590804274370645,-29.926325399855852,32.55261855383323,6.590804274370645,6.590804274370645,-4.551353594852745,-4.551353594852745,-4.551353594852745,-0.46963253823789153,-0.46963253823789153,-0.46963253823789153,-4.081721056614854,-4.081721056614854,-4.081721056614854,0.0,0.0,0.0,2.0394506795179
2002-02-28,6.595116443665103,-31.366122590971624,33.71229181039489,6.595116443665103,6.595116443665103,-4.394032010355555,-4.394032010355555,-4.394032010355555,-0.7438261756890119,-0.7438261756890119,-0.7438261756890119,-3.650205834666543,-3.650205834666543,-3.650205834666543,0.0,0.0,0.0,2.201084433309548
2002-03-01,6.59942861295956,-29.084952392118268,35.229225511724806,6.59942861295956,6.59942861295956,-3.771268435312821,-3.771268435312821,-3.771268435312821,-0.57657683650328,-0.57657683650328,-0.57657683650328,-3.194691598809541,-3.194691598809541,-3.194691598809541,0.0,0.0,0.0,2.828160177646739
2002-03-04,6.612365120842933,-25.66605874387394,35.16512359051694,6.612365120842933,6.612365120842933,-2.645537514034649,-2.645537514034649,-2.645537514034649,-0.8900459987587647,-0.8900459987587647,-0.8900459987587647,-1.7554915152758845,-1.7554915152758845,-1.7554915152758845,0.0,0.0,0.0,3.9668276068082835
2002-03-05,6.616677290137391,-27.607680702493845,34.332653415129535,6.616677290137391,6.616677290137391,-2.0545824410672746,-2.0545824410672746,-2.0545824410672746,-0.7789089905839658,-0.7789089905839658,-0.7789089905839658,-1.2756734504833087,-1.2756734504833087,-1.2756734504833087,0.0,0.0,0.0,4.562094849070116
2002-03-06,6.620989459431847,-25.09210611954471,39.33866977859794,6.620989459431847,6.620989459431847,-1.277106790545864,-1.277106790545864,-1.277106790545864,-0.4696325382380645,-0.4696325382380645,-0.4696325382380645,-0.8074742523077997,-0.8074742523077997,-0.8074742523077997,0.0,0.0,0.0,5.343882668885983
2002-03-07,6.625301628726305,-25.947147168536812,36.823646050906085,6.625301628726305,6.625301628726305,-1.1011391546733273,-1.1011391546733273,-1.1011391546733273,-0.7438261756892653,-0.7438261756892653,-0.7438261756892653,-0.35731297898406195,-0.35731297898406195,-0.35731297898406195,0.0,0.0,0.0,5.524162474052978
2002-03-08,6.629613798020762,-25.97164463050553,36.76344063328916,6.629613798020762,6.629613798020762,-0.5075980387261583,-0.5075980387261583,-0.5075980387261583,-0.5765768365023638,-0.5765768365023638,-0.5765768365023638,0.06897879777620554,0.06897879777620554,0.06897879777620554,0.0,0.0,0.0,6.122015759294604
