Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2021-10-07,1372.99,1406.46,1365.17,1398.5,1108600,1398.5,,,,,6mo,0,1697.1
2021-10-08,1417.78,1429.0,1372.36,1378.03,890400,1378.03,1398.5,-20.47,-0.01,-1.46,6mo,1,1687.96
2021-10-11,1369.0,1385.49,1353.0,1357.01,622900,1357.01,1378.03,-21.02,-0.02,-1.53,6mo,2,1678.82
2021-10-12,1369.94,1378.99,1351.0,1357.22,599800,1357.22,1357.01,0.21,0.0,0.02,6mo,3,1669.69
2021-10-13,1377.0,1399.51,1368.68,1398.97,640200,1398.97,1357.22,41.75,0.03,3.08,6mo,4,1660.55
2021-10-14,1413.15,1427.0,1401.71,1406.75,622400,1406.75,1398.97,7.78,0.01,0.56,6mo,5,1651.41
2021-10-15,1414.81,1429.87,1397.05,1424.58,732000,1424.58,1406.75,17.83,0.01,1.27,6mo,6,1642.27
2021-10-18,1425.03,1466.02,1418.0,1465.11,840600,1465.11,1424.58,40.53,0.03,2.85,6mo,7,1633.13
2021-10-19,1479.85,1501.98,1470.0,1485.74,726100,1485.74,1465.11,20.63,0.01,1.41,6mo,8,1623.99
2021-10-20,1497.95,1502.32,1462.02,1487.47,712500,1487.47,1485.74,1.73,0.0,0.12,6mo,9,1614.85
2021-10-21,1472.2,1506.72,1472.2,1496.71,626700,1496.71,1487.47,9.24,0.01,0.62,6mo,10,1605.72
2021-10-22,1470.0,1472.95,1404.48,1425.85,1529100,1425.85,1496.71,-70.86,-0.05,-4.73,6mo,11,1596.58
2021-10-25,1428.88,1439.0,1395.01,1425.16,800100,1425.16,1425.85,-0.69,-0.0,-0.05,6mo,12,1587.44
2021-10-26,1428.0,1430.15,1357.71,1363.7,1291000,1363.7,1425.16,-61.46,-0.04,-4.31,6mo,13,1578.3
2021-10-27,1364.0,1379.17,1336.11,1361.12,1452000,1361.12,1363.7,-2.58,-0.0,-0.19,6mo,14,1569.16
2021-10-28,1350.04,1504.71,1328.54,1457.0,3759500,1457.0,1361.12,95.88,0.07,7.04,6mo,15,1560.02
2021-10-29,1435.0,1488.17,1419.82,1466.73,1263200,1466.73,1457.0,9.73,0.01,0.67,6mo,16,1550.88
2021-11-01,1465.1,1531.76,1460.0,1527.62,1548800,1527.62,1466.73,60.89,0.04,4.15,6mo,17,1541.75
2021-11-02,1523.0,1534.02,1471.02,1476.64,906400,1476.64,1527.62,-50.98,-0.03,-3.34,6mo,18,1532.61
2021-11-03,1495.33,1497.18,1452.05,1495.34,708900,1495.34,1476.64,18.7,0.01,1.27,6mo,19,1523.47
2021-11-04,1515.29,1549.21,1495.5,1540.56,993200,1540.56,1495.34,45.22,0.03,3.02,6mo,20,1514.33
