Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2021-10-04,38.9,39.03,36.33,36.77,39943200,36.77,,,,,6mo,0,41.01
2021-10-05,36.86,38.1,36.19,37.06,37702800,37.06,36.77,0.29,0.01,0.79,6mo,1,40.78
2021-10-06,36.36,37.65,35.64,36.83,35450500,36.83,37.06,-0.23,-0.01,-0.62,6mo,2,40.56
2021-10-07,36.78,38.55,36.6,38.14,37704300,38.14,36.83,1.31,0.04,3.56,6mo,3,40.33
2021-10-08,37.92,38.78,37.06,37.19,29643100,37.19,38.14,-0.95,-0.02,-2.49,6mo,4,40.11
2021-10-11,36.85,38.66,36.3,37.25,37351400,37.25,37.19,0.06,0.0,0.16,6mo,5,39.88
2021-10-12,37.25,37.57,36.22,36.82,25223400,36.82,37.25,-0.43,-0.01,-1.15,6mo,6,39.66
2021-10-13,36.72,38.15,36.12,37.91,33484500,37.91,36.82,1.09,0.03,2.96,6mo,7,39.43
2021-10-14,37.8,41.1,37.75,40.07,67688200,40.07,37.91,2.16,0.06,5.7,6mo,8,39.21
2021-10-15,40.2,41.79,39.78,40.74,46524700,40.74,40.07,0.67,0.02,1.67,6mo,9,38.98
2021-10-18,40.8,43.63,40.49,43.03,50096300,43.03,40.74,2.29,0.06,5.62,6mo,10,38.76
2021-10-19,42.96,44.44,40.74,40.8,52769200,40.8,43.03,-2.23,-0.05,-5.18,6mo,11,38.53
2021-10-20,40.65,41.75,40.3,40.88,31220000,40.88,40.8,0.08,0.0,0.2,6mo,12,38.31
2021-10-21,40.89,41.94,38.8,39.24,33977600,39.24,40.88,-1.64,-0.04,-4.01,6mo,13,38.08
2021-10-22,37.31,37.67,35.96,36.6,46324200,36.6,39.24,-2.64,-0.07,-6.73,6mo,14,37.85
2021-10-25,36.23,37.85,35.78,36.83,30905400,36.83,36.6,0.23,0.01,0.63,6mo,15,37.63
2021-10-26,36.53,37.4,35.78,36.05,27674800,36.05,36.83,-0.78,-0.02,-2.12,6mo,16,37.4
2021-10-27,36.33,36.79,34.58,34.76,25904100,34.76,36.05,-1.29,-0.04,-3.58,6mo,17,37.18
2021-10-28,35.09,36.07,34.86,35.23,23812200,35.23,34.76,0.47,0.01,1.35,6mo,18,36.95
2021-10-29,35.34,36.63,34.53,35.37,32841500,35.37,35.23,0.14,0.0,0.4,6mo,19,36.73
2021-11-01,35.65,37.19,35.39,37.07,34054600,37.07,35.37,1.7,0.05,4.81,6mo,20,36.5
2021-11-02,37.62,38.8,36.63,38.79,44361700,38.79,37.07,1.72,0.05,4.64,6mo,21,36.28
2021-11-03,40.99,44.21,38.88,40.79,82198000,40.79,38.79,2.0,0.05,5.16,6mo,22,36.05
2021-11-04,40.39,41.3,39.11,40.05,28553700,40.05,40.79,-0.74,-0.02,-1.81,6mo,23,35.83
2021-11-05,41.16,41.97,39.93,41.7,40077000,41.7,40.05,1.65,0.04,4.12,6mo,24,35.6
2021-11-08,42.48,45.95,41.77,45.06,70347800,45.06,41.7,3.36,0.08,8.06,6mo,25,35.38
2021-11-09,42.43,42.6,39.25,39.93,37893500,39.93,45.06,-5.13,-0.11,-11.38,6mo,26,35.15
2021-11-10,38.79,40.87,38.05,38.29,32463600,38.29,39.93,-1.64,-0.04,-4.11,6mo,27,34.93
2021-11-11,38.0,40.2,37.5,39.46,30474100,39.46,38.29,1.17,0.03,3.06,6mo,28,34.7
2021-11-12,39.6,40.44,39.12,40.0,23623100,40.0,39.46,0.54,0.01,1.37,6mo,29,34.47
2021-11-15,40.35,43.23,40.21,42.68,39918800,42.68,40.0,2.68,0.07,6.7,6mo,30,34.25
2021-11-16,41.97,44.43,41.23,42.6,38388200,42.6,42.68,-0.08,-0.0,-0.19,6mo,31,34.02
2021-11-17,42.34,44.0,42.02,42.13,23322000,42.13,42.6,-0.47,-0.01,-1.1,6mo,32,33.8
2021-11-18,42.39,42.4,39.78,40.41,25262000,40.41,42.13,-1.72,-0.04,-4.08,6mo,33,33.57
2021-11-19,40.2,41.38,39.66,40.87,20692300,40.87,40.41,0.46,0.01,1.14,6mo,34,33.35
2021-11-22,41.51,42.99,40.29,41.24,28831800,41.24,40.87,0.37,0.01,0.91,6mo,35,33.12
2021-11-23,41.25,42.03,38.07,39.16,27386500,39.16,41.24,-2.08,-0.05,-5.04,6mo,36,32.9
2021-11-24,39.14,39.33,37.55,38.89,18270800,38.89,39.16,-0.27,-0.01,-0.69,6mo,37,32.67
2021-11-26,36.29,38.16,36.13,37.63,19731800,37.63,38.89,-1.26,-0.03,-3.24,6mo,38,32.45
2021-11-29,38.26,38.43,35.92,36.84,24063800,36.84,37.63,-0.79,-0.02,-2.1,6mo,39,32.22
2021-11-30,36.77,37.05,32.75,33.94,41354800,33.94,36.84,-2.9,-0.08,-7.87,6mo,40,32.0
2021-12-01,34.71,34.94,26.85,28.57,63296100,28.57,33.94,-5.37,-0.16,-15.82,6mo,41,31.77
2021-12-02,29.27,31.22,27.01,30.28,54901300,30.28,28.57,1.71,0.06,5.99,6mo,42,31.54
2021-12-03,30.83,31.06,25.31,29.01,66188600,29.01,30.28,-1.27,-0.04,-4.19,6mo,43,31.32
2021-12-06,28.1,30.47,27.15,28.79,45067400,28.79,29.01,-0.22,-0.01,-0.76,6mo,44,31.09
2021-12-07,30.03,31.68,29.5,31.04,47927100,31.04,28.79,2.25,0.08,7.82,6mo,45,30.87
