Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2022-01-07,41.54,43.28,41.05,41.36,15715900,41.36,,,,,3mo,0,36.31
2022-01-10,40.74,41.78,38.51,41.71,20895900,41.71,41.36,0.35,0.01,0.85,3mo,1,36.3
2022-01-11,42.06,43.72,41.78,43.31,17386600,43.31,41.71,1.6,0.04,3.84,3mo,2,36.28
2022-01-12,43.81,44.34,42.06,42.73,12637500,42.73,43.31,-0.58,-0.01,-1.34,3mo,3,36.26
2022-01-13,40.64,41.46,38.26,38.38,32180500,38.38,42.73,-4.35,-0.1,-10.18,3mo,4,36.25
2022-01-14,37.72,38.33,36.56,38.04,25556100,38.04,38.38,-0.34,-0.01,-0.89,3mo,5,36.23
2022-01-18,36.98,36.99,35.62,35.7,37008100,35.7,38.04,-2.34,-0.06,-6.15,3mo,6,36.21
2022-01-19,36.03,36.48,34.76,35.05,23942000,35.05,35.7,-0.65,-0.02,-1.82,3mo,7,36.2
2022-01-20,35.8,37.1,34.92,34.99,21672700,34.99,35.05,-0.06,-0.0,-0.17,3mo,8,36.18
2022-01-21,34.0,34.62,32.0,32.12,37648400,32.12,34.99,-2.87,-0.08,-8.2,3mo,9,36.16
2022-01-24,30.16,31.81,28.02,31.8,46502200,31.8,32.12,-0.32,-0.01,-1.0,3mo,10,36.15
2022-01-25,31.01,32.09,30.08,30.66,26893800,30.66,31.8,-1.14,-0.04,-3.58,3mo,11,36.13
2022-01-26,31.38,31.91,28.16,28.63,35467300,28.63,30.66,-2.03,-0.07,-6.62,3mo,12,36.11
2022-01-27,29.63,30.67,28.17,28.3,35331900,28.3,28.63,-0.33,-0.01,-1.15,3mo,13,36.1
2022-01-28,28.63,30.48,28.13,30.42,28380500,30.42,28.3,2.12,0.07,7.49,3mo,14,36.08
2022-01-31,30.65,32.63,30.65,32.54,25872900,32.54,30.42,2.12,0.07,6.97,3mo,15,36.06
2022-02-01,34.13,34.2,32.21,33.66,28108900,33.66,32.54,1.12,0.03,3.44,3mo,16,36.05
2022-02-02,34.15,34.24,31.73,32.07,41654600,32.07,33.66,-1.59,-0.05,-4.72,3mo,17,36.03
2022-02-03,25.74,26.49,24.32,24.5,149336000,24.5,32.07,-7.57,-0.24,-23.6,3mo,18,36.01
2022-02-04,35.27,40.65,34.1,38.91,308602500,38.91,24.5,14.41,0.59,58.82,3mo,19,36.0
2022-02-07,38.51,39.59,37.52,37.88,96743300,37.88,38.91,-1.03,-0.03,-2.65,3mo,20,35.98
2022-02-08,35.51,37.76,34.87,37.56,85621100,37.56,37.88,-0.32,-0.01,-0.84,3mo,21,35.97
2022-02-09,37.74,40.33,37.11,40.28,67166800,40.28,37.56,2.72,0.07,7.24,3mo,22,35.95
2022-02-10,38.51,41.97,38.51,40.62,65264300,40.62,40.28,0.34,0.01,0.84,3mo,23,35.93
2022-02-11,40.38,41.97,39.07,39.49,42826900,39.49,40.62,-1.13,-0.03,-2.78,3mo,24,35.92
2022-02-14,39.96,41.89,39.5,39.62,37579800,39.62,39.49,0.13,0.0,0.33,3mo,25,35.9
2022-02-15,40.16,41.46,39.94,41.43,26091600,41.43,39.62,1.81,0.05,4.57,3mo,26,35.88
2022-02-16,38.96,40.6,38.96,40.01,35643500,40.01,41.43,-1.42,-0.03,-3.43,3mo,27,35.87
2022-02-17,40.45,40.82,39.17,39.45,24624400,39.45,40.01,-0.56,-0.01,-1.4,3mo,28,35.85
2022-02-18,39.61,40.4,37.94,38.01,23064200,38.01,39.45,-1.44,-0.04,-3.65,3mo,29,35.83
2022-02-22,37.75,38.47,36.37,36.87,25433100,36.87,38.01,-1.14,-0.03,-3.0,3mo,30,35.82
2022-02-23,37.19,38.15,36.16,36.98,24429900,36.98,36.87,0.11,0.0,0.3,3mo,31,35.8
2022-02-24,34.95,39.05,34.95,38.83,26703600,38.83,36.98,1.85,0.05,5.0,3mo,32,35.78
2022-02-25,38.84,39.56,38.1,39.15,19173500,39.15,38.83,0.32,0.01,0.82,3mo,33,35.77
2022-02-28,39.49,40.96,38.84,39.94,23393000,39.94,39.15,0.79,0.02,2.02,3mo,34,35.75
2022-03-01,39.81,41.32,37.46,37.84,28341900,37.84,39.94,-2.1,-0.05,-5.26,3mo,35,35.73
2022-03-02,38.12,38.12,35.75,37.37,30985500,37.37,37.84,-0.47,-0.01,-1.24,3mo,36,35.72
2022-03-03,37.3,37.42,35.01,35.66,23087700,35.66,37.37,-1.71,-0.05,-4.58,3mo,37,35.7
2022-03-04,36.39,36.72,32.89,33.09,22212700,33.09,35.66,-2.57,-0.07,-7.21,3mo,38,35.68
2022-03-07,33.15,33.34,30.19,30.22,32356700,30.22,33.09,-2.87,-0.09,-8.67,3mo,39,35.67
2022-03-08,30.01,32.72,29.58,31.22,28109600,31.22,30.22,1.0,0.03,3.31,3mo,40,35.65
2022-03-09,32.0,34.23,31.78,33.68,26986400,33.68,31.22,2.46,0.08,7.88,3mo,41,35.63
2022-03-10,32.75,32.76,31.06,31.74,21145700,31.74,33.68,-1.94,-0.06,-5.76,3mo,42,35.62
2022-03-11,32.38,32.41,29.75,30.05,23181900,30.05,31.74,-1.69,-0.05,-5.32,3mo,43,35.6
2022-03-14,29.53,30.14,27.67,28.0,32917800,28.0,30.05,-2.05,-0.07,-6.82,3mo,44,35.58
2022-03-15,28.85,30.16,28.58,29.58,38242700,29.58,28.0,1.58,0.06,5.64,3mo,45,35.57
2022-03-16,30.86,32.62,30.23,32.56,34041900,32.56,29.58,2.98,0.1,10.07,3mo,46,35.55
2022-03-17,31.17,34.32,30.92,33.97,25439800,33.97,32.56,1.41,0.04,4.33,3mo,47,35.54
2022-03-18,33.21,36.03,33.02,36.0,28400200,36.0,33.97,2.03,0.06,5.98,3mo,48,35.52
2022-03-21,35.49,35.77,34.2,35.17,19114700,35.17,36.0,-0.83,-0.02,-2.31,3mo,49,35.5
2022-03-22,35.2,36.92,34.97,36.24,24395100,36.24,35.17,1.07,0.03,3.04,3mo,50,35.49
2022-03-23,35.69,37.19,35.12,35.88,16911400,35.88,36.24,-0.36,-0.01,-0.99,3mo,51,35.47
2022-03-24,36.21,37.07,35.18,37.05,16601200,37.05,35.88,1.17,0.03,3.26,3mo,52,35.45
2022-03-25,37.05,37.25,34.75,35.4,22761600,35.4,37.05,-1.65,-0.04,-4.45,3mo,53,35.44
2022-03-28,35.21,36.62,34.86,36.23,15152400,36.23,35.4,0.83,0.02,2.34,3mo,54,35.42
2022-03-29,36.73,38.27,36.33,37.87,18989200,37.87,36.23,1.64,0.05,4.53,3mo,55,35.4
2022-03-30,37.55,38.3,36.5,36.84,16516200,36.84,37.87,-1.03,-0.03,-2.72,3mo,56,35.39
