Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2021-10-11,47.7,47.87,46.28,46.29,16336800,46.29,,,,,6mo,0,46.36
2021-10-12,46.33,47.05,46.15,46.72,12404200,46.72,46.29,0.43,0.01,0.93,6mo,1,46.24
2021-10-13,46.26,47.0,45.94,46.41,13754400,46.41,46.72,-0.31,-0.01,-0.66,6mo,2,46.12
2021-10-14,46.98,47.94,46.84,47.28,18514000,47.28,46.41,0.87,0.02,1.87,6mo,3,46.0
2021-10-15,47.91,48.84,47.34,48.36,20581700,48.36,47.28,1.08,0.02,2.28,6mo,4,45.88
2021-10-18,47.68,47.95,46.75,47.07,19806700,47.07,48.36,-1.29,-0.03,-2.67,6mo,5,45.77
2021-10-19,47.2,47.69,46.74,47.05,16500200,47.05,47.07,-0.02,-0.0,-0.04,6mo,6,45.65
2021-10-20,47.15,47.54,45.93,46.0,15570900,46.0,47.05,-1.05,-0.02,-2.23,6mo,7,45.53
2021-10-21,45.97,47.54,45.52,46.47,15741000,46.47,46.0,0.47,0.01,1.02,6mo,8,45.41
2021-10-22,46.0,46.5,45.23,45.51,19259200,45.51,46.47,-0.96,-0.02,-2.07,6mo,9,45.29
2021-10-25,45.67,46.07,45.02,45.72,12955500,45.72,45.51,0.21,0.0,0.46,6mo,10,45.18
2021-10-26,46.28,47.69,45.86,46.02,19491800,46.02,45.72,0.3,0.01,0.66,6mo,11,45.06
2021-10-27,46.47,46.55,44.17,44.73,26999800,44.73,46.02,-1.29,-0.03,-2.8,6mo,12,44.94
2021-10-28,45.0,45.41,44.38,44.62,14768800,44.62,44.73,-0.11,-0.0,-0.25,6mo,13,44.82
2021-10-29,44.49,44.8,43.57,43.82,18283200,43.82,44.62,-0.8,-0.02,-1.79,6mo,14,44.7
2021-11-01,44.07,45.03,43.65,44.36,20983900,44.36,43.82,0.54,0.01,1.23,6mo,15,44.59
2021-11-02,44.34,44.35,42.33,42.89,28002600,42.89,44.36,-1.47,-0.03,-3.31,6mo,16,44.47
2021-11-03,45.33,46.26,44.71,45.72,38499600,45.72,42.89,2.83,0.07,6.6,6mo,17,44.35
