Date,Open,High,Low,Close,Adj Close,Volume
2021-05-19,133.47999572753906,133.97000122070312,131.9600067138672,132.9600067138672,131.93492126464844,5582300
2021-05-20,133.77999877929688,134.2100067138672,132.19000244140625,133.27000427246094,132.24252319335938,4934800
2021-05-21,133.8300018310547,134.1699981689453,132.41000366210938,132.66000366210938,131.63723754882812,5329700
2021-05-24,133.10000610351562,134.35000610351562,132.80999755859375,134.05999755859375,133.0264434814453,4313200
2021-05-25,134.94000244140625,135.1699981689453,133.85000610351562,134.32000732421875,133.28443908691406,4885800
2021-05-26,135.1999969482422,137.9199981689453,135.0,136.88999938964844,135.83460998535156,6781500
2021-05-27,137.5500030517578,138.30999755859375,136.4600067138672,136.55999755859375,135.50717163085938,12882300
2021-05-28,136.24000549316406,137.35000610351562,136.08999633789062,136.4600067138672,135.68118286132812,4153500
2021-06-01,137.85000610351562,138.0500030517578,134.2100067138672,134.50999450683594,133.74229431152344,5577900
2021-06-02,134.58999633789062,135.49000549316406,133.52999877929688,134.1699981689453,133.40423583984375,5226100
2021-06-03,133.1999969482422,134.69000244140625,132.50999450683594,134.1699981689453,133.40423583984375,5027400
2021-06-04,134.5,134.94000244140625,132.27999877929688,133.74000549316406,132.9766845703125,5217100
2021-06-07,134.0,135.1999969482422,133.4499969482422,133.9499969482422,133.18548583984375,3765000
2021-06-08,134.69000244140625,134.72000122070312,132.41000366210938,133.35000610351562,132.5889129638672,4915200
2021-06-09,133.6199951171875,134.89999389648438,131.4499969482422,131.83999633789062,131.0875244140625,6448100
2021-06-10,131.5,132.57000732421875,130.19000244140625,130.97999572753906,130.23243713378906,6584100
2021-06-11,131.5,131.99000549316406,130.52999877929688,131.94000244140625,131.1869659423828,5414500
2021-06-14,131.6999969482422,132.0500030517578,130.1300048828125,131.36000061035156,130.61026000976562,5743600
2021-06-15,131.5399932861328,131.75,129.8300018310547,130.2899932861328,129.54637145996094,5168100
2021-06-16,130.3000030517578,131.1699981689453,129.60000610351562,130.39999389648438,129.65574645996094,7915500
