ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-03-14,64.75565512166811,57.96997167467934,72.31070815072374,64.75565512166811,64.75565512166811,0.18193993638588804,0.18193993638588804,0.18193993638588804,0.18193993638588804,0.18193993638588804,0.18193993638588804,0.0,0.0,0.0,64.937595058054
2022-03-15,64.75667002219785,57.19543494363462,72.67687764175953,64.75667002219785,64.75667002219785,0.24670889013878708,0.24670889013878708,0.24670889013878708,0.24670889013878708,0.24670889013878708,0.24670889013878708,0.0,0.0,0.0,65.00337891233664
2022-03-16,64.75768492272759,57.763216972005466,72.25915965324316,64.75768492272759,64.75768492272759,0.6636223800696239,0.6636223800696239,0.6636223800696239,0.6636223800696239,0.6636223800696239,0.6636223800696239,0.0,0.0,0.0,65.42130730279722
2022-03-17,64.75869982325732,57.95957759166976,72.98416064711729,64.75869982325732,64.75869982325732,0.8371615963985263,0.8371615963985263,0.8371615963985263,0.8371615963985263,0.8371615963985263,0.8371615963985263,0.0,0.0,0.0,65.59586141965585
2022-03-18,64.75971472378706,58.66237424325626,72.95354656935055,64.75971472378706,64.75971472378706,1.1654244523343908,1.1654244523343908,1.1654244523343908,1.1654244523343908,1.1654244523343908,1.1654244523343908,0.0,0.0,0.0,65.92513917612145
2022-03-21,64.76275942537627,57.62344665474521,72.23132868699047,64.76275942537627,64.76275942537627,0.18193993638752898,0.18193993638752898,0.18193993638752898,0.18193993638752898,0.18193993638752898,0.18193993638752898,0.0,0.0,0.0,64.9446993617638
2022-03-22,64.76377432590601,57.6729183678676,71.96949214091912,64.76377432590601,64.76377432590601,0.24670889013803707,0.24670889013803707,0.24670889013803707,0.24670889013803707,0.24670889013803707,0.24670889013803707,0.0,0.0,0.0,65.01048321604405
2022-03-23,64.76478922643575,57.929820609896645,73.07906946606572,64.76478922643575,64.76478922643575,0.663622380069125,0.663622380069125,0.663622380069125,0.663622380069125,0.663622380069125,0.663622380069125,0.0,0.0,0.0,65.42841160650488
2022-03-24,64.76580412696549,58.09764150446156,72.50485919347277,64.76580412696549,64.76580412696549,0.837161596399012,0.837161596399012,0.837161596399012,0.837161596399012,0.837161596399012,0.837161596399012,0.0,0.0,0.0,65.6029657233645
2022-03-25,64.76681902749523,58.406179539499796,72.8697214155459,64.76681902749523,64.76681902749523,1.1654244523397734,1.1654244523397734,1.1654244523397734,1.1654244523397734,1.1654244523397734,1.1654244523397734,0.0,0.0,0.0,65.93224347983501
2022-03-28,64.76986372908443,57.691271133188096,71.93203523209594,64.76986372908443,64.76986372908443,0.18193993638916967,0.18193993638916967,0.18193993638916967,0.18193993638916967,0.18193993638916967,0.18193993638916967,0.0,0.0,0.0,64.9518036654736
2022-03-29,64.77087862961417,57.78065787232606,72.44767382094119,64.77087862961417,64.77087862961417,0.24670889013934386,0.24670889013934386,0.24670889013934386,0.24670889013934386,0.24670889013934386,0.24670889013934386,0.0,0.0,0.0,65.01758751975352
2022-03-30,64.77189353014391,57.663276777979426,71.99946480394496,64.77189353014391,64.77189353014391,0.6636223800689718,0.6636223800689718,0.6636223800689718,0.6636223800689718,0.6636223800689718,0.6636223800689718,0.0,0.0,0.0,65.43551591021289
2022-03-31,64.77290843067365,58.61341205555016,73.31332327491214,64.77290843067365,64.77290843067365,0.8371615963994982,0.8371615963994982,0.8371615963994982,0.8371615963994982,0.8371615963994982,0.8371615963994982,0.0,0.0,0.0,65.61007002707315
2022-04-01,64.77392333120338,58.34191408836801,73.37355997012203,64.77392333120338,64.77392333120338,1.1654244523382145,1.1654244523382145,1.1654244523382145,1.1654244523382145,1.1654244523382145,1.1654244523382145,0.0,0.0,0.0,65.93934778354159
2022-04-04,64.7769680327926,58.065336822515754,72.52276334682182,64.7769680327926,64.7769680327926,0.1819399363881698,0.1819399363881698,0.1819399363881698,0.1819399363881698,0.1819399363881698,0.1819399363881698,0.0,0.0,0.0,64.95890796918077
2022-04-05,64.77798293332233,57.78286878244206,72.56333878496758,64.77798293332233,64.77798293332233,0.24670889013808914,0.24670889013808914,0.24670889013808914,0.24670889013808914,0.24670889013808914,0.24670889013808914,0.0,0.0,0.0,65.02469182346043
2022-04-06,64.77899783385207,58.25057879351437,72.46771602057143,64.77899783385207,64.77899783385207,0.6636223800684729,0.6636223800684729,0.6636223800684729,0.6636223800684729,0.6636223800684729,0.6636223800684729,0.0,0.0,0.0,65.44262021392055
2022-04-07,64.78001273438181,58.535887454848854,73.27937933094091,64.78001273438181,64.78001273438181,0.8371615964002564,0.8371615964002564,0.8371615964002564,0.8371615964002564,0.8371615964002564,0.8371615964002564,0.0,0.0,0.0,65.61717433078206
2022-04-08,64.78102763491155,58.88187665568227,73.29156747736728,64.78102763491155,64.78102763491155,1.1654244523366557,1.1654244523366557,1.1654244523366557,1.1654244523366557,1.1654244523366557,1.1654244523366557,0.0,0.0,0.0,65.9464520872482
2022-04-11,64.78407233650076,57.53412353181163,72.15457048616149,64.78407233650076,64.78407233650076,0.18193993638716993,0.18193993638716993,0.18193993638716993,0.18193993638716993,0.18193993638716993,0.18193993638716993,0.0,0.0,0.0,64.96601227288792
2022-04-12,64.7850872370305,57.83153654928518,72.61966120444815,64.7850872370305,64.7850872370305,0.24670889013939604,0.24670889013939604,0.24670889013939604,0.24670889013939604,0.24670889013939604,0.24670889013939604,0.0,0.0,0.0,65.0317961271699
2022-04-13,64.78610213756023,58.25041199789882,72.56427318900263,64.78610213756023,64.78610213756023,0.6636223800690398,0.6636223800690398,0.6636223800690398,0.6636223800690398,0.6636223800690398,0.6636223800690398,0.0,0.0,0.0,65.44972451762928
2022-04-14,64.78711703808997,58.05933969066637,73.02103800153718,64.78711703808997,64.78711703808997,0.8371615964007424,0.8371615964007424,0.8371615964007424,0.8371615964007424,0.8371615964007424,0.8371615964007424,0.0,0.0,0.0,65.62427863449072
2022-04-18,64.79117664020893,58.09418080006503,71.44643774296755,64.79117664020893,64.79117664020893,0.1819399363914516,0.1819399363914516,0.1819399363914516,0.1819399363914516,0.1819399363914516,0.1819399363914516,0.0,0.0,0.0,64.97311657660039
2022-04-19,64.79219154073866,57.71274250482861,72.7395407864276,64.79219154073866,64.79219154073866,0.24670889013864583,0.24670889013864583,0.24670889013864583,0.24670889013864583,0.24670889013864583,0.24670889013864583,0.0,0.0,0.0,65.0389004308773
2022-04-20,64.7932064412684,58.430746357998316,72.63762706789092,64.7932064412684,64.7932064412684,0.6636223800696067,0.6636223800696067,0.6636223800696067,0.6636223800696067,0.6636223800696067,0.6636223800696067,0.0,0.0,0.0,65.45682882133801
2022-04-21,64.79422134179813,58.173312716052244,73.0330284153113,64.79422134179813,64.79422134179813,0.8371615963981087,0.8371615963981087,0.8371615963981087,0.8371615963981087,0.8371615963981087,0.8371615963981087,0.0,0.0,0.0,65.63138293819624
2022-04-22,64.79523624232787,58.83358772515184,73.08517006103439,64.79523624232787,64.79523624232787,1.1654244523404786,1.1654244523404786,1.1654244523404786,1.1654244523404786,1.1654244523404786,1.1654244523404786,0.0,0.0,0.0,65.96066069466835
2022-04-25,64.79828094391709,57.45472494070937,72.07670270519884,64.79828094391709,64.79828094391709,0.18193993639045156,0.18193993639045156,0.18193993639045156,0.18193993639045156,0.18193993639045156,0.18193993639045156,0.0,0.0,0.0,64.98022088030754
2022-04-26,64.79929584444683,57.712496393976124,72.75988124388353,64.79929584444683,64.79929584444683,0.24670889013944813,0.24670889013944813,0.24670889013944813,0.24670889013944813,0.24670889013944813,0.24670889013944813,0.0,0.0,0.0,65.04600473458628
2022-04-27,64.80031074497657,58.78959073197588,72.6397098612721,64.80031074497657,64.80031074497657,0.6636223800701738,0.6636223800701738,0.6636223800701738,0.6636223800701738,0.6636223800701738,0.6636223800701738,0.0,0.0,0.0,65.46393312504675
2022-04-28,64.8013256455063,58.80468459024615,73.08179247144015,64.8013256455063,64.8013256455063,0.8371615963985948,0.8371615963985948,0.8371615963985948,0.8371615963985948,0.8371615963985948,0.8371615963985948,0.0,0.0,0.0,65.6384872419049
2022-04-29,64.80234054603604,58.730473720362205,73.5457522374823,64.80234054603604,64.80234054603604,1.1654244523402315,1.1654244523402315,1.1654244523402315,1.1654244523402315,1.1654244523402315,1.1654244523402315,0.0,0.0,0.0,65.96776499837627
2022-05-02,64.80538524762525,57.92969919341403,72.5861973328135,64.80538524762525,64.80538524762525,0.18193993638636646,0.18193993638636646,0.18193993638636646,0.18193993638636646,0.18193993638636646,0.18193993638636646,0.0,0.0,0.0,64.98732518401162
2022-05-03,64.80640014815499,57.905303139133515,72.12217505812953,64.80640014815499,64.80640014815499,0.2467088901386981,0.2467088901386981,0.2467088901386981,0.2467088901386981,0.2467088901386981,0.2467088901386981,0.0,0.0,0.0,65.05310903829368
2022-05-04,64.80741504868472,58.520166545744466,73.22285848132196,64.80741504868472,64.80741504868472,0.6636223800696747,0.6636223800696747,0.6636223800696747,0.6636223800696747,0.6636223800696747,0.6636223800696747,0.0,0.0,0.0,65.47103742875439
2022-05-05,64.80842994921446,58.29209710708045,72.66389359600078,64.80842994921446,64.80842994921446,0.8371615963993532,0.8371615963993532,0.8371615963993532,0.8371615963993532,0.8371615963993532,0.8371615963993532,0.0,0.0,0.0,65.64559154561381
2022-05-06,64.8094448497442,59.2847014199978,73.35558278800784,64.8094448497442,64.8094448497442,1.1654244523399842,1.1654244523399842,1.1654244523399842,1.1654244523399842,1.1654244523399842,1.1654244523399842,0.0,0.0,0.0,65.97486930208419
2022-05-09,64.81248955133341,57.46841920391864,72.55004993512952,64.81248955133341,64.81248955133341,0.18193993638800726,0.18193993638800726,0.18193993638800726,0.18193993638800726,0.18193993638800726,0.18193993638800726,0.0,0.0,0.0,64.99442948772142
2022-05-10,64.81350445186315,57.693501631695604,72.31577474152608,64.81350445186315,64.81350445186315,0.2467088901400049,0.2467088901400049,0.2467088901400049,0.2467088901400049,0.2467088901400049,0.2467088901400049,0.0,0.0,0.0,65.06021334200315
2022-05-11,64.81451935239289,57.91068402480611,73.12151996294276,64.81451935239289,64.81451935239289,0.6636223800713076,0.6636223800713076,0.6636223800713076,0.6636223800713076,0.6636223800713076,0.6636223800713076,0.0,0.0,0.0,65.4781417324642
2022-05-12,64.81553425292263,57.936002403058644,72.72821140735279,64.81553425292263,64.81553425292263,0.8371615963998391,0.8371615963998391,0.8371615963998391,0.8371615963998391,0.8371615963998391,0.8371615963998391,0.0,0.0,0.0,65.65269584932247
2022-05-13,64.81654915345236,59.323058283208084,73.61830944678351,64.81654915345236,64.81654915345236,1.1654244523371138,1.1654244523371138,1.1654244523371138,1.1654244523371138,1.1654244523371138,1.1654244523371138,0.0,0.0,0.0,65.98197360578948
2022-05-16,64.81959385504157,57.958279557089135,72.63386613705794,64.81959385504157,64.81959385504157,0.1819399363896481,0.1819399363896481,0.1819399363896481,0.1819399363896481,0.1819399363896481,0.1819399363896481,0.0,0.0,0.0,65.00153379143123
2022-05-17,64.82060875557131,57.982106560585336,72.19792268910165,64.82060875557131,64.82060875557131,0.24670889014131164,0.24670889014131164,0.24670889014131164,0.24670889014131164,0.24670889014131164,0.24670889014131164,0.0,0.0,0.0,65.06731764571262
2022-05-18,64.82162365610105,58.35607230560581,72.18675547568077,64.82162365610105,64.82162365610105,0.6636223800690225,0.6636223800690225,0.6636223800690225,0.6636223800690225,0.6636223800690225,0.6636223800690225,0.0,0.0,0.0,65.48524603617008
