Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
2022-04-08 09:30:00,301.46,304.69,301.28,304.41,453483,304.41,,,,,30min
2022-04-08 10:00:00,304.41,310.5,303.83,310.21,712452,310.21,304.41,5.8,0.02,1.91,30min
2022-04-08 10:30:00,310.15,311.25,309.48,311.12,584343,311.12,310.21,0.91,0.0,0.29,30min
2022-04-08 11:00:00,311.06,311.4,309.18,310.37,372893,310.37,311.12,-0.75,-0.0,-0.24,30min
2022-04-08 11:30:00,310.39,311.22,309.74,310.67,263282,310.67,310.37,0.29,0.0,0.09,30min
2022-04-08 12:00:00,310.76,311.17,309.72,310.87,202725,310.87,310.67,0.21,0.0,0.07,30min
2022-04-08 12:30:00,310.88,311.0,310.06,310.91,228680,310.91,310.87,0.04,0.0,0.01,30min
2022-04-08 13:00:00,310.93,311.44,310.58,310.97,268068,310.97,310.91,0.06,0.0,0.02,30min
2022-04-08 13:30:00,310.98,311.88,310.73,311.8,326877,311.8,310.97,0.83,0.0,0.27,30min
2022-04-08 14:00:00,311.73,312.29,311.0,311.08,312195,311.08,311.8,-0.72,-0.0,-0.23,30min
2022-04-08 14:30:00,311.14,311.99,310.71,311.78,220303,311.78,311.08,0.7,0.0,0.23,30min
2022-04-08 15:00:00,311.83,312.08,311.06,312.04,269286,312.04,311.78,0.25,0.0,0.08,30min
2022-04-08 15:30:00,312.06,312.15,310.46,311.32,841208,311.32,312.04,-0.71,-0.0,-0.23,30min
2022-04-08 16:00:00,311.11,311.11,311.11,311.11,0,311.11,311.32,-0.21,-0.0,-0.07,30min
