Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2022-01-05,128.0,132.68,119.71,121.01,5179900,121.01,,,,,3mo,0,116.38
2022-01-06,118.9,124.0,114.12,119.75,5346000,119.75,121.01,-1.26,-0.01,-1.04,3mo,1,115.93
2022-01-07,120.11,126.39,118.3,120.38,3150600,120.38,119.75,0.63,0.01,0.53,3mo,2,115.48
2022-01-10,120.18,126.55,115.34,126.0,4735000,126.0,120.38,5.62,0.05,4.67,3mo,3,115.03
2022-01-11,125.5,132.0,123.81,129.71,3281200,129.71,126.0,3.71,0.03,2.94,3mo,4,114.57
2022-01-12,133.12,136.6,127.4,129.15,3842500,129.15,129.71,-0.56,-0.0,-0.43,3mo,5,114.12
2022-01-13,127.31,128.33,116.54,116.58,4969100,116.58,129.15,-12.57,-0.1,-9.73,3mo,6,113.67
2022-01-14,116.28,119.98,114.66,117.92,4719800,117.92,116.58,1.34,0.01,1.15,3mo,7,113.22
2022-01-18,115.45,120.4,112.05,112.64,5641500,112.64,117.92,-5.28,-0.04,-4.48,3mo,8,112.77
2022-01-19,111.03,116.91,110.03,113.07,4158900,113.07,112.64,0.43,0.0,0.38,3mo,9,112.32
2022-01-20,114.34,119.74,113.11,113.56,3735100,113.56,113.07,0.49,0.0,0.43,3mo,10,111.86
2022-01-21,111.98,114.98,106.46,106.79,5467600,106.79,113.56,-6.77,-0.06,-5.96,3mo,11,111.41
2022-01-24,100.78,111.78,96.1,110.92,7905100,110.92,106.79,4.13,0.04,3.87,3mo,12,110.96
2022-01-25,108.31,108.93,102.07,104.07,4738100,104.07,110.92,-6.85,-0.06,-6.18,3mo,13,110.51
2022-01-26,107.31,109.62,98.2,99.5,5991500,99.5,104.07,-4.57,-0.04,-4.39,3mo,14,110.06
2022-01-27,102.0,102.32,94.1,94.7,5497600,94.7,99.5,-4.8,-0.05,-4.82,3mo,15,109.61
2022-01-28,92.99,97.22,90.11,94.92,6202200,94.92,94.7,0.22,0.0,0.23,3mo,16,109.15
2022-01-31,96.2,105.71,95.34,105.15,5114900,105.15,94.92,10.23,0.11,10.78,3mo,17,108.7
2022-02-01,107.97,108.91,101.81,107.8,4116600,107.8,105.15,2.65,0.03,2.52,3mo,18,108.25
2022-02-02,109.52,110.41,99.37,102.01,4491700,102.01,107.8,-5.79,-0.05,-5.37,3mo,19,107.8
2022-02-03,96.99,98.8,91.98,92.54,7357700,92.54,102.01,-9.47,-0.09,-9.28,3mo,20,107.35
2022-02-04,101.0,111.02,93.89,108.66,14704600,108.66,92.54,16.12,0.17,17.42,3mo,21,106.89
2022-02-07,109.05,113.97,104.89,105.71,6141600,105.71,108.66,-2.95,-0.03,-2.71,3mo,22,106.44
2022-02-08,104.13,108.76,102.9,107.6,2836200,107.6,105.71,1.89,0.02,1.79,3mo,23,105.99
2022-02-09,109.5,115.81,109.12,115.51,4415500,115.51,107.6,7.91,0.07,7.35,3mo,24,105.54
2022-02-10,113.27,119.65,111.15,112.75,5087600,112.75,115.51,-2.76,-0.02,-2.39,3mo,25,105.09
2022-02-11,112.8,117.72,109.02,111.35,4489200,111.35,112.75,-1.4,-0.01,-1.24,3mo,26,104.64
2022-02-14,109.94,112.01,105.71,107.59,3902400,107.59,111.35,-3.76,-0.03,-3.38,3mo,27,104.18
2022-02-15,110.8,114.15,109.34,113.58,3074700,113.58,107.59,5.99,0.06,5.57,3mo,28,103.73
2022-02-16,111.95,112.0,107.6,110.28,2814700,110.28,113.58,-3.3,-0.03,-2.91,3mo,29,103.28
2022-02-17,109.25,110.15,101.45,102.27,3420700,102.27,110.28,-8.01,-0.07,-7.26,3mo,30,102.83
2022-02-18,103.16,105.14,98.65,99.09,3985800,99.09,102.27,-3.18,-0.03,-3.11,3mo,31,102.38
2022-02-22,97.5,101.94,95.33,96.15,3336100,96.15,99.09,-2.94,-0.03,-2.97,3mo,32,101.92
2022-02-23,96.52,99.0,94.12,94.17,3577100,94.17,96.15,-1.98,-0.02,-2.06,3mo,33,101.47
2022-02-24,89.79,103.56,89.27,103.18,5873800,103.18,94.17,9.01,0.1,9.57,3mo,34,101.02
2022-02-25,102.44,104.39,98.72,104.04,3069900,104.04,103.18,0.86,0.01,0.83,3mo,35,100.57
2022-02-28,105.0,107.62,102.46,106.45,4102000,106.45,104.04,2.41,0.02,2.32,3mo,36,100.12
2022-03-01,106.76,108.53,103.01,103.98,2017000,103.98,106.45,-2.47,-0.02,-2.32,3mo,37,99.67
