Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2021-12-20,153.19,159.68,149.7,157.14,1828600,157.14,155.64,1.5,0.01,0.96,6mo,49,159.8
2021-12-21,157.06,160.25,155.14,158.12,1430200,158.12,157.14,0.98,0.01,0.62,6mo,50,159.06
2021-12-22,158.33,159.15,152.12,154.0,1047200,154.0,158.12,-4.12,-0.03,-2.61,6mo,51,158.32
2021-12-23,154.0,155.0,146.02,152.14,1055500,152.14,154.0,-1.86,-0.01,-1.21,6mo,52,157.58
2021-12-27,152.0,152.62,140.0,148.31,1613600,148.31,152.14,-3.83,-0.03,-2.52,6mo,53,156.84
2021-12-28,147.5,157.41,146.41,146.46,1331100,146.46,148.31,-1.85,-0.01,-1.25,6mo,54,156.1
2021-12-29,147.85,155.49,142.14,153.93,2037400,153.93,146.46,7.47,0.05,5.1,6mo,55,155.36
2021-12-30,151.0,160.0,150.0,155.33,1561900,155.33,153.93,1.4,0.01,0.91,6mo,56,154.63
2021-12-31,153.62,156.73,148.1,148.39,1394000,148.39,155.33,-6.94,-0.04,-4.47,6mo,57,153.89
2022-01-03,149.23,159.38,149.21,152.84,1413700,152.84,148.39,4.45,0.03,3.0,6mo,58,153.15
2022-01-04,152.17,152.99,143.05,148.91,1834900,148.91,152.84,-3.93,-0.03,-2.57,6mo,59,152.41
2022-01-05,148.39,148.85,129.15,129.37,3396400,129.37,148.91,-19.54,-0.13,-13.12,6mo,60,151.67
2022-01-06,132.84,137.7,121.14,131.03,6051500,131.03,129.37,1.66,0.01,1.28,6mo,61,150.93
2022-01-07,159.77,160.31,132.5,140.62,12137300,140.62,131.03,9.59,0.07,7.32,6mo,62,150.19
2022-01-10,134.99,135.69,120.0,131.15,5512000,131.15,140.62,-9.47,-0.07,-6.73,6mo,63,149.46
2022-01-11,130.1,136.8,127.39,130.3,2583100,130.3,131.15,-0.85,-0.01,-0.65,6mo,64,148.72
2022-01-12,130.0,131.32,126.45,128.06,1574500,128.06,130.3,-2.24,-0.02,-1.72,6mo,65,147.98
2022-01-13,128.5,130.5,121.69,122.48,2225300,122.48,128.06,-5.58,-0.04,-4.36,6mo,66,147.24
2022-01-14,120.15,122.3,112.02,116.65,3850500,116.65,122.48,-5.83,-0.05,-4.76,6mo,67,146.5
2022-01-18,113.11,113.75,104.4,108.91,3755600,108.91,116.65,-7.74,-0.07,-6.64,6mo,68,145.76
2022-01-19,110.01,113.05,104.41,106.57,2403600,106.57,108.91,-2.34,-0.02,-2.15,6mo,69,145.03
2022-01-20,107.9,115.2,101.6,102.67,2920100,102.67,106.57,-3.9,-0.04,-3.66,6mo,70,144.29
2022-01-21,101.0,110.21,92.72,106.36,5530000,106.36,102.67,3.69,0.04,3.59,6mo,71,143.55
2022-01-24,99.02,102.86,86.29,100.15,6259900,100.15,106.36,-6.21,-0.06,-5.84,6mo,72,142.81
2022-01-25,96.92,104.97,95.01,99.79,3574300,99.79,100.15,-0.36,-0.0,-0.36,6mo,73,142.07
2022-01-26,101.1,119.0,100.31,103.26,8332500,103.26,99.79,3.47,0.03,3.48,6mo,74,141.33
2022-01-27,104.14,107.0,92.89,93.52,3661100,93.52,103.26,-9.74,-0.09,-9.43,6mo,75,140.59
2022-01-28,95.4,98.0,87.61,97.91,4107600,97.91,93.52,4.39,0.05,4.69,6mo,76,139.86
2022-01-31,97.87,109.82,97.86,108.93,3499300,108.93,97.91,11.02,0.11,11.26,6mo,77,139.12
2022-02-01,113.01,116.65,108.26,112.6,3461900,112.6,108.93,3.67,0.03,3.37,6mo,78,138.38
2022-02-02,110.35,111.86,98.06,100.04,3279100,100.04,112.6,-12.56,-0.11,-11.15,6mo,79,137.64
2022-02-03,101.5,106.94,97.71,99.23,2677500,99.23,100.04,-0.81,-0.01,-0.81,6mo,80,136.9
2022-02-04,99.01,104.0,95.08,102.34,1906800,102.34,99.23,3.11,0.03,3.13,6mo,81,136.16
2022-02-07,102.99,105.38,98.77,102.34,1759400,102.34,102.34,0.0,0.0,0.0,6mo,82,135.42
2022-02-08,101.76,117.67,100.55,115.6,4959900,115.6,102.34,13.26,0.13,12.96,6mo,83,134.69
2022-02-09,114.09,124.71,113.0,124.29,3866900,124.29,115.6,8.69,0.08,7.52,6mo,84,133.95
2022-02-10,117.95,131.78,116.0,122.47,3706500,122.47,124.29,-1.82,-0.01,-1.46,6mo,85,133.21
2022-02-11,122.48,129.87,120.77,124.25,2824800,124.25,122.47,1.78,0.01,1.45,6mo,86,132.47
2022-02-14,122.93,125.5,116.15,117.09,2275700,117.09,124.25,-7.16,-0.06,-5.76,6mo,87,131.73
2022-02-15,120.96,127.23,119.26,126.16,1977900,126.16,117.09,9.07,0.08,7.75,6mo,88,130.99
2022-02-16,124.43,132.85,123.92,128.33,2001900,128.33,126.16,2.17,0.02,1.72,6mo,89,130.25
