Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2021-10-11,196.34,197.17,192.68,192.89,2015200,190.9,,,,,6mo,0,199.76
2021-10-12,192.32,193.58,189.58,189.92,4706700,187.97,190.9,-2.94,-0.02,-1.54,6mo,1,199.87
2021-10-13,190.5,191.25,187.72,188.94,3253200,187.0,187.97,-0.97,-0.01,-0.52,6mo,2,199.98
2021-10-14,193.55,194.8,192.61,194.33,5212900,192.33,187.0,5.33,0.03,2.85,6mo,3,200.09
2021-10-15,195.96,199.45,195.3,199.02,4736300,196.97,192.33,4.64,0.02,2.41,6mo,4,200.2
2021-10-18,197.38,198.68,195.55,198.18,2809400,196.14,196.97,-0.83,-0.0,-0.42,6mo,5,200.31
2021-10-19,198.6,201.48,198.46,201.14,2626900,199.07,196.14,2.93,0.01,1.49,6mo,6,200.41
2021-10-20,201.16,205.18,200.53,204.19,2936000,202.09,199.07,3.02,0.02,1.52,6mo,7,200.52
2021-10-21,201.6,202.3,199.74,202.14,3071300,200.06,202.09,-2.03,-0.01,-1.0,6mo,8,200.63
2021-10-22,200.64,202.35,199.2,200.65,2632400,199.68,200.06,-0.38,-0.0,-0.19,6mo,9,200.74
2021-10-25,201.28,203.31,200.51,202.21,3294700,201.23,199.68,1.55,0.01,0.78,6mo,10,200.85
2021-10-26,202.75,202.79,199.47,199.64,2933600,198.68,201.23,-2.56,-0.01,-1.27,6mo,11,200.96
2021-10-27,200.25,200.43,195.92,196.13,3406700,195.18,198.68,-3.49,-0.02,-1.76,6mo,12,201.07
2021-10-28,197.36,204.5,197.05,204.09,4462700,203.1,195.18,7.92,0.04,4.06,6mo,13,201.18
2021-10-29,207.99,209.75,203.24,204.01,4292200,203.02,203.1,-0.08,-0.0,-0.04,6mo,14,201.29
2021-11-01,204.29,206.88,203.81,205.38,3215200,204.39,203.02,1.36,0.01,0.67,6mo,15,201.4
2021-11-02,205.75,207.81,203.0,207.12,3429600,206.12,204.39,1.73,0.01,0.85,6mo,16,201.51
2021-11-03,206.26,206.58,201.82,203.55,3137000,202.57,206.12,-3.55,-0.02,-1.72,6mo,17,201.62
2021-11-04,204.0,204.89,202.61,203.59,2543500,202.61,202.57,0.04,0.0,0.02,6mo,18,201.73
2021-11-05,205.48,208.88,205.23,205.88,2591300,204.89,202.61,2.28,0.01,1.12,6mo,19,201.84
2021-11-08,215.89,216.47,211.25,214.25,5944700,213.22,204.89,8.33,0.04,4.07,6mo,20,201.95
2021-11-09,215.18,215.57,208.96,209.81,3310300,208.8,213.22,-4.42,-0.02,-2.07,6mo,21,202.06
2021-11-10,209.27,209.95,206.43,206.67,3261800,205.67,208.8,-3.12,-0.01,-1.5,6mo,22,202.17
2021-11-11,207.88,210.44,207.88,208.53,4819800,207.52,205.67,1.85,0.01,0.9,6mo,23,202.28
2021-11-12,209.35,210.69,208.3,209.27,2018000,208.26,207.52,0.74,0.0,0.35,6mo,24,202.39
2021-11-15,210.0,210.69,206.76,207.71,2392600,206.71,208.26,-1.55,-0.01,-0.75,6mo,25,202.5
2021-11-16,208.0,208.18,205.26,205.43,2138000,204.44,206.71,-2.27,-0.01,-1.1,6mo,26,202.61
2021-11-17,205.0,205.19,200.85,202.98,3135700,202.0,204.44,-2.44,-0.01,-1.19,6mo,27,202.72
2021-11-18,203.27,203.71,200.66,201.42,2119900,200.45,202.0,-1.55,-0.01,-0.77,6mo,28,202.83
2021-11-19,200.92,202.92,199.66,200.44,2980100,199.47,200.45,-0.98,-0.0,-0.49,6mo,29,202.94
2021-11-22,201.49,204.53,200.09,202.38,2596500,201.4,199.47,1.93,0.01,0.97,6mo,30,203.05
2021-11-23,203.05,205.57,201.59,205.33,3127100,204.34,201.4,2.94,0.01,1.46,6mo,31,203.16
2021-11-24,203.66,208.26,203.08,207.07,3880500,206.07,204.34,1.73,0.01,0.85,6mo,32,203.27
2021-11-26,201.0,201.45,196.61,198.73,3496000,197.77,206.07,-8.3,-0.04,-4.03,6mo,33,203.38
2021-11-29,201.23,201.5,193.28,195.92,4559900,194.97,197.77,-2.8,-0.01,-1.41,6mo,34,203.49
2021-11-30,193.84,196.78,191.55,193.35,6358000,192.42,194.97,-2.56,-0.01,-1.31,6mo,35,203.59
2021-12-01,197.58,198.43,191.36,191.47,3425300,190.55,192.42,-1.87,-0.01,-0.97,6mo,36,203.7
2021-12-02,192.31,197.62,191.81,196.79,3445700,195.84,190.55,5.29,0.03,2.78,6mo,37,203.81
2021-12-03,197.67,199.39,195.74,197.8,3250900,196.84,195.84,1.01,0.01,0.51,6mo,38,203.92
2021-12-06,199.58,203.26,198.34,201.28,2838400,200.31,196.84,3.46,0.02,1.76,6mo,39,204.03
2021-12-07,203.29,206.21,203.07,204.49,2818000,203.5,200.31,3.19,0.02,1.59,6mo,40,204.14
2021-12-08,204.41,206.2,203.61,204.19,2341200,203.2,203.5,-0.3,-0.0,-0.15,6mo,41,204.25
2021-12-09,203.1,204.97,200.88,204.13,1646600,203.14,203.2,-0.06,-0.0,-0.03,6mo,42,204.36
2021-12-10,205.4,205.9,202.11,203.46,3315200,202.48,203.14,-0.67,-0.0,-0.33,6mo,43,204.47
2021-12-13,203.82,204.25,200.45,201.25,1868500,200.28,202.48,-2.2,-0.01,-1.09,6mo,44,204.58
2021-12-14,200.0,203.98,199.8,201.64,2248800,200.67,200.28,0.39,0.0,0.19,6mo,45,204.69
2021-12-15,201.0,202.6,198.64,202.55,2193700,201.57,200.67,0.91,0.0,0.45,6mo,46,204.8
2021-12-16,205.0,208.23,204.65,206.17,2856800,205.17,201.57,3.6,0.02,1.79,6mo,47,204.91
2021-12-17,204.95,205.25,201.23,201.37,6079600,200.4,205.17,-4.78,-0.02,-2.33,6mo,48,205.02
2021-12-20,197.55,197.55,193.06,195.46,3605100,194.52,200.4,-5.88,-0.03,-2.93,6mo,49,205.13
2021-12-21,197.0,199.02,196.74,198.31,2303400,197.35,194.52,2.84,0.01,1.46,6mo,50,205.24
2021-12-22,200.98,203.4,200.83,202.15,3558700,201.17,197.35,3.82,0.02,1.94,6mo,51,205.35
2021-12-23,203.42,207.3,203.29,206.2,2669600,205.2,201.17,4.03,0.02,2.0,6mo,52,205.46
2021-12-27,205.94,206.9,205.14,206.38,1711200,205.38,205.2,0.18,0.0,0.09,6mo,53,205.57
2021-12-28,206.18,208.26,206.14,206.62,1393000,205.62,205.38,0.24,0.0,0.12,6mo,54,205.68
2021-12-29,206.27,208.55,206.08,207.33,1334900,206.33,205.62,0.71,0.0,0.34,6mo,55,205.79
2021-12-30,207.33,208.91,205.93,206.08,1465900,205.08,206.33,-1.24,-0.01,-0.6,6mo,56,205.9
2021-12-31,206.2,207.74,205.67,206.74,1374500,205.74,205.08,0.66,0.0,0.32,6mo,57,206.01
2022-01-03,207.33,208.6,205.8,207.0,2055600,206.0,205.74,0.26,0.0,0.13,6mo,58,206.12
2022-01-04,208.28,218.92,207.94,218.08,5242300,217.03,206.0,11.03,0.05,5.35,6mo,59,206.23
