ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-11-19,17.904004602541725,1.7724851343711452,43.401264018773645,17.904004602541725,17.904004602541725,5.174680342462588,5.174680342462588,5.174680342462588,1.0377018684956396,1.0377018684956396,1.0377018684956396,4.136978473966947,4.136978473966947,4.136978473966947,0.0,0.0,0.0,23.078684945004312
2015-11-20,17.867923095273934,1.7688699161633223,43.15563991068972,17.867923095273934,17.867923095273934,5.020616999946805,5.020616999946805,5.020616999946805,1.011505863516457,1.011505863516457,1.011505863516457,4.009111136430348,4.009111136430348,4.009111136430348,0.0,0.0,0.0,22.88854009522074
2015-11-23,17.75967857347056,0.2691586328000014,42.01665680840865,17.75967857347056,17.75967857347056,4.155605036666424,4.155605036666424,4.155605036666424,0.652605852235527,0.652605852235527,0.652605852235527,3.5029991844308968,3.5029991844308968,3.5029991844308968,0.0,0.0,0.0,21.91528361013698
2015-11-24,17.723597066202768,-0.13783979351641756,42.952771314880366,17.723597066202768,17.723597066202768,4.496943013733076,4.496943013733076,4.496943013733076,1.211294743565116,1.211294743565116,1.211294743565116,3.2856482701679592,3.2856482701679592,3.2856482701679592,0.0,0.0,0.0,22.220540079935844
2015-11-25,17.687515558934972,1.218784496658238,41.54887507137682,17.687515558934972,17.687515558934972,4.108003259785335,4.108003259785335,4.108003259785335,1.066689733254918,1.066689733254918,1.066689733254918,3.0413135265304168,3.0413135265304168,3.0413135265304168,0.0,0.0,0.0,21.795518818720307
2015-11-27,17.615352544399386,0.2823793476215953,39.7174299927124,17.615352544399386,17.615352544399386,3.4808137444718596,3.4808137444718596,3.4808137444718596,1.0115058635206964,1.0115058635206964,1.0115058635206964,2.4693078809511633,2.4693078809511633,2.4693078809511633,0.0,0.0,0.0,21.096166288871245
2015-11-30,17.50710802259601,-2.194435779718935,40.822005593771884,17.50710802259601,17.50710802259601,2.0627632310762753,2.0627632310762753,2.0627632310762753,0.6526058522404341,0.6526058522404341,0.6526058522404341,1.4101573788358412,1.4101573788358412,1.4101573788358412,0.0,0.0,0.0,19.569871253672286
2015-12-01,17.47102651532822,0.767879862615422,40.83577370472966,17.47102651532822,17.47102651532822,2.220935879239837,2.220935879239837,2.220935879239837,1.2112947435642594,1.2112947435642594,1.2112947435642594,1.0096411356755775,1.0096411356755775,1.0096411356755775,0.0,0.0,0.0,19.691962394568055
2015-12-02,17.434945008060428,-1.3773043115736918,38.832880308172385,17.434945008060428,17.434945008060428,1.6563011963910894,1.6563011963910894,1.6563011963910894,1.0666897332544907,1.0666897332544907,1.0666897332544907,0.589611463136599,0.589611463136599,0.589611463136599,0.0,0.0,0.0,19.09124620445152
2015-12-03,17.398863500792636,-3.1186595158355117,40.23496667807881,17.398863500792636,17.398863500792636,1.191035749785053,1.191035749785053,1.191035749785053,1.0377018684938355,1.0377018684938355,1.0377018684938355,0.15333388129121744,0.15333388129121744,0.15333388129121744,0.0,0.0,0.0,18.589899250577687
2015-12-04,17.362781993524845,-2.7125081944043576,38.10360151682976,17.362781993524845,17.362781993524845,0.7159760834499358,0.7159760834499358,0.7159760834499358,1.0115058635200576,1.0115058635200576,1.0115058635200576,-0.295529780070122,-0.295529780070122,-0.295529780070122,0.0,0.0,0.0,18.07875807697478
2015-12-07,17.254537471721466,-4.931396392008817,36.80809894851255,17.254537471721466,17.254537471721466,-1.0242161512258652,-1.0242161512258652,-1.0242161512258652,0.6526058522351262,0.6526058522351262,0.6526058522351262,-1.6768220034609915,-1.6768220034609915,-1.6768220034609915,0.0,0.0,0.0,16.2303213204956
2015-12-08,17.218455964453675,-4.1331225641216625,36.864270694910125,17.218455964453675,17.218455964453675,-0.923170706618619,-0.923170706618619,-0.923170706618619,1.2112947435664103,1.2112947435664103,1.2112947435664103,-2.1344654501850293,-2.1344654501850293,-2.1344654501850293,0.0,0.0,0.0,16.295285257835054
2015-12-09,17.182374457185883,-6.141940639888241,35.58130399523888,17.182374457185883,17.182374457185883,-1.5168190179350698,-1.5168190179350698,-1.5168190179350698,1.0666897332553167,1.0666897332553167,1.0666897332553167,-2.5835087511903865,-2.5835087511903865,-2.5835087511903865,0.0,0.0,0.0,15.665555439250813
2015-12-10,17.146292949918088,-4.713092117020138,36.019307696557405,17.146292949918088,17.146292949918088,-1.9821196303432411,-1.9821196303432411,-1.9821196303432411,1.0377018684940906,1.0377018684940906,1.0377018684940906,-3.0198214988373318,-3.0198214988373318,-3.0198214988373318,0.0,0.0,0.0,15.164173319574846
2015-12-11,17.110211442650296,-5.416820799898284,36.13837351272703,17.110211442650296,17.110211442650296,-2.428033924573744,-2.428033924573744,-2.428033924573744,1.0115058635164862,1.0115058635164862,1.0115058635164862,-3.43953978809023,-3.43953978809023,-3.43953978809023,0.0,0.0,0.0,14.682177518076553
2015-12-14,17.00196692084692,-7.206017927940375,33.47325780382767,17.00196692084692,17.00196692084692,-3.9137521241160287,-3.9137521241160287,-3.9137521241160287,0.6526058522376448,0.6526058522376448,0.6526058522376448,-4.5663579763536735,-4.5663579763536735,-4.5663579763536735,0.0,0.0,0.0,13.088214796730893
2015-12-15,16.96588541357913,-7.414557312198638,36.19604980130977,16.96588541357913,16.96588541357913,-3.678130533798869,-3.678130533798869,-3.678130533798869,1.2112947435638164,1.2112947435638164,1.2112947435638164,-4.889425277362685,-4.889425277362685,-4.889425277362685,0.0,0.0,0.0,13.28775487978026
