Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
"May 18, 2022 09:30 AM",112.5,113.36,111.86,111.94,865203,111.94,,,,,30min
"May 18, 2022 10:00 AM",111.97,113.05,111.84,112.45,449729,112.45,111.94,0.51,0.0,0.46,30min
"May 18, 2022 10:30 AM",112.3,112.97,112.25,112.65,1319971,112.65,112.45,0.2,0.0,0.18,30min
"May 18, 2022 11:00 AM",112.61,112.61,111.75,111.86,556261,111.86,112.65,-0.79,-0.01,-0.7,30min
"May 18, 2022 11:30 AM",111.87,111.88,111.2,111.52,375173,111.52,111.86,-0.34,-0.0,-0.3,30min
"May 18, 2022 12:00 PM",111.52,111.56,110.59,110.69,362716,110.69,111.52,-0.83,-0.01,-0.74,30min
"May 18, 2022 12:30 PM",110.71,111.32,110.63,111.25,239697,111.25,110.69,0.56,0.01,0.5,30min
"May 18, 2022 01:00 PM",111.22,111.24,110.14,110.25,205148,110.25,111.25,-1.0,-0.01,-0.89,30min
"May 18, 2022 01:30 PM",110.24,110.4,109.33,109.54,283859,109.54,110.25,-0.71,-0.01,-0.65,30min
"May 18, 2022 02:00 PM",109.55,110.0,109.51,110.0,207891,110.0,109.54,0.46,0.0,0.42,30min
"May 18, 2022 02:30 PM",109.98,110.09,109.18,109.3,360521,109.3,110.0,-0.7,-0.01,-0.64,30min
"May 18, 2022 03:00 PM",109.29,109.79,108.85,109.15,705337,109.15,109.3,-0.15,-0.0,-0.13,30min
"May 18, 2022 03:30 PM",109.14,109.72,108.78,109.45,1352421,109.45,109.15,0.29,0.0,0.27,30min
"May 18, 2022 04:00 PM",109.37,109.37,109.37,109.37,0,109.37,109.45,-0.08,-0.0,-0.07,30min
