Date,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval,Numbers,prePred
2022-01-05,55.84,56.44,55.37,55.63,52956400,55.21,,,,,3mo,0,53.69
2022-01-06,55.16,55.63,54.49,54.84,37000400,54.43,55.21,-0.78,-0.01,-1.42,3mo,1,53.62
2022-01-07,55.36,55.77,54.63,55.72,27703400,55.3,54.43,0.87,0.02,1.6,3mo,2,53.56
2022-01-10,55.71,56.26,54.74,56.24,34044700,55.82,55.3,0.52,0.01,0.93,3mo,3,53.5
2022-01-11,56.75,57.43,55.81,56.69,33576600,56.26,55.82,0.45,0.01,0.8,3mo,4,53.43
2022-01-12,56.34,57.16,55.9,56.65,27608500,56.22,56.26,-0.04,-0.0,-0.07,3mo,5,53.37
2022-01-13,56.53,56.75,55.22,55.54,28117900,55.12,56.22,-1.1,-0.02,-1.96,3mo,6,53.31
2022-01-14,54.98,55.38,54.51,54.95,27072500,54.54,55.12,-0.59,-0.01,-1.06,3mo,7,53.24
2022-01-18,54.5,54.55,53.43,54.11,35598000,53.7,54.54,-0.83,-0.02,-1.53,3mo,8,53.18
2022-01-19,53.65,54.49,53.45,53.54,27300400,53.14,53.7,-0.57,-0.01,-1.05,3mo,9,53.12
2022-01-20,53.96,54.52,53.07,54.05,35105300,53.64,53.14,0.51,0.01,0.95,3mo,10,53.05
2022-01-21,54.42,54.87,52.46,52.79,41059000,52.39,53.64,-1.25,-0.02,-2.33,3mo,11,52.99
2022-01-24,51.75,52.06,49.82,51.54,59036400,51.15,52.39,-1.24,-0.02,-2.37,3mo,12,52.92
2022-01-25,51.36,52.84,51.24,52.54,43983200,52.14,51.15,0.99,0.02,1.94,3mo,13,52.86
2022-01-26,52.57,53.62,52.46,53.01,39644800,52.61,52.14,0.47,0.01,0.89,3mo,14,52.8
2022-01-27,53.02,54.58,53.0,53.37,36957200,53.37,52.61,0.76,0.01,1.44,3mo,15,52.73
2022-01-28,53.77,54.67,53.1,54.33,28590400,54.33,53.37,0.96,0.02,1.8,3mo,16,52.67
2022-01-31,54.0,54.14,52.39,52.69,38644600,52.69,54.33,-1.64,-0.03,-3.02,3mo,17,52.61
2022-02-01,52.74,53.16,52.39,53.07,27883300,53.07,52.69,0.38,0.01,0.72,3mo,18,52.54
2022-02-02,52.84,54.13,52.45,53.86,32039300,53.86,53.07,0.79,0.01,1.49,3mo,19,52.48
2022-02-03,53.33,53.89,53.09,53.38,22635800,53.38,53.86,-0.48,-0.01,-0.89,3mo,20,52.41
2022-02-04,53.02,53.43,52.63,53.0,24932200,53.0,53.38,-0.38,-0.01,-0.71,3mo,21,52.35
2022-02-07,53.3,53.58,52.24,53.21,32358500,53.21,53.0,0.21,0.0,0.4,3mo,22,52.29
2022-02-08,50.64,51.8,49.69,51.7,67922000,51.7,53.21,-1.51,-0.03,-2.84,3mo,23,52.22
2022-02-09,51.64,51.72,50.9,51.47,38522200,51.47,51.7,-0.23,-0.0,-0.44,3mo,24,52.16
2022-02-10,51.04,51.37,50.39,50.6,34200600,50.6,51.47,-0.87,-0.02,-1.69,3mo,25,52.1
2022-02-11,50.33,51.24,50.08,50.78,34997800,50.78,50.6,0.18,0.0,0.36,3mo,26,52.03
2022-02-14,49.82,50.5,48.48,49.8,42973100,49.8,50.78,-0.98,-0.02,-1.93,3mo,27,51.97
2022-02-15,49.8,50.04,49.21,49.79,29150000,49.79,49.8,-0.01,-0.0,-0.02,3mo,28,51.91
2022-02-16,49.59,50.78,49.43,49.68,27672600,49.68,49.79,-0.11,-0.0,-0.22,3mo,29,51.84
2022-02-17,49.81,49.96,48.75,48.9,21231700,48.9,49.68,-0.78,-0.02,-1.57,3mo,30,51.78
2022-02-18,48.78,49.52,48.2,48.53,26955300,48.53,48.9,-0.37,-0.01,-0.76,3mo,31,51.71
2022-02-22,47.54,48.31,47.35,47.53,34814800,47.53,48.53,-1.0,-0.02,-2.06,3mo,32,51.65
2022-02-23,47.59,48.16,46.78,46.87,25793000,46.87,47.53,-0.66,-0.01,-1.39,3mo,33,51.59
2022-02-24,45.86,46.76,45.4,45.96,44227300,45.96,46.87,-0.91,-0.02,-1.94,3mo,34,51.52
2022-02-25,45.81,48.03,45.74,47.72,31199200,47.72,45.96,1.76,0.04,3.83,3mo,35,51.46
2022-02-28,46.82,47.17,46.34,46.94,35285300,46.94,47.72,-0.78,-0.02,-1.63,3mo,36,51.4
2022-03-01,46.69,47.14,45.44,45.75,29854500,45.75,46.94,-1.19,-0.03,-2.54,3mo,37,51.33
2022-03-02,46.11,47.93,46.0,47.7,36516200,47.7,45.75,1.95,0.04,4.26,3mo,38,51.27
2022-03-03,47.68,48.59,47.48,47.83,30553300,47.83,47.7,0.13,0.0,0.27,3mo,39,51.2
2022-03-04,47.5,48.77,47.41,48.65,33217300,48.65,47.83,0.82,0.02,1.71,3mo,40,51.14
2022-03-07,48.25,48.84,47.52,47.98,33171300,47.98,48.65,-0.67,-0.01,-1.38,3mo,41,51.08
2022-03-08,47.58,48.42,46.47,47.44,32913300,47.44,47.98,-0.54,-0.01,-1.13,3mo,42,51.01
2022-03-09,48.13,49.22,48.0,48.75,24718900,48.75,47.44,1.31,0.03,2.76,3mo,43,50.95
2022-03-10,48.31,49.29,48.05,49.2,24542300,49.2,48.75,0.45,0.01,0.92,3mo,44,50.89
2022-03-11,49.14,50.9,48.94,50.27,33696000,50.27,49.2,1.07,0.02,2.17,3mo,45,50.82
2022-03-14,50.72,52.91,50.39,52.25,42314500,52.25,50.27,1.98,0.04,3.94,3mo,46,50.76
2022-03-15,52.62,52.92,51.18,52.21,30172100,52.21,52.25,-0.04,-0.0,-0.08,3mo,47,50.7
2022-03-16,52.54,53.27,52.18,52.92,29891400,52.92,52.21,0.71,0.01,1.36,3mo,48,50.63
2022-03-17,52.92,54.25,52.79,54.24,30598600,54.24,52.92,1.32,0.02,2.49,3mo,49,50.57
2022-03-18,54.38,55.0,53.71,54.51,51766200,54.51,54.24,0.27,0.0,0.5,3mo,50,50.5
2022-03-21,54.24,55.3,53.9,54.19,34592500,54.19,54.51,-0.32,-0.01,-0.59,3mo,51,50.44
2022-03-22,54.2,54.32,52.5,53.04,32253600,53.04,54.19,-1.15,-0.02,-2.12,3mo,52,50.38
2022-03-23,53.02,53.5,52.16,52.19,29183700,52.19,53.04,-0.85,-0.02,-1.6,3mo,53,50.31
2022-03-24,52.54,52.85,52.29,52.59,25177500,52.59,52.19,0.4,0.01,0.77,3mo,54,50.25
2022-03-25,52.74,53.25,52.51,52.78,17429600,52.78,52.59,0.19,0.0,0.36,3mo,55,50.19
2022-03-28,52.53,53.56,52.5,53.28,21863700,53.28,52.78,0.5,0.01,0.95,3mo,56,50.12
2022-03-29,54.0,54.08,52.62,52.74,39970000,52.74,53.28,-0.54,-0.01,-1.01,3mo,57,50.06
2022-03-30,53.2,53.72,51.97,52.44,27599600,52.44,52.74,-0.3,-0.01,-0.57,3mo,58,49.99
2022-03-31,52.0,52.88,51.74,51.77,26055200,51.77,52.44,-0.67,-0.01,-1.28,3mo,59,49.93
2022-04-01,52.12,52.16,51.1,51.57,19069500,51.57,51.77,-0.2,-0.0,-0.39,3mo,60,49.87
2022-04-04,51.78,51.87,50.37,50.94,20462800,50.94,51.57,-0.63,-0.01,-1.22,3mo,61,49.8
