Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
"May 18, 2022 09:30 AM",37.59,39.1,37.06,38.19,975561,38.19,,,,,30min
"May 18, 2022 10:00 AM",38.19,40.18,38.02,39.56,1168892,39.56,38.19,1.38,0.04,3.61,30min
"May 18, 2022 10:30 AM",39.52,40.75,39.49,40.59,1207294,40.59,39.56,1.03,0.03,2.59,30min
"May 18, 2022 11:00 AM",40.59,40.69,39.78,40.01,1041454,40.01,40.59,-0.58,-0.01,-1.44,30min
"May 18, 2022 11:30 AM",39.97,40.54,39.73,39.83,940784,39.83,40.01,-0.18,-0.0,-0.44,30min
"May 18, 2022 12:00 PM",39.82,39.82,39.15,39.34,986999,39.34,39.83,-0.49,-0.01,-1.23,30min
"May 18, 2022 12:30 PM",39.34,39.49,38.63,38.86,768338,38.86,39.34,-0.48,-0.01,-1.22,30min
"May 18, 2022 01:00 PM",38.85,38.89,37.53,37.67,553964,37.67,38.86,-1.19,-0.03,-3.06,30min
"May 18, 2022 01:30 PM",37.65,37.87,37.05,37.3,681825,37.3,37.67,-0.37,-0.01,-0.98,30min
"May 18, 2022 02:00 PM",37.3,37.62,37.06,37.24,564608,37.24,37.3,-0.06,-0.0,-0.16,30min
"May 18, 2022 02:30 PM",37.25,37.83,37.17,37.48,659571,37.48,37.24,0.24,0.01,0.64,30min
"May 18, 2022 03:00 PM",37.48,37.82,37.04,37.1,572025,37.1,37.48,-0.38,-0.01,-1.01,30min
"May 18, 2022 03:30 PM",37.11,37.77,37.1,37.46,1105307,37.46,37.1,0.36,0.01,0.97,30min
"May 18, 2022 04:00 PM",37.45,37.45,37.45,37.45,0,37.45,37.46,-0.01,-0.0,-0.03,30min
