Datetime,Open,High,Low,Close,Volume,Adj Close,prevClose,change,pchange,finalpchange,interval
"May 18, 2022 09:30 AM",31.65,32.62,30.93,31.77,3623367,31.77,,,,,15min
"May 18, 2022 09:45 AM",31.72,33.25,31.72,33.03,2861427,33.03,31.77,1.25,0.04,3.93,15min
"May 18, 2022 10:00 AM",33.04,33.96,32.96,33.42,3286180,33.42,33.03,0.39,0.01,1.2,15min
"May 18, 2022 10:15 AM",33.42,34.02,33.25,33.28,2111464,33.28,33.42,-0.14,-0.0,-0.42,15min
"May 18, 2022 10:30 AM",33.29,34.32,33.06,33.93,2401096,33.93,33.28,0.65,0.02,1.94,15min
"May 18, 2022 10:45 AM",33.94,34.66,33.84,34.62,2075431,34.62,33.93,0.7,0.02,2.06,15min
"May 18, 2022 11:00 AM",34.62,34.65,33.72,33.8,1280541,33.8,34.62,-0.83,-0.02,-2.39,15min
"May 18, 2022 11:15 AM",33.79,33.81,33.1,33.11,1382970,33.11,33.8,-0.69,-0.02,-2.04,15min
"May 18, 2022 11:30 AM",33.11,33.33,32.9,33.26,1147061,33.26,33.11,0.15,0.0,0.45,15min
"May 18, 2022 11:45 AM",33.26,33.3,32.65,32.68,901940,32.68,33.26,-0.58,-0.02,-1.74,15min
"May 18, 2022 12:00 PM",32.69,32.78,32.22,32.29,1069302,32.29,32.68,-0.39,-0.01,-1.19,15min
"May 18, 2022 12:15 PM",32.28,32.47,31.86,32.15,1231514,32.15,32.29,-0.14,-0.0,-0.43,15min
"May 18, 2022 12:30 PM",32.13,32.21,31.96,32.02,775015,32.02,32.15,-0.13,-0.0,-0.4,15min
"May 18, 2022 12:45 PM",32.03,32.62,31.92,32.36,1318927,32.36,32.02,0.34,0.01,1.06,15min
"May 18, 2022 01:00 PM",32.36,32.36,31.52,31.55,1185607,31.55,32.36,-0.81,-0.03,-2.51,15min
"May 18, 2022 01:15 PM",31.54,31.69,31.4,31.62,926752,31.62,31.55,0.07,0.0,0.22,15min
"May 18, 2022 01:30 PM",31.62,31.96,31.47,31.55,1216119,31.55,31.62,-0.07,-0.0,-0.23,15min
"May 18, 2022 01:45 PM",31.56,31.61,31.36,31.59,567240,31.59,31.55,0.04,0.0,0.13,15min
"May 18, 2022 02:00 PM",31.59,31.72,31.45,31.65,601903,31.65,31.59,0.06,0.0,0.19,15min
"May 18, 2022 02:15 PM",31.68,32.08,31.64,32.06,1004675,32.06,31.65,0.41,0.01,1.31,15min
"May 18, 2022 02:30 PM",32.06,32.32,31.73,32.26,1160333,32.26,32.06,0.19,0.01,0.61,15min
"May 18, 2022 02:45 PM",32.27,32.6,32.16,32.3,1115817,32.3,32.26,0.04,0.0,0.12,15min
"May 18, 2022 03:00 PM",32.27,33.22,32.27,32.67,2370100,32.67,32.3,0.37,0.01,1.13,15min
"May 18, 2022 03:15 PM",32.67,32.81,32.06,32.1,1335366,32.1,32.67,-0.57,-0.02,-1.73,15min
"May 18, 2022 03:30 PM",32.1,32.56,32.1,32.36,1347700,32.36,32.1,0.26,0.01,0.81,15min
"May 18, 2022 03:45 PM",32.37,32.7,32.24,32.51,2245001,32.51,32.36,0.15,0.0,0.46,15min
"May 18, 2022 04:00 PM",32.55,32.55,32.55,32.55,0,32.55,32.51,0.04,0.0,0.12,15min
